Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Carlos Neva,es ESP,DF,27.0,35.0,32,21,22,9,1,17,40,42.5,23,39,14,25,30,62,108,2,Matches
Ignasi Miquel,es ESP,DF,30.0,33.2,47,30,39,6,2,23,40,57.5,17,32,16,16,45,92,132,4,Matches
Gerard Gumbau,es ESP,MF,28.0,29.7,55,34,21,30,4,23,62,37.1,39,24,5,19,25,80,30,2,Matches
Lucas Boyé,ar ARG,FW,27.0,28.2,50,25,14,25,11,14,34,41.2,20,35,5,30,10,60,46,0,Matches
Sergio Ruiz,es ESP,MF,28.0,27.7,83,46,43,36,4,38,84,45.2,46,24,6,18,28,111,43,1,Matches
Myrto Uzuni,al ALB,FW,28.0,27.2,18,14,8,7,3,6,27,22.2,21,19,3,16,4,22,7,0,Matches
Ricard Sánchez,es ESP,DF,23.0,25.5,29,18,15,8,6,12,24,50.0,12,32,4,28,13,42,64,0,Matches
Gonzalo Villar,es ESP,MF,25.0,20.0,51,33,26,20,5,26,41,63.4,15,32,10,22,6,57,26,1,Matches
Bryan Zaragoza,es ESP,"MF,FW",22.0,18.2,18,9,8,6,4,8,23,34.8,15,9,0,9,3,21,3,0,Matches
Miguel Ángel Rubio,es ESP,DF,25.0,17.3,20,12,14,6,0,14,21,66.7,7,31,18,13,28,48,74,2,Matches
Augusto Batalla,ar ARG,GK,27.0,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,2,Matches
Bruno Méndez,uy URU,DF,23.0,14.8,36,17,19,12,5,21,37,56.8,16,24,6,18,26,62,45,0,Matches
Óscar Melendo,es ESP,"MF,FW",25.0,12.5,14,6,4,10,0,4,12,33.3,8,13,0,13,5,19,4,1,Matches
André Ferreira,pt POR,GK,27.0,14.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,2,Matches
Raúl Torrente,es ESP,DF,21.0,13.9,29,16,20,9,0,17,22,77.3,5,16,10,6,11,40,68,2,Matches
Facundo Pellistri,uy URU,"MF,FW",21.0,13.7,29,19,12,10,7,6,21,28.6,15,18,0,18,4,33,7,0,Matches
José Callejón,es ESP,"MF,FW",36.0,8.9,13,6,10,3,0,8,22,36.4,14,7,1,6,5,18,10,0,Matches
Kamil Jóźwiak,pl POL,MF,25.0,6.3,13,10,4,6,3,9,17,52.9,8,4,0,4,2,15,6,0,Matches
Antonio Puertas,es ESP,"MF,FW",31.0,8.1,12,8,6,5,1,6,15,40.0,9,5,0,5,6,18,4,0,Matches
Martin Hongla,cm CMR,"MF,DF",25.0,6.2,7,3,2,5,0,3,9,33.3,6,6,3,3,6,13,13,1,Matches
Kamil Piątkowski,pl POL,DF,23.0,5.6,18,10,16,1,1,10,14,71.4,4,6,5,1,8,26,28,1,Matches
Álvaro Carreras,es ESP,"MF,FW",20.0,5.3,13,8,8,4,1,5,11,45.5,6,5,1,4,7,20,9,1,Matches
Raúl Fernández,es ESP,GK,35.0,3.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,2,Matches
