Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Léo Jardim,br BRA,GK,29-092,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Pelé,br BRA,DF,28-106,10.0,0,1,1,100.0,0.1,0.1,0.0,0.0,12.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Pablo Vegetti,ar ARG,FW,35-249,8.8,4,34,11,32.4,3.86,1.25,0.12,0.36,13.7,0,0,1,3.8,3.0,0.09,0.2,1.0,Matches
Pablo Galdames Millán,cl CHI,MF,27-173,8.1,0,5,1,20.0,0.61,0.12,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Lucas Piton,br BRA,DF,23-255,7.9,0,6,0,0.0,0.76,0.0,0.0,0.0,25.0,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Rossi,br BRA,"FW,MF",31-059,4.8,0,1,0,0.0,0.21,0.0,0.0,0.0,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Maicon,br BRA,DF,35-280,8.0,1,4,2,50.0,0.5,0.25,0.25,0.5,9.0,0,0,0,0.4,0.4,0.11,0.6,0.6,Matches
Paulo Henrique,br BRA,DF,27-331,7.2,0,7,1,14.3,0.97,0.14,0.0,0.0,22.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
David,br BRA,"FW,MF",28-247,6.6,1,17,2,11.8,2.58,0.3,0.06,0.5,18.1,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Juan Sforza,ar ARG,MF,22-127,6.2,0,5,2,40.0,0.81,0.32,0.0,0.0,24.9,1,0,0,0.2,0.1,0.03,-0.2,-0.1,Matches
Mateus Cocão,br BRA,MF,22-094,3.7,1,7,3,42.9,1.89,0.81,0.14,0.33,17.2,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Zé Gabriel,br BRA,MF,25-151,4.0,0,5,1,20.0,1.26,0.25,0.0,0.0,17.3,0,0,0,0.8,0.8,0.16,-0.8,-0.8,Matches
João Victor,br BRA,DF,25-339,2.9,0,1,0,0.0,0.34,0.0,0.0,0.0,11.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Dimitri Payet,fr FRA,MF,37-083,1.9,0,2,1,50.0,1.07,0.53,0.0,0.0,12.4,0,0,0,0.6,0.6,0.28,-0.6,-0.6,Matches
Adson,br BRA,"FW,MF",23-258,3.3,0,7,3,42.9,2.11,0.9,0.0,0.0,21.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Rayan Vitor,br BRA,"FW,MF",17-322,3.3,0,9,2,22.2,2.75,0.61,0.0,0.0,19.0,0,0,0,0.7,0.6,0.07,-0.7,-0.6,Matches
Victor Luis,br BRA,DF,30-363,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,27.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
José Luis Rodríguez Bebanz,uy URU,DF,27-098,1.8,0,2,0,0.0,1.08,0.0,0.0,0.0,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
João Pedro,br BRA,MF,19-062,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Hugo Moura,br BRA,MF,26-169,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gary Medel,cl CHI,DF,36-322,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Clayton,br BRA,FW,25-161,1.6,0,8,2,25.0,4.93,1.23,0.0,0.0,14.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
Robert Rojas,py PAR,DF,28-051,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Erick Marcus,br BRA,"MF,FW",20-111,0.7,0,1,0,0.0,1.43,0.0,0.0,0.0,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Bruno Praxedes,br BRA,MF,22-133,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",29-075,0.5,0,1,1,100.0,2.2,2.2,0.0,0.0,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Squad Total,0,0,28.1,10.0,7,124,34,27.4,12.4,3.4,0.06,0.21,17.7,2,0,1,9.7,8.9,0.07,-2.7,-1.9,0
Opponent Total,0,0,28.1,10.0,20,173,67,38.7,17.3,6.7,0.12,0.3,19.3,12,0,0,16.5,16.5,0.1,3.5,3.5,0
