Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Léo Jardim,br BRA,GK,29-092,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Pelé,br BRA,DF,28-106,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,14.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches
Pablo Vegetti,ar ARG,FW,35-249,9,9,792.0,8.8,4.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,3.8,3.0,1.4,4.4,2.0,13.0,33.0,0.45,0.0,0.45,0.45,0.45,0.43,0.16,0.58,0.34,0.49,Matches
Pablo Galdames Millán,cl CHI,MF,27-173,10,9,732.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.5,6.0,49.0,15.0,0.0,0.12,0.12,0.0,0.12,0.02,0.05,0.06,0.02,0.06,Matches
Lucas Piton,br BRA,DF,23-255,8,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.7,17.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Rossi,br BRA,"FW,MF",31-059,9,8,431.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,7.0,9.0,40.0,0.0,0.21,0.21,0.0,0.21,0.0,0.14,0.15,0.0,0.15,Matches
Maicon,br BRA,DF,35-280,9,7,720.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,21.0,1.0,0.12,0.0,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,Matches
Paulo Henrique,br BRA,DF,27-331,10,7,647.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,19.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
David,br BRA,"FW,MF",28-247,9,7,592.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,18.0,16.0,57.0,0.15,0.15,0.3,0.15,0.3,0.15,0.13,0.28,0.15,0.28,Matches
Juan Sforza,ar ARG,MF,22-127,9,6,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.1,0.0,0.1,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.02,0.02,Matches
