Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Ollie Watkins,eng ENG,FW,27.0,35.7,958,28,56,369,542,215,958,63,26,41.3,31,49.2,581,3085,1465,62,37,41,78,57,761,214,Matches
Ezri Konsa,eng ENG,DF,25.0,34.1,2359,239,971,1146,258,36,2359,34,19,55.9,6,17.6,1535,6930,3700,37,20,3,26,17,1669,33,Matches
John McGinn,sct SCO,"MF,FW",28.0,33.3,1546,44,257,810,499,58,1546,96,54,56.3,27,28.1,994,5181,2385,59,45,10,55,61,1096,84,Matches
Douglas Luiz,br BRA,MF,25.0,33.3,2351,81,519,1256,598,38,2347,47,24,51.1,16,34.0,1394,7522,3562,60,48,4,33,31,1638,50,Matches
Emiliano Martínez,ar ARG,GK,30.0,33.5,1509,1139,1484,25,0,0,1509,0,0,0.0,0,0.0,933,4389,2772,0,0,0,1,0,800,0,Matches
Pau Torres,es ESP,DF,26.0,27.4,1985,281,989,873,141,22,1985,28,17,60.7,9,32.1,1398,9039,5917,42,42,0,9,13,1456,16,Matches
Lucas Digne,fr FRA,DF,30.0,26.8,1590,71,468,541,593,56,1590,33,10,30.3,16,48.5,840,3630,1786,42,19,4,16,15,925,200,Matches
Moussa Diaby,fr FRA,"FW,MF",24.0,24.2,824,12,69,298,470,136,824,70,29,41.4,37,52.9,568,3926,2013,94,43,39,33,30,620,183,Matches
Matty Cash,pl POL,DF,25.0,23.8,1496,89,490,657,364,54,1496,41,12,29.3,20,48.8,860,4871,2233,62,41,18,21,15,895,101,Matches
Leon Bailey,jm JAM,"MF,FW",25.0,23.0,1040,19,151,318,589,129,1040,119,57,47.9,50,42.0,717,5148,2495,102,47,41,51,41,764,226,Matches
Diego Carlos,br BRA,DF,30.0,20.2,1517,244,867,610,43,23,1517,4,2,50.0,2,50.0,1013,4786,2606,4,2,1,8,4,1118,1,Matches
Boubacar Kamara,fr FRA,MF,23.0,18.4,1195,50,305,720,186,13,1195,30,14,46.7,12,40.0,769,3527,1663,19,22,1,19,13,880,10,Matches
Youri Tielemans,be BEL,"MF,FW",26.0,18.0,1096,45,215,589,299,27,1096,29,15,51.7,10,34.5,635,2872,1361,23,27,7,17,22,766,46,Matches
Clément Lenglet,fr FRA,DF,28.0,12.8,1017,165,514,449,59,12,1017,8,3,37.5,2,25.0,727,4422,2819,26,18,0,3,3,786,1,Matches
Álex Moreno,es ESP,DF,30.0,11.5,690,40,246,235,213,29,690,35,15,42.9,17,48.6,364,2332,1106,32,20,10,14,6,383,83,Matches
Nicolò Zaniolo,it ITA,"FW,MF",24.0,9.3,402,11,53,171,184,60,402,48,13,27.1,30,62.5,268,1854,915,35,16,15,31,36,284,60,Matches
Jacob Ramsey,eng ENG,"FW,MF",22.0,9.5,433,10,69,178,195,47,433,20,8,40.0,11,55.0,271,1777,836,33,19,11,18,21,314,69,Matches
Morgan Rogers,eng ENG,"MF,FW",21.0,7.1,289,10,66,131,98,23,289,33,17,51.5,12,36.4,150,1084,563,22,11,6,17,11,185,30,Matches
Robin Olsen,se SWE,GK,33.0,4.5,216,200,215,1,0,0,216,0,0,0.0,0,0.0,131,626,303,0,0,0,0,0,115,0,Matches
Jhon Durán,co COL,"FW,MF",19.0,5.3,189,8,22,90,80,27,189,5,2,40.0,3,60.0,102,508,206,9,5,5,16,14,138,25,Matches
Tim Iroegbunam,eng ENG,MF,20.0,1.8,79,5,27,46,8,0,79,7,3,42.9,2,28.6,41,222,115,3,0,0,2,3,38,0,Matches
Calum Chambers,eng ENG,"MF,DF",28.0,1.7,129,9,68,49,12,0,129,1,1,100.0,0,0.0,78,349,158,0,0,0,0,1,99,1,Matches
Leander Dendoncker,be BEL,MF,28.0,1.3,80,4,31,39,12,2,80,0,0,0.0,0,0.0,36,124,27,0,1,0,2,1,39,2,Matches
Tyrone Mings,eng ENG,DF,30.0,0.3,8,3,5,2,1,1,8,0,0,0.0,0,0.0,4,8,3,0,0,0,1,0,4,0,Matches
Omari Kellyman,eng ENG,FW,17.0,0.4,11,0,1,8,2,0,11,0,0,0.0,0,0.0,4,33,9,1,1,0,2,0,6,0,Matches
Philippe Coutinho,br BRA,"MF,FW",31.0,0.3,30,0,4,18,9,1,30,5,4,80.0,1,20.0,26,222,134,5,4,0,2,0,29,2,Matches
Bertrand Traoré,bf BFA,"DF,FW",27.0,0.1,7,0,5,2,0,0,7,1,0,0.0,1,100.0,4,54,0,0,0,0,1,1,4,0,Matches
Cameron Archer,eng ENG,MF,22.0,0.1,7,0,1,4,2,0,7,0,0,0.0,0,0.0,5,39,28,1,1,0,1,0,7,0,Matches
Kaine Kesler-Hayden,eng ENG,"MF,DF",20.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Finley Munroe,eng ENG,MF,18.0,0.0,1,0,1,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,Matches
Jaden Philogene Bidace,eng ENG,FW,21.0,0.0,4,0,1,1,2,1,4,0,0,0.0,0,0.0,2,39,39,2,1,1,0,0,3,1,Matches
Squad Total,0,0,26.9,38.0,23058,2807,8170,9636,5459,1010,23054,757,345,45.6,315,41.6,14450,78599,41219,775,490,217,477,416,15823,1438,0
Opponent Total,0,0,26.2,38.0,21376,2242,6845,9746,4982,893,21374,624,290,46.5,260,41.7,12396,65150,34304,640,423,225,462,287,14068,1232,0
