Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Emiliano Martínez,ar ARG,GK,30.0,33.5,48,1,0,10,4,50.8,0.37,6.8,0.2,121,332,36.4,1270,157,21.0,27.7,159,40.9,36.1,373,45,12.1,69,2.06,17.5,Matches
Robin Olsen,se SWE,GK,33.0,4.5,13,0,1,0,0,11.1,0.3,-1.9,-0.43,15,48,31.3,176,19,20.5,27.1,27,44.4,35.9,46,6,13.0,1,0.22,8.4,Matches
Squad Total,0,0,26.9,38.0,61,1,1,10,4,61.9,0.36,4.9,0.13,136,380,35.8,1386,176,21.8,0.0,246,31.7,29.5,419,51,12.2,70,1.84,0.0,0
Opponent Total,0,0,26.2,38.0,76,4,1,7,4,62.1,0.33,-9.9,-0.26,136,334,40.7,820,163,29.0,31.6,228,42.1,36.3,476,33,6.9,62,1.63,15.4,0
