Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ollie Watkins,eng ENG,FW,27.0,35.7,459,609,75.4,5830,932,293,363,80.7,124,164,75.6,9,19,47.4,13,7.3,4.2,5.7,45,23,22,0,55,Matches
Ezri Konsa,eng ENG,DF,25.0,34.1,1907,2094,91.1,31947,10672,827,878,94.2,959,1029,93.2,95,129,73.6,0,0.5,1.0,-0.5,8,132,14,2,136,Matches
John McGinn,sct SCO,"MF,FW",28.0,33.3,972,1223,79.5,17953,5844,434,489,88.8,396,462,85.7,130,217,59.9,4,4.6,4.9,-0.6,44,124,52,14,189,Matches
Douglas Luiz,br BRA,MF,25.0,33.3,1800,2101,85.7,31199,7807,812,871,93.2,775,870,89.1,167,276,60.5,5,5.4,5.3,-0.4,53,137,39,8,168,Matches
Emiliano Martínez,ar ARG,GK,30.0,33.5,1190,1436,82.9,28047,16368,248,250,99.2,715,722,99.0,223,452,49.3,0,0.0,0.0,0.0,2,21,0,0,2,Matches
Pau Torres,es ESP,DF,26.0,27.4,1562,1788,87.4,29096,9616,524,566,92.6,887,952,93.2,126,226,55.8,0,0.4,0.7,-0.4,8,141,12,1,128,Matches
Lucas Digne,fr FRA,DF,30.0,26.8,1015,1351,75.1,16244,5595,524,594,88.2,406,529,76.7,66,148,44.6,3,4.1,3.6,-1.1,37,49,34,15,77,Matches
Moussa Diaby,fr FRA,"FW,MF",24.0,24.2,485,619,78.4,6960,1348,280,329,85.1,170,215,79.1,17,32,53.1,8,6.6,4.5,1.4,47,29,40,9,72,Matches
Matty Cash,pl POL,DF,25.0,23.8,985,1225,80.4,16094,4888,490,545,89.9,415,501,82.8,63,131,48.1,2,2.3,2.5,-0.3,13,69,19,8,88,Matches
Leon Bailey,jm JAM,"MF,FW",25.0,23.0,573,790,72.5,8993,2559,327,391,83.6,184,242,76.0,48,82,58.5,9,9.2,7.3,-0.2,52,38,51,7,82,Matches
Diego Carlos,br BRA,DF,30.0,20.2,1184,1340,88.4,23313,9315,357,378,94.4,714,749,95.3,107,199,53.8,0,0.1,0.4,-0.1,3,72,4,0,59,Matches
Boubacar Kamara,fr FRA,MF,23.0,18.4,922,1035,89.1,14037,3978,521,560,93.0,319,344,92.7,56,82,68.3,1,1.3,1.4,-0.3,20,107,12,0,83,Matches
Youri Tielemans,be BEL,"MF,FW",26.0,18.0,789,949,83.1,12925,4025,397,434,91.5,315,368,85.6,58,92,63.0,6,2.6,2.2,3.4,18,101,25,1,128,Matches
Clément Lenglet,fr FRA,DF,28.0,12.8,822,918,89.5,15524,5173,302,319,94.7,431,457,94.3,82,127,64.6,1,0.8,0.5,0.2,2,34,3,0,51,Matches
Álex Moreno,es ESP,DF,30.0,11.5,428,542,79.0,6466,1602,235,264,89.0,171,210,81.4,17,30,56.7,0,1.1,1.0,-1.1,11,10,13,2,24,Matches
Nicolò Zaniolo,it ITA,"FW,MF",24.0,9.3,150,228,65.8,2141,550,94,119,79.0,44,62,71.0,6,15,40.0,0,1.0,0.7,-1.0,10,17,5,0,30,Matches
Jacob Ramsey,eng ENG,"FW,MF",22.0,9.5,257,322,79.8,3751,863,143,173,82.7,97,115,84.3,9,12,75.0,1,1.0,1.4,0.0,10,22,5,0,28,Matches
Morgan Rogers,eng ENG,"MF,FW",21.0,7.1,147,195,75.4,2253,847,77,99,77.8,50,60,83.3,12,14,85.7,1,0.6,0.4,0.4,9,16,12,0,28,Matches
Robin Olsen,se SWE,GK,33.0,4.5,165,203,81.3,3545,2046,49,49,100.0,89,90,98.9,26,63,41.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jhon Durán,co COL,"FW,MF",19.0,5.3,83,121,68.6,1095,220,51,69,73.9,24,29,82.8,3,5,60.0,0,0.3,0.2,-0.3,4,6,1,0,9,Matches
Tim Iroegbunam,eng ENG,MF,20.0,1.8,51,55,92.7,704,229,30,31,96.8,19,20,95.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Calum Chambers,eng ENG,"MF,DF",28.0,1.7,100,113,88.5,1705,512,47,50,94.0,45,47,95.7,6,10,60.0,1,0.1,0.0,0.9,1,2,0,0,5,Matches
Leander Dendoncker,be BEL,MF,28.0,1.3,45,56,80.4,744,139,24,28,85.7,19,22,86.4,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Tyrone Mings,eng ENG,DF,30.0,0.3,5,5,100.0,119,86,0,0,0.0,2,2,100.0,2,2,100.0,0,0.0,0.2,0.0,1,1,0,0,0,Matches
Omari Kellyman,eng ENG,FW,17.0,0.4,6,7,85.7,78,11,4,5,80.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Philippe Coutinho,br BRA,"MF,FW",31.0,0.3,20,24,83.3,265,63,11,14,78.6,8,9,88.9,0,0,0.0,0,0.0,0.0,0.0,0,4,0,0,5,Matches
Bertrand Traoré,bf BFA,"DF,FW",27.0,0.1,2,3,66.7,15,0,1,1,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Cameron Archer,eng ENG,MF,22.0,0.1,5,6,83.3,42,0,5,6,83.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kaine Kesler-Hayden,eng ENG,"MF,DF",20.0,0.1,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Finley Munroe,eng ENG,MF,18.0,0.0,1,1,100.0,16,0,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jaden Philogene Bidace,eng ENG,FW,21.0,0.0,3,4,75.0,27,5,3,3,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.9,38.0,16133,19363,83.3,281128,95293,7110,7878,90.3,7381,8273,89.2,1330,2368,56.2,55,48.6,42.5,6.4,398,1160,363,67,1451,0
Opponent Total,0,0,26.2,38.0,14216,17430,81.6,239443,85533,7055,7781,90.7,5620,6445,87.2,1190,2221,53.6,45,48.9,39.3,-3.9,360,1013,292,59,1255,0
