Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Monchu,es ESP,MF,24-282,40.6,5,0,0,58,61,3,135,17,28,1,0,0,221,38,34,52.8,Matches
Luis Pérez,es ESP,DF,29-138,39.7,3,0,0,21,32,1,197,41,37,0,0,0,169,35,35,50.0,Matches
Enzo Boyomo,cm CMR,DF,22-258,33.1,5,1,0,29,7,1,5,34,42,0,0,0,185,42,37,53.2,Matches
Sergio Escudero,es ESP,DF,34-293,28.7,9,0,0,21,35,1,121,20,38,0,0,0,184,47,26,64.4,Matches
Jordi Masip,es ESP,GK,35-170,31.0,0,0,0,0,2,0,0,0,1,0,0,0,75,3,0,100.0,Matches
Iván Sánchez,es ESP,"MF,FW",31-272,26.8,9,0,0,41,77,9,137,12,29,0,0,0,134,10,27,27.0,Matches
Mamadou Sylla,sn SEN,FW,30-093,24.8,6,0,0,28,45,16,12,2,6,0,0,0,40,61,64,48.8,Matches
Víctor Meseguer,es ESP,"MF,FW",25-012,23.7,6,0,0,37,38,2,11,18,18,0,0,0,101,65,44,59.6,Matches
Stanko Jurić,hr CRO,MF,27-310,25.8,4,0,0,52,17,1,20,37,56,0,0,0,195,84,64,56.8,Matches
David Torres,es ESP,DF,21-108,20.5,3,0,0,10,7,1,4,10,13,0,0,0,77,46,32,59.0,Matches
Raúl Moro,es ESP,"MF,FW",21-199,17.1,3,0,0,6,29,9,82,5,4,1,0,0,55,6,10,37.5,Matches
César Tárrega,es ESP,DF,22-116,14.5,4,1,1,24,13,1,0,23,19,0,0,0,69,55,37,59.8,Matches
Kenedy,br BRA,"FW,MF",28-134,15.6,2,0,0,23,22,6,21,21,13,0,0,0,67,17,28,37.8,Matches
Anuar,ma MAR,"MF,FW",29-158,10.2,5,0,0,26,23,5,21,6,11,0,0,0,51,10,19,34.5,Matches
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,18.3,6,0,0,26,22,3,54,23,37,0,0,0,117,17,7,70.8,Matches
John,br BRA,GK,28-129,11.0,3,0,0,1,1,0,0,0,0,0,1,0,24,2,0,100.0,Matches
César de la Hoz,es ESP,"MF,DF",32-083,10.7,6,0,0,21,7,0,5,13,20,0,0,0,47,32,18,64.0,Matches
Lucas Oliveira,br BRA,MF,28-140,8.4,2,0,0,12,7,1,2,11,11,0,0,0,32,17,16,51.5,Matches
Gustavo Henrique,br BRA,DF,31-089,7.7,2,0,0,8,2,0,1,5,4,0,1,0,47,31,16,66.0,Matches
Álvaro Negredo,es ESP,FW,38-306,6.5,0,0,0,2,3,0,1,0,2,0,0,0,8,17,15,53.1,Matches
Amath,sn SEN,"MF,FW",27-341,6.3,2,0,0,12,12,1,14,3,4,0,0,0,31,5,7,41.7,Matches
Marcos André,br BRA,FW,27-245,6.2,4,0,0,13,7,1,0,1,2,0,0,0,18,17,25,40.5,Matches
Javi Sánchez,es ESP,DF,27-099,5.2,2,0,0,6,0,0,0,9,2,0,0,0,18,5,4,55.6,Matches
Sala,es ESP,FW,21-042,5.2,3,0,0,3,11,3,24,4,2,0,0,0,14,5,12,29.4,Matches
Stipe Biuk,hr CRO,"FW,MF",21-178,5.0,1,0,0,4,10,0,25,1,7,0,0,0,20,4,3,57.1,Matches
Iván Cédric,es ESP,FW,22-182,4.8,1,0,0,12,10,6,0,1,0,0,1,0,3,4,9,30.8,Matches
Joni Montiel,es ESP,"MF,FW",25-292,4.9,5,1,1,9,10,1,33,0,5,0,0,0,11,1,4,20.0,Matches
Babatunde Akinsola,ng NGA,"MF,FW",21-103,3.2,2,0,0,5,9,2,14,4,2,0,0,0,19,2,9,18.2,Matches
Alberto Quintana,es ESP,DF,22-260,2.8,2,0,0,6,0,0,0,2,1,0,0,0,21,7,3,70.0,Matches
Víctor Rofino,es ESP,DF,21-329,1.0,0,0,0,1,0,0,0,2,0,0,0,0,4,2,0,100.0,Matches
Adrian Baquerin,es ESP,"FW,MF",17-109,0.8,0,0,0,1,2,1,0,0,0,0,0,0,2,2,4,33.3,Matches
Manuel Pozo,es ESP,FW,22-192,0.7,0,0,0,0,2,0,1,0,0,0,0,0,4,0,1,0.0,Matches
Sergio León,es ESP,"FW,MF",35-167,0.7,0,0,0,1,0,2,0,0,0,0,0,0,1,2,2,50.0,Matches
Selim Amallah,ma MAR,MF,27-219,0.3,0,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0.0,Matches
Mickael Malsa,mq MTQ,MF,28-253,0.1,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0.0,Matches
Iván Muñoz,es ESP,DF,19-079,0.1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0.0,Matches
Jorge Gonzalez,es ESP,MF,19-097,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,27.7,42.0,105,4,2,524,523,77,943,327,415,2,3,0,2072,691,613,53.0,0
Opponent Total,0,0,27.6,42.0,106,5,2,566,490,105,600,337,388,1,4,2,1933,613,691,47.0,0
