Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Monchu,es ESP,MF,24-282,40.6,6,96,30,31.3,2.37,0.74,0.06,0.2,21.4,12,0,2,7.2,5.4,0.06,-1.2,0.6,Matches
Luis Pérez,es ESP,DF,29-138,39.7,0,25,4,16.0,0.63,0.1,0.0,0.0,22.5,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
Enzo Boyomo,cm CMR,DF,22-258,33.1,1,11,2,18.2,0.33,0.06,0.09,0.5,14.1,0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches
Sergio Escudero,es ESP,DF,34-293,28.7,3,53,14,26.4,1.85,0.49,0.06,0.21,23.9,4,0,0,2.3,2.3,0.04,0.7,0.7,Matches
Jordi Masip,es ESP,GK,35-170,31.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Sánchez,es ESP,"MF,FW",31-272,26.8,0,40,9,22.5,1.49,0.34,0.0,0.0,20.6,0,0,0,1.6,1.6,0.04,-1.6,-1.6,Matches
Mamadou Sylla,sn SEN,FW,30-093,24.8,8,66,22,33.3,2.66,0.89,0.11,0.32,14.5,0,1,1,7.7,6.9,0.1,0.3,0.1,Matches
Víctor Meseguer,es ESP,"MF,FW",25-012,23.7,6,26,9,34.6,1.1,0.38,0.23,0.67,13.4,0,0,0,3.3,3.3,0.13,2.7,2.7,Matches
Stanko Jurić,hr CRO,MF,27-310,25.8,2,27,9,33.3,1.05,0.35,0.07,0.22,17.6,0,0,0,1.9,1.9,0.07,0.1,0.1,Matches
David Torres,es ESP,DF,21-108,20.5,0,2,0,0.0,0.1,0.0,0.0,0.0,8.8,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Raúl Moro,es ESP,"MF,FW",21-199,17.1,2,30,12,40.0,1.75,0.7,0.07,0.17,18.9,0,0,0,1.8,1.8,0.06,0.2,0.2,Matches
César Tárrega,es ESP,DF,22-116,14.5,1,6,1,16.7,0.41,0.07,0.17,1.0,12.1,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Kenedy,br BRA,"FW,MF",28-134,15.6,2,50,13,26.0,3.21,0.83,0.04,0.15,22.6,1,0,0,2.5,2.5,0.05,-0.5,-0.5,Matches
Anuar,ma MAR,"MF,FW",29-158,10.2,2,7,3,42.9,0.69,0.3,0.29,0.67,10.8,0,0,0,1.5,1.5,0.21,0.5,0.5,Matches
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,18.3,1,22,5,22.7,1.2,0.27,0.05,0.2,20.0,0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
John,br BRA,GK,28-129,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
César de la Hoz,es ESP,"MF,DF",32-083,10.7,0,10,2,20.0,0.94,0.19,0.0,0.0,25.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Lucas Oliveira,br BRA,MF,28-140,8.4,0,6,1,16.7,0.72,0.12,0.0,0.0,13.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
