Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Monchu,es ESP,MF,24-282,40.6,143,3.52,93,27,3,9,8,3,9,0.22,4,4,0,1,0,0,Matches
Luis Pérez,es ESP,DF,29-138,39.7,102,2.57,87,6,2,3,4,0,7,0.18,7,0,0,0,0,0,Matches
Enzo Boyomo,cm CMR,DF,22-258,33.1,37,1.12,34,0,3,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Sergio Escudero,es ESP,DF,34-293,28.7,74,2.58,45,19,1,5,3,1,6,0.21,4,2,0,0,0,0,Matches
Jordi Masip,es ESP,GK,35-170,31.0,7,0.23,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iván Sánchez,es ESP,"MF,FW",31-272,26.8,126,4.71,97,11,7,3,8,0,14,0.52,11,0,1,2,0,0,Matches
Mamadou Sylla,sn SEN,FW,30-093,24.8,43,1.73,30,2,5,3,3,0,7,0.28,3,1,2,0,1,0,Matches
Víctor Meseguer,es ESP,"MF,FW",25-012,23.7,55,2.32,49,1,0,2,2,1,5,0.21,4,0,0,1,0,0,Matches
Stanko Jurić,hr CRO,MF,27-310,25.8,52,2.02,43,1,0,5,0,3,6,0.23,4,0,0,1,0,1,Matches
David Torres,es ESP,DF,21-108,20.5,17,0.83,15,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
Raúl Moro,es ESP,"MF,FW",21-199,17.1,91,5.32,57,10,18,1,5,0,8,0.47,5,2,1,0,0,0,Matches
César Tárrega,es ESP,DF,22-116,14.5,7,0.48,6,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Kenedy,br BRA,"FW,MF",28-134,15.6,46,2.95,24,1,12,2,5,2,2,0.13,1,0,1,0,0,0,Matches
Anuar,ma MAR,"MF,FW",29-158,10.2,24,2.36,18,0,1,0,4,1,2,0.2,1,0,0,0,1,0,Matches
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,18.3,38,2.08,28,3,1,1,3,2,2,0.11,2,0,0,0,0,0,Matches
John,br BRA,GK,28-129,11.0,1,0.09,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
César de la Hoz,es ESP,"MF,DF",32-083,10.7,10,0.94,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Oliveira,br BRA,MF,28-140,8.4,15,1.79,13,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Henrique,br BRA,DF,31-089,7.7,7,0.91,6,0,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Álvaro Negredo,es ESP,FW,38-306,6.5,7,1.08,5,0,0,2,0,0,1,0.15,0,0,0,1,0,0,Matches
Amath,sn SEN,"MF,FW",27-341,6.3,20,3.15,12,0,5,2,1,0,6,0.95,2,0,3,1,0,0,Matches
Marcos André,br BRA,FW,27-245,6.2,7,1.13,5,0,0,2,0,0,1,0.16,1,0,0,0,0,0,Matches
Javi Sánchez,es ESP,DF,27-099,5.2,2,0.39,2,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
Sala,es ESP,FW,21-042,5.2,13,2.52,8,3,1,0,0,1,1,0.19,0,1,0,0,0,0,Matches
Stipe Biuk,hr CRO,"FW,MF",21-178,5.0,15,3.01,9,0,4,1,1,0,2,0.4,1,0,0,1,0,0,Matches
Iván Cédric,es ESP,FW,22-182,4.8,5,1.04,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Joni Montiel,es ESP,"MF,FW",25-292,4.9,21,4.31,13,4,1,1,2,0,2,0.41,1,0,0,0,1,0,Matches
Babatunde Akinsola,ng NGA,"MF,FW",21-103,3.2,8,2.49,6,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Alberto Quintana,es ESP,DF,22-260,2.8,1,0.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Víctor Rofino,es ESP,DF,21-329,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adrian Baquerin,es ESP,"FW,MF",17-109,0.8,3,3.75,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Manuel Pozo,es ESP,FW,22-192,0.7,2,3.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Sergio León,es ESP,"FW,MF",35-167,0.7,4,5.45,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Selim Amallah,ma MAR,MF,27-219,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mickael Malsa,mq MTQ,MF,28-253,0.1,1,11.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iván Muñoz,es ESP,DF,19-079,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Gonzalez,es ESP,MF,19-097,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.7,42.0,1005,23.93,733,91,66,48,52,15,86,2.05,56,10,8,8,3,1,0
Opponent Total,0,0,27.6,42.0,786,18.71,571,71,43,46,41,14,64,1.52,41,7,4,7,3,2,0
