Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Monchu,es ESP,MF,24-282,40.6,1690,2066,81.8,33195,8196,717,802,89.4,634,730,86.8,286,447,64.0,3,4.8,5.0,-1.8,64,215,31,4,251,Matches
Luis Pérez,es ESP,DF,29-138,39.7,1814,2314,78.4,30901,11389,876,987,88.8,729,918,79.4,170,306,55.6,5,3.1,4.4,1.9,49,141,59,46,195,Matches
Enzo Boyomo,cm CMR,DF,22-258,33.1,1707,1979,86.3,34576,12607,501,550,91.1,987,1066,92.6,206,329,62.6,0,0.4,0.5,-0.4,11,125,2,0,141,Matches
Sergio Escudero,es ESP,DF,34-293,28.7,1332,1826,72.9,24534,9185,566,631,89.7,558,720,77.5,168,372,45.2,3,2.0,2.8,1.0,33,127,21,7,137,Matches
Jordi Masip,es ESP,GK,35-170,31.0,811,1027,79.0,20829,14495,140,140,100.0,463,466,99.4,206,416,49.5,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Iván Sánchez,es ESP,"MF,FW",31-272,26.8,985,1251,78.7,16570,4859,493,543,90.8,350,450,77.8,110,174,63.2,5,5.1,5.3,-0.1,56,103,52,29,162,Matches
Mamadou Sylla,sn SEN,FW,30-093,24.8,262,397,66.0,3976,606,153,206,74.3,83,116,71.6,17,27,63.0,2,1.0,0.6,1.0,17,22,5,2,35,Matches
Víctor Meseguer,es ESP,"MF,FW",25-012,23.7,877,1091,80.4,14180,4124,454,526,86.3,315,370,85.1,81,117,69.2,4,2.4,2.1,1.6,25,113,13,1,117,Matches
Stanko Jurić,hr CRO,MF,27-310,25.8,1304,1580,82.5,21989,6934,613,685,89.5,554,632,87.7,101,172,58.7,5,3.0,1.8,2.0,23,111,17,4,143,Matches
David Torres,es ESP,DF,21-108,20.5,1043,1257,83.0,19812,7340,357,399,89.5,583,639,91.2,94,181,51.9,1,0.4,0.7,0.6,7,76,6,1,86,Matches
Raúl Moro,es ESP,"MF,FW",21-199,17.1,383,555,69.0,6399,1567,193,249,77.5,147,195,75.4,34,76,44.7,4,5.2,5.2,-1.2,44,10,21,9,44,Matches
César Tárrega,es ESP,DF,22-116,14.5,624,796,78.4,13048,4779,160,193,82.9,376,426,88.3,84,160,52.5,0,0.1,0.1,-0.1,1,41,1,0,47,Matches
Kenedy,br BRA,"FW,MF",28-134,15.6,307,420,73.1,4672,1091,176,216,81.5,100,140,71.4,22,37,59.5,0,1.2,1.4,-1.2,13,30,15,2,47,Matches
