Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Monchu,es ESP,MF,24-282,40.6,2066,1805,250,150,8,56,135,6,87,47,23,2,1690,11,12,Matches
Luis Pérez,es ESP,DF,29-138,39.7,2314,1908,399,40,1,11,197,358,1,0,0,0,1814,7,40,Matches
Enzo Boyomo,cm CMR,DF,22-258,33.1,1979,1914,61,49,1,13,5,8,0,0,0,0,1707,4,10,Matches
Sergio Escudero,es ESP,DF,34-293,28.7,1826,1439,375,68,2,23,121,263,44,27,10,0,1332,12,36,Matches
Jordi Masip,es ESP,GK,35-170,31.0,1027,745,279,89,0,0,0,0,0,0,0,0,811,3,0,Matches
Iván Sánchez,es ESP,"MF,FW",31-272,26.8,1251,1165,80,18,3,17,137,30,28,15,9,0,985,6,33,Matches
Mamadou Sylla,sn SEN,FW,30-093,24.8,397,361,32,2,0,3,12,2,0,0,0,0,262,4,19,Matches
Víctor Meseguer,es ESP,"MF,FW",25-012,23.7,1091,1071,19,12,7,8,11,4,0,0,0,0,877,1,24,Matches
Stanko Jurić,hr CRO,MF,27-310,25.8,1580,1524,52,50,3,10,20,2,0,0,0,0,1304,4,36,Matches
David Torres,es ESP,DF,21-108,20.5,1257,1220,34,27,1,10,4,7,0,0,0,0,1043,3,14,Matches
Raúl Moro,es ESP,"MF,FW",21-199,17.1,555,515,39,1,1,4,82,8,30,7,12,1,383,1,19,Matches
César Tárrega,es ESP,DF,22-116,14.5,796,769,24,23,0,5,0,0,0,0,0,0,624,3,9,Matches
Kenedy,br BRA,"FW,MF",28-134,15.6,420,397,21,2,4,3,21,5,3,2,1,0,307,2,8,Matches
Anuar,ma MAR,"MF,FW",29-158,10.2,331,325,4,1,0,1,21,3,0,0,0,0,262,2,14,Matches
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,18.3,955,789,163,16,0,4,54,147,0,0,0,0,722,3,28,Matches
John,br BRA,GK,28-129,11.0,366,273,92,24,0,1,0,0,0,0,0,0,279,1,3,Matches
César de la Hoz,es ESP,"MF,DF",32-083,10.7,558,543,14,12,0,7,5,0,1,0,1,0,441,1,5,Matches
Lucas Oliveira,br BRA,MF,28-140,8.4,382,375,5,5,0,2,2,0,0,0,0,0,308,2,6,Matches
Gustavo Henrique,br BRA,DF,31-089,7.7,507,495,12,8,0,5,1,0,0,0,0,0,455,0,3,Matches
Álvaro Negredo,es ESP,FW,38-306,6.5,109,103,6,0,1,1,1,1,0,0,0,0,70,0,1,Matches
Amath,sn SEN,"MF,FW",27-341,6.3,180,176,3,1,0,3,14,1,1,0,1,0,134,1,5,Matches
Marcos André,br BRA,FW,27-245,6.2,93,87,6,1,1,2,0,0,0,0,0,0,52,0,5,Matches
Javi Sánchez,es ESP,DF,27-099,5.2,315,304,10,8,0,2,0,1,0,0,0,0,281,1,0,Matches
Sala,es ESP,FW,21-042,5.2,157,147,10,0,0,0,24,3,5,1,4,0,113,0,8,Matches
Stipe Biuk,hr CRO,"FW,MF",21-178,5.0,162,155,7,0,0,1,25,2,5,4,0,0,107,0,10,Matches
Iván Cédric,es ESP,FW,22-182,4.8,38,30,8,0,0,0,0,0,0,0,0,0,28,0,1,Matches
Joni Montiel,es ESP,"MF,FW",25-292,4.9,232,198,31,13,2,3,33,3,11,3,5,0,167,3,2,Matches
Babatunde Akinsola,ng NGA,"MF,FW",21-103,3.2,97,95,2,0,0,0,14,2,0,0,0,0,70,0,4,Matches
Alberto Quintana,es ESP,DF,22-260,2.8,164,150,13,12,0,1,0,1,0,0,0,0,141,1,0,Matches
Víctor Rofino,es ESP,DF,21-329,1.0,38,37,1,1,0,0,0,0,0,0,0,0,33,0,1,Matches
Adrian Baquerin,es ESP,"FW,MF",17-109,0.8,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1,Matches
Manuel Pozo,es ESP,FW,22-192,0.7,23,23,0,0,0,0,1,0,0,0,0,0,19,0,1,Matches
Sergio León,es ESP,"FW,MF",35-167,0.7,10,9,0,0,0,0,0,0,0,0,0,0,8,1,1,Matches
Selim Amallah,ma MAR,MF,27-219,0.3,6,6,0,0,1,0,0,0,0,0,0,0,4,0,0,Matches
Mickael Malsa,mq MTQ,MF,28-253,0.1,8,7,1,0,0,0,1,0,1,1,0,0,5,0,0,Matches
Iván Muñoz,es ESP,DF,19-079,0.1,15,15,0,0,0,0,2,0,0,0,0,0,9,0,0,Matches
Jorge Gonzalez,es ESP,MF,19-097,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.7,42.0,21317,19187,2053,633,36,196,943,857,217,107,66,3,16856,77,359,0
Opponent Total,0,0,27.6,42.0,17024,14779,2140,570,57,102,600,893,172,70,59,6,12617,105,399,0
