Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Calvin Verdonk,id IDN,DF,26.0,33,32,2854.0,31.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,2.2,3.7,67.0,167.0,101.0,0.06,0.06,0.13,0.06,0.13,0.05,0.07,0.12,0.05,0.12,Matches
Jasper Cillessen,nl NED,GK,34.0,30,30,2640.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bram Nuytinck,nl NED,DF,33.0,30,28,2400.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.2,1.2,18.0,122.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Dirk Proper,nl NED,MF,21.0,27,27,2299.0,25.5,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,2.6,2.6,1.1,3.7,25.0,125.0,36.0,0.2,0.16,0.35,0.2,0.35,0.1,0.04,0.14,0.1,0.14,Matches
Koki Ogawa,jp JPN,FW,25.0,31,25,2201.0,24.5,11.0,1.0,12.0,9.0,2.0,2.0,1.0,0.0,7.2,5.6,0.9,6.5,9.0,22.0,65.0,0.45,0.04,0.49,0.37,0.41,0.29,0.04,0.33,0.23,0.27,Matches
Sontje Hansen,nl NED,FW,21.0,33,25,1910.0,21.2,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,3.7,3.7,4.4,8.2,88.0,42.0,190.0,0.28,0.19,0.47,0.28,0.47,0.18,0.21,0.38,0.18,0.38,Matches
Bart van Rooij,nl NED,DF,22.0,24,23,1975.0,21.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,1.5,1.5,2.7,4.2,55.0,68.0,90.0,0.09,0.14,0.23,0.09,0.23,0.07,0.12,0.19,0.07,0.19,Matches
Mees Hoedemakers,nl NED,MF,25.0,30,23,1949.0,21.7,1.0,7.0,8.0,1.0,0.0,0.0,2.0,1.0,1.5,1.5,2.1,3.6,23.0,130.0,43.0,0.05,0.32,0.37,0.05,0.37,0.07,0.1,0.17,0.07,0.17,Matches
Philippe Sandler,nl NED,DF,26.0,24,23,1873.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,8.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Magnus Mattsson,dk DEN,MF,24.0,19,19,1710.0,19.0,11.0,4.0,15.0,9.0,2.0,2.0,1.0,0.0,7.4,5.8,2.7,8.6,25.0,69.0,88.0,0.58,0.21,0.79,0.47,0.68,0.39,0.14,0.53,0.31,0.45,Matches
