Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Jasper Cillessen,nl NED,GK,34.0,29.3,46,5,1,4,0,46.2,0.28,0.2,0.01,170,492,34.6,776,141,45.0,37.0,275,52.0,41.9,535,28,5.2,23,0.78,12.4,Matches
Robin Roefs,nl NED,GK,20.0,4.7,5,0,0,0,0,5.5,0.32,0.5,0.11,36,87,41.4,136,21,44.1,36.9,48,56.3,46.6,88,10,11.4,3,0.64,11.2,Matches
Squad Total,0,0,26.0,34.0,51,5,1,4,0,51.7,0.29,0.7,0.02,206,579,35.6,886,162,46.2,0.0,349,48.7,40.1,623,38,6.1,26,0.76,0.0,0
Opponent Total,0,0,25.0,34.0,68,6,3,5,1,66.1,0.32,-0.9,-0.03,221,544,40.6,1075,146,40.1,36.1,239,47.3,39.6,455,28,6.2,30,0.88,14.0,0
