Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Jasper Cillessen,nl NED,GK,34.0,30,30,2640,29.3,46,1.57,145,98,71.7,13,9,8,5,16.7,6,5,1,0,16.7,Matches
Robin Roefs,nl NED,GK,20.0,5,4,420,4.7,5,1.07,18,13,72.2,1,2,1,2,50.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.0,34,34,3060,34.0,51,1.5,163,111,71.8,14,11,9,7,20.6,6,5,1,0,16.7,0
Opponent Total,0,0,25.0,34,34,3060,34.0,68,2.0,199,132,68.8,9,11,14,4,11.8,6,6,0,0,0.0,0
