Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Youri Baas,nl NED,"DF,FW",20.0,27,1719.0,64.0,56.2,19.1,18,85.0,13,9,21.0,2,1.5,42.0,27.0,15.0,0.79,0.65,24.2,36.0,-11.7,-0.61,-0.58,Matches
Kodai Sano,jp JPN,"FW,MF",19.0,24,1593.0,66.0,52.1,17.7,17,88.0,13,7,15.0,6,1.68,33.0,23.0,10.0,0.56,0.14,26.0,29.7,-3.6,-0.2,0.32,Matches
Roberto González,es ESP,"FW,MF",22.0,29,1382.0,48.0,45.2,15.4,15,76.0,4,14,18.0,4,1.5,33.0,23.0,10.0,0.65,0.28,20.8,31.9,-11.1,-0.73,-0.67,Matches
Lasse Schöne,dk DEN,MF,37.0,23,1244.0,54.0,40.7,13.8,13,81.0,6,10,19.0,1,1.5,28.0,26.0,2.0,0.14,-0.6,19.1,27.8,-8.7,-0.63,-0.46,Matches
Tjaronn Chery,sr SUR,"MF,FW",35.0,14,1037.0,74.0,33.9,11.5,12,83.0,9,2,23.0,0,1.67,24.0,17.0,7.0,0.61,0.16,19.3,18.2,1.2,0.1,0.69,Matches
Brayann Pereira,fr FRA,DF,20.0,15,788.0,53.0,25.8,8.8,10,69.0,3,5,19.0,4,1.38,16.0,11.0,5.0,0.57,0.1,13.2,15.4,-2.3,-0.26,0.13,Matches
Mathias Ross,dk DEN,DF,22.0,20,1041.0,52.0,34.0,11.6,9,88.0,7,11,23.0,11,1.62,26.0,21.0,5.0,0.43,-0.1,15.8,24.5,-8.7,-0.75,-0.6,Matches
Lars Olden Larsen,no NOR,FW,24.0,19,674.0,35.0,22.0,7.5,7,70.0,1,12,15.0,14,1.5,14.0,14.0,0.0,0.0,-0.64,8.8,15.9,-7.1,-0.95,-0.76,Matches
Bas Dost,nl NED,FW,34.0,8,463.0,58.0,15.1,5.1,5,83.0,2,3,17.0,0,1.5,10.0,6.0,4.0,0.78,0.33,7.1,8.4,-1.4,-0.27,0.11,Matches
Sylla Sow,nl NED,FW,26.0,15,484.0,32.0,15.8,5.4,4,69.0,1,11,19.0,0,1.69,14.0,4.0,10.0,1.86,1.61,10.5,9.3,1.2,0.22,0.68,Matches
Robin Roefs,nl NED,GK,20.0,5,420.0,84.0,13.7,4.7,4,90.0,4,1,60.0,29,1.6,9.0,5.0,4.0,0.86,0.41,6.5,6.3,0.2,0.04,0.47,Matches
Elayis Tavsan,nl NED,FW,22.0,8,340.0,43.0,11.1,3.8,3,67.0,0,5,28.0,0,1.5,11.0,6.0,5.0,1.32,0.93,4.8,6.7,-1.9,-0.5,-0.16,Matches
Yvandro Borges Sanches,lu LUX,"FW,MF",19.0,8,216.0,27.0,7.1,2.4,1,72.0,0,7,21.0,4,1.75,6.0,2.0,4.0,1.67,1.26,3.3,4.7,-1.4,-0.57,-0.23,Matches
Sai van Wermeskerken,jp JPN,DF,29.0,3,164.0,55.0,5.4,1.8,1,86.0,0,2,39.0,6,1.67,4.0,3.0,1.0,0.55,0.05,1.1,5.5,-4.4,-2.4,-2.16,Matches
Pedro David Rosendo Marques,pt POR,FW,25.0,3,44.0,15.0,1.4,0.5,0,0.0,0,3,15.0,1,1.0,2.0,2.0,0.0,0.0,-0.51,1.3,1.2,0.1,0.24,0.61,Matches
Nils Rossen,nl NED,"MF,FW",17.0,3,31.0,10.0,1.0,0.3,0,0.0,0,3,10.0,16,1.67,0.0,1.0,-1.0,-2.9,-3.44,0.2,1.1,-0.9,-2.62,-2.29,Matches
Luc Netten,nl NED,DF,19.0,1,28.0,28.0,0.9,0.3,0,0.0,0,1,28.0,7,1.0,0.0,1.0,-1.0,-3.21,-3.75,0.1,1.6,-1.4,-4.56,-4.24,Matches
D'Leanu Arts,nl NED,DF,20.0,3,27.0,9.0,0.9,0.3,0,0.0,0,3,9.0,10,2.33,1.0,0.0,1.0,3.33,2.86,0.2,0.6,-0.4,-1.24,-0.89,Matches
Selim Can Sönmez,tr TUR,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rijk Janse,nl NED,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daan Maas,nl NED,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Reinders,nl NED,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kas de Wit,nl NED,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.0,34,3060.0,90.0,100.0,34.0,374,83.0,241,135,19.0,162,1.56,68.0,51.0,17.0,0.5,0.0,47.9,60.1,-12.2,-0.36,0.0,0
Opponent Total,0,0,25.0,34,3060.0,90.0,100.0,34.0,374,83.0,221,151,20.0,217,1.12,51.0,68.0,-17.0,-0.5,0.0,60.1,47.9,12.2,0.36,0.0,0
