Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Rodrigo Guth,br BRA,DF,22.0,31.3,3,24,7,29.2,0.77,0.22,0.13,0.43,14.4,0,0,0,2.0,2.0,0.08,1.0,1.0,Matches
Ivo Pinto,pt POR,DF,33.0,31.2,0,8,2,25.0,0.26,0.06,0.0,0.0,23.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Iñigo Córdoba,es ESP,"FW,MF",26.0,29.2,4,60,25,41.7,2.05,0.86,0.07,0.16,16.4,1,0,0,6.2,6.2,0.1,-2.2,-2.2,Matches
Deroy Duarte,cv CPV,MF,24.0,26.9,2,20,6,30.0,0.74,0.22,0.1,0.33,23.2,0,0,0,0.7,0.7,0.04,1.3,1.3,Matches
Mitchell Dijks,nl NED,DF,30.0,26.0,0,10,3,30.0,0.38,0.12,0.0,0.0,19.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Dimitris Siovas,gr GRE,DF,34.0,25.6,0,19,5,26.3,0.74,0.2,0.0,0.0,15.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Kaj Sierhuis,nl NED,FW,25.0,24.2,12,82,28,34.1,3.39,1.16,0.13,0.39,16.4,2,1,2,12.6,11.0,0.14,-0.6,0.0,Matches
Alen Halilović,hr CRO,"MF,FW",27.0,23.3,4,64,19,29.7,2.75,0.82,0.05,0.16,22.4,8,1,2,5.7,4.2,0.07,-1.7,-1.2,Matches
Loreintz Rosier,fr FRA,MF,24.0,19.0,1,20,5,25.0,1.05,0.26,0.05,0.2,22.1,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Ivor Pandur,hr CRO,GK,23.0,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
