Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Ander Cantero,es ESP,GK,29-164,42.0,2,0.05,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iker Losada,es ESP,"MF,FW",22-325,37.4,124,3.32,87,10,8,13,6,0,19,0.51,11,1,2,4,1,0,Matches
Jesús Bernal,es ESP,MF,27-179,40.1,53,1.32,48,1,0,2,0,2,3,0.07,3,0,0,0,0,0,Matches
Jon García Herrero,es ESP,DF,33-017,35.4,22,0.62,14,2,0,5,0,1,6,0.17,5,0,0,1,0,0,Matches
Álvaro Giménez,es ESP,FW,33-033,30.0,59,1.97,43,0,1,6,9,0,9,0.3,8,0,0,0,1,0,Matches
David Castro,es ESP,DF,28-256,29.0,14,0.48,13,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Moisés Delgado,es ESP,DF,30-064,25.4,34,1.34,25,4,0,1,2,2,0,0.0,0,0,0,0,0,0,Matches
Josep Señé,es ESP,MF,32-194,23.1,57,2.47,49,3,1,2,2,0,5,0.22,3,1,0,0,1,0,Matches
Héber Pena,es ESP,"FW,MF",34-157,21.6,111,5.14,58,32,12,2,6,1,13,0.6,7,2,3,0,1,0,Matches
Sergio Cubero Ezcurra,es ESP,DF,24-290,24.4,39,1.59,33,3,0,0,1,2,1,0.04,1,0,0,0,0,0,Matches
Carlos Vicente,es ESP,"FW,MF",25-059,19.9,59,2.97,48,0,2,4,5,0,11,0.55,8,0,1,1,1,0,Matches
Julián Delmás,es ESP,DF,29-062,17.8,35,1.97,25,9,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Brais Martinez,es ESP,DF,22-191,16.1,19,1.18,15,1,1,1,0,1,1,0.06,1,0,0,0,0,0,Matches
Enrique Clemente,es ESP,DF,25-109,16.3,11,0.67,9,0,1,0,1,0,1,0.06,0,0,0,0,1,0,Matches
Álex López,es ESP,MF,36-162,13.1,43,3.28,33,3,1,4,1,1,4,0.3,4,0,0,0,0,0,Matches
Nicolás Serrano,es ESP,FW,21-108,11.3,53,4.69,26,16,5,5,1,0,2,0.18,2,0,0,0,0,0,Matches
Pinchi,es ESP,FW,28-004,10.2,37,3.62,28,2,2,1,4,0,1,0.1,1,0,0,0,0,0,Matches
Sabin Merino,es ESP,FW,32-169,12.3,29,2.37,20,0,1,5,2,1,3,0.24,0,0,1,1,1,0,Matches
Fran Manzanara,es ESP,MF,27-283,11.5,6,0.52,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nacho,es ESP,"FW,MF",31-131,7.9,31,3.93,22,1,2,1,2,3,2,0.25,2,0,0,0,0,0,Matches
Chuca,es ESP,"MF,FW",27-011,4.8,11,2.31,8,0,0,2,1,0,1,0.21,1,0,0,0,0,0,Matches
Álvaro Vadillo,es ESP,FW,29-283,3.1,9,2.92,6,2,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Álex Martín,es ESP,"DF,FW",26-148,2.7,1,0.37,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Manu Justo,es ESP,"FW,MF",28-133,4.0,13,3.22,8,0,0,3,2,0,2,0.5,1,0,0,0,1,0,Matches
Squad Total,0,0,28.8,42.0,872,20.76,626,89,38,58,46,15,85,2.02,59,4,7,7,8,0,0
Opponent Total,0,0,27.7,42.0,765,18.21,563,76,42,33,37,14,91,2.17,68,7,2,6,6,2,0
