Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ander Cantero,es ESP,GK,29-164,42.0,954,1285,74.2,28225,21191,96,98,98.0,555,560,99.1,302,619,48.8,0,0.0,0.0,0.0,0,22,0,0,0,Matches
Iker Losada,es ESP,"MF,FW",22-325,37.4,895,1212,73.8,14578,3281,435,523,83.2,340,422,80.6,76,160,47.5,7,4.7,4.5,2.3,47,106,35,5,156,Matches
Jesús Bernal,es ESP,MF,27-179,40.1,1804,2199,82.0,32854,10407,704,809,87.0,885,1028,86.1,180,266,67.7,2,0.5,0.9,1.5,18,180,8,1,221,Matches
Jon García Herrero,es ESP,DF,33-017,35.4,1772,2127,83.3,38366,15191,454,504,90.1,1017,1112,91.5,293,460,63.7,2,0.7,0.7,1.3,6,139,5,0,149,Matches
Álvaro Giménez,es ESP,FW,33-033,30.0,357,529,67.5,4930,870,214,287,74.6,109,150,72.7,17,33,51.5,4,2.3,0.9,1.7,26,29,13,2,52,Matches
David Castro,es ESP,DF,28-256,29.0,1411,1672,84.4,27848,11292,435,483,90.1,803,889,90.3,158,255,62.0,1,0.1,0.2,0.9,3,71,1,0,79,Matches
Moisés Delgado,es ESP,DF,30-064,25.4,1071,1383,77.4,18752,8279,456,518,88.0,496,589,84.2,98,195,50.3,0,0.9,1.0,-0.9,16,115,19,17,112,Matches
Josep Señé,es ESP,MF,32-194,23.1,1098,1251,87.8,19998,4800,446,500,89.2,516,557,92.6,119,142,83.8,1,1.7,0.6,-0.7,20,101,5,2,137,Matches
Héber Pena,es ESP,"FW,MF",34-157,21.6,395,682,57.9,7551,3113,188,245,76.7,116,196,59.2,71,181,39.2,8,5.8,5.1,2.2,65,29,37,22,39,Matches
Sergio Cubero Ezcurra,es ESP,DF,24-290,24.4,1039,1409,73.7,17615,5752,488,572,85.3,456,582,78.4,77,186,41.4,1,1.0,1.4,0.0,19,106,16,10,132,Matches
Carlos Vicente,es ESP,"FW,MF",25-059,19.9,427,663,64.4,6638,1714,235,304,77.3,150,234,64.1,30,54,55.6,4,3.5,3.4,0.5,29,25,35,22,53,Matches
Julián Delmás,es ESP,DF,29-062,17.8,793,1050,75.5,14228,6620,353,399,88.5,336,413,81.4,91,202,45.0,0,0.7,1.2,-0.7,15,74,11,4,96,Matches
Brais Martinez,es ESP,DF,22-191,16.1,639,823,77.6,10497,3988,312,354,88.1,270,326,82.8,41,100,41.0,0,0.6,0.6,-0.6,9,56,8,3,69,Matches
Enrique Clemente,es ESP,DF,25-109,16.3,857,1021,83.9,18438,7283,232,253,91.7,486,542,89.7,136,211,64.5,0,0.4,0.4,-0.4,2,56,2,1,56,Matches
Álex López,es ESP,MF,36-162,13.1,680,804,84.6,11611,4037,309,338,91.4,293,327,89.6,59,99,59.6,0,0.6,0.8,-0.6,13,110,7,5,131,Matches
Nicolás Serrano,es ESP,FW,21-108,11.3,290,429,67.6,5138,1610,135,168,80.4,104,140,74.3,39,93,41.9,2,2.3,2.6,-0.3,27,31,17,9,35,Matches
Pinchi,es ESP,FW,28-004,10.2,213,328,64.9,3038,682,129,168,76.8,64,92,69.6,9,32,28.1,1,1.4,1.2,-0.4,21,5,6,1,17,Matches
Sabin Merino,es ESP,FW,32-169,12.3,151,238,63.4,2100,313,89,124,71.8,46,66,69.7,8,14,57.1,0,1.1,0.6,-1.1,15,14,5,1,19,Matches
Fran Manzanara,es ESP,MF,27-283,11.5,403,491,82.1,7319,2334,152,177,85.9,210,237,88.6,34,57,59.6,0,0.0,0.1,0.0,2,32,1,0,51,Matches
Nacho,es ESP,"FW,MF",31-131,7.9,154,221,69.7,2270,476,83,98,84.7,58,81,71.6,6,21,28.6,2,2.4,1.2,-0.4,13,7,11,6,18,Matches
Chuca,es ESP,"MF,FW",27-011,4.8,153,192,79.7,2242,673,84,97,86.6,51,62,82.3,9,16,56.3,0,0.1,0.5,-0.1,4,20,1,0,23,Matches
Álvaro Vadillo,es ESP,FW,29-283,3.1,88,130,67.7,1131,213,57,65,87.7,23,40,57.5,1,13,7.7,0,0.1,0.2,-0.1,4,4,2,1,4,Matches
Álex Martín,es ESP,"DF,FW",26-148,2.7,93,121,76.9,1921,657,20,24,83.3,59,70,84.3,12,23,52.2,0,0.0,0.0,0.0,0,6,0,0,5,Matches
Manu Justo,es ESP,"FW,MF",28-133,4.0,89,126,70.6,1452,419,38,55,69.1,42,53,79.2,4,8,50.0,0,0.3,0.3,-0.3,5,11,6,3,18,Matches
Squad Total,0,0,28.8,42.0,15826,20386,77.6,298740,115195,6144,7163,85.8,7485,8768,85.4,1870,3440,54.4,35,30.9,28.5,4.1,379,1349,251,115,1672,0
Opponent Total,0,0,27.7,42.0,14141,18844,75.0,258099,100364,6023,6993,86.1,6159,7433,82.9,1562,3348,46.7,43,33.9,34.4,9.1,338,1164,261,71,1527,0
