D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-20,21:00,La Liga 2,Matchweek 16,Mon,Away,W,4,2,Levante,2.4,1.4,40.0,12691.0,Íñigo Sainz Maza,4-4-2,Iosu Galech,Match Report,0
2023-11-25,16:15,La Liga 2,Matchweek 17,Sat,Home,W,2,0,Villarreal B,2.2,0.4,41.0,11739.0,Íñigo Sainz Maza,4-2-3-1,Luis Milla,Match Report,0
2023-12-03,18:30,La Liga 2,Matchweek 18,Sun,Away,D,0,0,CD Mirandés,0.5,1.6,48.0,3527.0,Íñigo Sainz Maza,4-2-3-1,Rubén Ávalos,Match Report,0
2023-12-10,16:15,La Liga 2,Matchweek 19,Sun,Home,D,2,2,Oviedo,2.1,0.9,49.0,17938.0,Íñigo Sainz Maza,4-2-3-1,Iván Caparrós,Match Report,0
2023-12-16,14:00,La Liga 2,Matchweek 20,Sat,Away,D,3,3,Eldense,0.8,1.2,30.0,3638.0,Íñigo Sainz Maza,5-4-1,Oliver De La Fuente,Match Report,0
2023-12-19,19:00,La Liga 2,Matchweek 21,Tue,Home,W,2,0,FC Andorra,3.0,0.5,36.0,12729.0,Íñigo Sainz Maza,4-2-3-1,Saúl Ais,Match Report,0
2024-01-12,20:30,La Liga 2,Matchweek 22,Fri,Away,L,0,2,Eibar,1.0,1.5,42.0,5886.0,Íñigo Sainz Maza,4-2-3-1,Alejandro Quintero,Match Report,0
2024-01-21,14:00,La Liga 2,Matchweek 23,Sun,Home,L,0,2,Cartagena,0.9,2.8,71.0,14257.0,Íñigo Sainz Maza,4-2-3-1,Andrés Fuentes,Match Report,0
2024-01-29,20:30,La Liga 2,Matchweek 24,Mon,Away,L,1,3,Valladolid,0.6,1.2,47.0,16685.0,Íñigo Sainz Maza,4-2-3-1,Daniel Trujillo,Match Report,0
2024-02-04,16:15,La Liga 2,Matchweek 25,Sun,Away,W,1,0,Amorebieta,1.2,0.7,45.0,1766.0,Íñigo Sainz Maza,4-2-3-1,Iván Caparrós,Match Report,0
2024-02-10,21:00,La Liga 2,Matchweek 26,Sat,Home,W,2,0,Espanyol,1.3,0.3,38.0,13512.0,Íñigo Sainz Maza,4-2-3-1,Miguel Sesma,Match Report,0
2024-02-18,14:00,La Liga 2,Matchweek 27,Sun,Away,L,0,2,Albacete,0.4,1.3,57.0,10551.0,Íñigo Sainz Maza,4-2-3-1,Álvaro Moreno,Match Report,0
2024-02-24,16:15,La Liga 2,Matchweek 28,Sat,Home,W,2,1,Leganés,1.4,1.2,42.0,14006.0,Íñigo Sainz Maza,4-2-3-1,Jon González,Match Report,0
2024-03-02,16:15,La Liga 2,Matchweek 29,Sat,Away,D,2,2,Racing Ferrol,1.4,1.3,40.0,6229.0,Íñigo Sainz Maza,4-2-3-1,Rafael Sánchez,Match Report,0
2024-03-10,14:00,La Liga 2,Matchweek 30,Sun,Home,W,4,2,Tenerife,2.0,1.4,51.0,13382.0,Íñigo Sainz Maza,4-2-3-1,Oliver De La Fuente,Match Report,0
2024-03-16,18:30,La Liga 2,Matchweek 31,Sat,Away,D,1,1,Oviedo,1.9,0.6,39.0,23432.0,Íñigo Sainz Maza,4-2-3-1,Andrés Fuentes,Match Report,0
2024-03-24,21:00,La Liga 2,Matchweek 32,Sun,Home,W,2,1,Eldense,1.7,1.3,51.0,18603.0,Íñigo Sainz Maza,4-2-3-1,Luis Milla,Match Report,0
2024-03-30,18:30,La Liga 2,Matchweek 33,Sat,Away,W,3,2,Sporting Gijón,1.4,1.4,47.0,22972.0,Íñigo Sainz Maza,4-2-3-1,Dámaso Arcediano,Match Report,0
2024-04-08,20:30,La Liga 2,Matchweek 34,Mon,Home,L,0,1,Alcorcón,2.8,0.5,64.0,15872.0,Germán Sánchez,4-2-3-1,Salvador Lax,Match Report,0
2024-04-14,18:30,La Liga 2,Matchweek 35,Sun,Away,L,1,2,Burgos,0.5,1.5,58.0,11314.0,Germán Sánchez,4-2-3-1,Iván Caparrós,Match Report,0
2024-04-20,16:15,La Liga 2,Matchweek 36,Sat,Home,D,0,0,Levante,2.2,1.1,49.0,19203.0,Aldasoro,4-2-3-1,Raúl González,Match Report,0
2024-04-26,20:30,La Liga 2,Matchweek 37,Fri,Away,D,1,1,FC Andorra,1.9,1.4,52.0,2065.0,Íñigo Sainz Maza,4-2-3-1,Germán Cid Camacho,Match Report,0
2024-05-04,18:30,La Liga 2,Matchweek 38,Sat,Home,W,3,1,Elche,2.2,1.8,31.0,19255.0,Íñigo Sainz Maza,4-2-3-1,Jon González,Match Report,0
2024-05-11,14:00,La Liga 2,Matchweek 39,Sat,Home,W,1,0,CD Mirandés,1.2,0.5,52.0,19883.0,Iñigo Vicente,4-2-3-1,Andrés Fuentes,Match Report,0
2024-05-18,16:15,La Liga 2,Matchweek 40,Sat,Away,W,3,0,Huesca,2.1,0.9,40.0,6758.0,Germán Sánchez,4-4-2,Miguel González,Match Report,0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Home,L,0,2,Zaragoza,1.3,2.6,70.0,21036.0,Iñigo Vicente,4-2-3-1,Iosu Galech,Match Report,0
2024-06-02,18:30,La Liga 2,Matchweek 42,Sun,Away,L,0,1,Villarreal B,0.8,1.7,40.0,3323.0,Íñigo Sainz Maza,4-2-3-1,Alejandro Quintero,Match Report,0
