Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Jokin Ezkieta,es ESP,GK,27-309,42.0,55,4,0,8,2,53.0,0.27,0.0,0.0,110,365,30.1,676,220,35.9,34.3,370,33.0,30.9,759,31,4.1,40,0.95,12.8,Matches
Squad Total,0,0,27.2,42.0,55,4,0,8,2,53.0,0.27,0.0,0.0,110,365,30.1,657,220,37.0,0.0,389,31.4,30.1,759,31,4.1,40,0.95,0.0,0
Opponent Total,0,0,27.7,42.0,63,8,2,7,1,70.7,0.32,8.7,0.21,217,638,34.0,999,178,44.9,38.0,327,57.8,44.7,441,34,7.7,35,0.83,13.4,0
