Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jokin Ezkieta,es ESP,GK,27-309,42.0,766,1048,73.1,18514,13800,221,223,99.1,316,322,98.1,199,471,42.3,0,0.1,0.1,-0.1,1,4,1,0,0,Matches
Iñigo Vicente,es ESP,"FW,MF",26-167,38.6,1640,2324,70.6,27379,12758,796,950,83.8,637,816,78.1,146,335,43.6,12,14.0,14.9,-2.0,115,250,131,5,391,Matches
Peque,es ESP,"MF,FW",21-261,31.5,818,1050,77.9,10585,3311,517,596,86.7,231,280,82.5,21,49,42.9,3,4.3,3.6,-1.3,36,78,46,0,152,Matches
Arana,es ESP,FW,24-134,27.3,156,232,67.2,2074,455,91,117,77.8,45,66,68.2,8,12,66.7,3,2.9,1.3,0.1,20,9,14,0,26,Matches
Germán Sánchez,es ESP,DF,37-192,30.4,893,1184,75.4,17567,8220,303,348,87.1,488,582,83.8,98,234,41.9,1,0.2,0.2,0.8,4,38,1,0,57,Matches
Aldasoro,es ESP,MF,25-016,32.1,1100,1359,80.9,16154,6455,637,722,88.2,382,462,82.7,48,97,49.5,0,1.2,1.6,-1.2,11,145,15,0,165,Matches
Íñigo Sainz Maza,es ESP,MF,26-005,25.5,716,863,83.0,10900,3178,391,429,91.1,266,316,84.2,30,54,55.6,1,1.9,1.0,-0.9,13,61,5,2,84,Matches
Saúl García,es ESP,DF,29-225,26.9,1049,1466,71.6,16329,6672,590,673,87.7,352,485,72.6,76,210,36.2,1,2.3,2.8,-1.3,27,49,30,18,79,Matches
Mantilla,es ESP,DF,24-043,23.0,688,961,71.6,12026,6436,308,373,82.6,295,384,76.8,73,154,47.4,0,0.3,0.9,-0.3,5,41,11,0,59,Matches
Rubén González,es ESP,DF,29-288,21.6,568,733,77.5,10428,4733,207,240,86.3,309,374,82.6,41,101,40.6,1,0.8,0.4,0.2,4,18,0,0,31,Matches
Iván Morante,es ESP,MF,23-158,20.5,999,1247,80.1,16001,6322,502,563,89.2,417,487,85.6,55,134,41.0,3,1.5,2.8,1.5,15,113,17,1,148,Matches
Dani Fernandez,es ESP,DF,27-052,17.9,553,738,74.9,8334,4083,312,353,88.4,201,249,80.7,29,80,36.3,2,1.6,1.5,0.4,14,31,14,4,47,Matches
Manu Hernando,es ESP,DF,25-338,18.0,592,716,82.7,11395,5039,195,219,89.0,339,375,90.4,52,106,49.1,0,0.2,0.1,-0.2,1,34,0,0,39,Matches
Mario García,es ESP,DF,20-263,14.8,427,638,66.9,7384,3445,209,233,89.7,168,272,61.8,44,91,48.4,0,1.1,0.9,-1.1,16,23,12,8,36,Matches
Andrés Martín,es ESP,"FW,MF",24-346,14.5,303,449,67.5,4201,1462,188,238,79.0,80,116,69.0,18,34,52.9,3,2.4,2.8,0.6,23,26,21,6,49,Matches
Lago Junior,ci CIV,"FW,MF",33-173,12.4,202,291,69.4,2395,484,156,195,80.0,36,60,60.0,3,10,30.0,2,1.9,1.5,0.1,15,11,8,4,14,Matches
Marco Sangalli,es ESP,"DF,FW",32-135,15.1,561,690,81.3,7635,1874,350,400,87.5,166,194,85.6,19,46,41.3,2,2.1,1.2,-0.1,19,29,8,2,40,Matches
Jordi Mboula,es ESP,"FW,MF",25-097,12.7,230,323,71.2,3060,992,153,184,83.2,56,79,70.9,9,27,33.3,2,1.0,1.1,1.0,15,12,19,5,29,Matches
Clément Grenier,fr FRA,"MF,FW",33-166,8.7,441,598,73.7,6576,2756,226,277,81.6,173,202,85.6,21,68,30.9,0,0.8,0.7,-0.8,4,44,5,0,63,Matches
Ekain Zenitagoia,es ESP,FW,30-172,11.0,117,183,63.9,1556,405,71,103,68.9,35,51,68.6,4,9,44.4,1,0.6,0.2,0.4,5,9,5,0,20,Matches
Pol Moreno,es ESP,DF,30-043,8.7,274,345,79.4,4972,1901,103,118,87.3,145,172,84.3,25,53,47.2,1,0.1,0.0,0.9,1,7,1,0,15,Matches
Roko Baturina,hr CRO,FW,24-001,2.7,24,39,61.5,301,38,8,13,61.5,10,14,71.4,0,1,0.0,0,0.2,0.3,-0.2,1,1,1,1,0,Matches
Yeray Cabanzón,es ESP,"FW,MF",21-038,2.3,80,103,77.7,1484,431,37,39,94.9,29,33,87.9,11,19,57.9,0,0.6,0.9,-0.6,3,13,3,1,17,Matches
Juan Gutierrez,es ESP,DF,24-145,1.2,36,52,69.2,554,336,25,26,96.2,7,16,43.8,3,8,37.5,0,0.1,0.0,-0.1,1,3,1,1,2,Matches
Jeremy Arévalo,es ESP,"FW,MF",19-094,1.6,51,62,82.3,634,62,33,39,84.6,11,13,84.6,2,2,100.0,0,0.0,0.1,0.0,0,1,1,0,2,Matches
Cedric Omoigui,ng NGA,FW,29-223,0.2,2,4,50.0,52,0,1,1,100.0,0,0,0.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jorge Pombo,es ESP,MF,30-120,0.2,11,14,78.6,128,33,10,12,83.3,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Diego Campo,es ESP,MF,22-218,0.1,5,6,83.3,77,50,2,2,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Álvaro Santamaría,es ESP,MF,22-227,0.1,5,5,100.0,50,19,4,4,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Matheus Aiás,br BRA,MF,27-173,0.1,2,4,50.0,20,6,2,2,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,0,0,27.2,42.0,13309,17727,75.1,218765,95756,6648,7692,86.4,5198,6425,80.9,1036,2409,43.0,38,41.9,41.0,-3.9,369,1055,370,58,1568,0
Opponent Total,0,0,27.7,42.0,15281,19938,76.6,284341,104005,6379,7384,86.4,6707,7979,84.1,1838,3461,53.1,38,39.3,39.0,-1.3,448,1320,369,132,1699,0
