Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Jokin Ezkieta,es ESP,GK,27-309,42,42,3780.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iñigo Vicente,es ESP,"FW,MF",26-167,40,39,3473.0,38.6,3.0,12.0,15.0,3.0,0.0,0.0,8.0,0.0,3.9,3.9,14.0,17.9,125.0,391.0,235.0,0.08,0.31,0.39,0.08,0.39,0.1,0.36,0.46,0.1,0.46,Matches
Peque,es ESP,"MF,FW",21-261,40,34,2834.0,31.5,18.0,3.0,21.0,10.0,8.0,9.0,6.0,0.0,15.9,8.8,4.3,13.1,49.0,152.0,174.0,0.57,0.1,0.67,0.32,0.41,0.51,0.14,0.64,0.28,0.42,Matches
Arana,es ESP,FW,24-134,37,33,2455.0,27.3,13.0,3.0,16.0,13.0,0.0,0.0,8.0,0.0,12.0,12.0,2.9,14.9,33.0,26.0,146.0,0.48,0.11,0.59,0.48,0.59,0.44,0.11,0.55,0.44,0.55,Matches
Germán Sánchez,es ESP,DF,37-192,33,32,2733.0,30.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.2,2.2,9.0,57.0,1.0,0.03,0.03,0.07,0.03,0.07,0.06,0.01,0.07,0.06,0.07,Matches
Aldasoro,es ESP,MF,25-016,40,31,2889.0,32.1,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,2.3,2.3,1.2,3.4,44.0,165.0,50.0,0.03,0.0,0.03,0.03,0.03,0.07,0.04,0.11,0.07,0.11,Matches
Íñigo Sainz Maza,es ESP,MF,26-005,35,28,2295.0,25.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,1.9,2.2,40.0,84.0,36.0,0.0,0.04,0.04,0.0,0.04,0.01,0.07,0.09,0.01,0.09,Matches
Saúl García,es ESP,DF,29-225,32,26,2421.0,26.9,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,2.3,2.6,34.0,79.0,173.0,0.0,0.04,0.04,0.0,0.04,0.01,0.09,0.1,0.01,0.1,Matches
Mantilla,es ESP,DF,24-043,23,23,2070.0,23.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,0.3,1.6,15.0,59.0,53.0,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,Matches
Rubén González,es ESP,DF,29-288,25,22,1945.0,21.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.8,1.8,4.0,31.0,2.0,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.09,0.05,0.09,Matches
Iván Morante,es ESP,MF,23-158,34,20,1844.0,20.5,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,0.8,0.8,1.5,2.3,23.0,148.0,31.0,0.1,0.15,0.24,0.1,0.24,0.04,0.07,0.11,0.04,0.11,Matches
Dani Fernandez,es ESP,DF,27-052,22,19,1614.0,17.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,1.6,2.1,20.0,47.0,66.0,0.06,0.11,0.17,0.06,0.17,0.03,0.09,0.12,0.03,0.12,Matches
Manu Hernando,es ESP,DF,25-338,18,18,1618.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.2,0.7,11.0,39.0,2.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,Matches
Mario García,es ESP,DF,20-263,21,15,1328.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,1.3,21.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches
Andrés Martín,es ESP,"FW,MF",24-346,23,15,1303.0,14.5,6.0,3.0,9.0,6.0,0.0,0.0,3.0,1.0,5.7,5.7,2.4,8.1,30.0,49.0,120.0,0.41,0.21,0.62,0.41,0.62,0.38,0.16,0.55,0.38,0.55,Matches
Lago Junior,ci CIV,"FW,MF",33-173,27,13,1114.0,12.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.1,3.1,1.9,5.0,28.0,14.0,102.0,0.24,0.16,0.4,0.24,0.4,0.25,0.15,0.4,0.25,0.4,Matches
Marco Sangalli,es ESP,"DF,FW",32-135,36,12,1357.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,11.0,1.0,2.4,2.4,2.1,4.5,27.0,40.0,77.0,0.13,0.13,0.27,0.13,0.27,0.16,0.14,0.3,0.16,0.3,Matches
Jordi Mboula,es ESP,"FW,MF",25-097,18,12,1139.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,1.0,3.6,30.0,29.0,81.0,0.16,0.16,0.32,0.16,0.32,0.21,0.08,0.28,0.21,0.28,Matches
