D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-02-21,20:30,Libertadores,Second qualifying stage,Wed,Away,D,1.0,1.0,bo Aurora,2.1,0.8,36.0,0.0,Alexander Barboza,4-3-3,Cristián Garay,Match Report,Leg 1 of 2
2024-02-28,21:30,Libertadores,Second qualifying stage,Wed,Home,W,6.0,0.0,bo Aurora,4.3,0.3,51.0,21917.0,Gatito Fernández,4-3-3,Jesús Valenzuela,Match Report,Leg 2 of 2; Botafogo (RJ) won
2024-03-06,21:30,Libertadores,Third qualifying stage,Wed,Home,W,2.0,1.0,br Red Bull Bragantino,0.7,0.2,46.0,33433.0,Gatito Fernández,4-3-3,Gustavo Tejera,Match Report,Leg 1 of 2
2024-03-13,21:30,Libertadores,Third qualifying stage,Wed,Away,D,1.0,1.0,br Red Bull Bragantino,0.8,1.5,38.0,0.0,Gatito Fernández,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Botafogo (RJ) won
2024-04-03,19:00,Libertadores,Group stage,Wed,Home,L,1.0,3.0,co Junior,0.7,2.5,58.0,39039.0,Gatito Fernández,4-3-3,Cristián Garay,Match Report,0
2024-04-11,17:00,Libertadores,Group stage,Thu,Away,L,0.0,1.0,ec LDU de Quito,0.7,0.8,57.0,16008.0,Gatito Fernández,4-4-2,Andrés Matonte,Match Report,0
2024-04-14,17:00,Série A,Matchweek 1,Sun,Away,L,2.0,3.0,Cruzeiro,2.0,1.6,45.0,20701.0,Gatito Fernández,4-4-2,Matheus Delgado Candançan,Match Report,0
2024-04-18,21:30,Série A,Matchweek 2,Thu,Home,W,1.0,0.0,Atl Goianiense,0.6,0.9,52.0,7801.0,Gatito Fernández,4-4-2,Luiz Flávio de Oliveira,Match Report,0
2024-04-21,18:30,Série A,Matchweek 3,Sun,Home,W,5.0,1.0,Juventude,2.9,0.3,55.0,13273.0,Gatito Fernández,4-4-2,Arthur Gomes Rabelo,Match Report,0
2024-04-24,19:00,Libertadores,Group stage,Wed,Home,W,3.0,1.0,pe Universitario,2.8,0.2,70.0,23800.0,Marlon Freitas,4-4-2,Jesús Valenzuela,Match Report,0
2024-04-28,11:00,Série A,Matchweek 4,Sun,Away,W,2.0,0.0,Flamengo,1.0,0.8,40.0,53683.0,Marlon Freitas,4-4-2,Raphael Claus,Match Report,0
2024-05-05,18:30,Série A,Matchweek 5,Sun,Home,L,1.0,2.0,Bahia,0.8,2.8,56.0,22685.0,Marlon Freitas,4-2-3-1,Rafael Rodrigo Klein,Match Report,0
2024-05-08,21:30,Libertadores,Group stage,Wed,Home,W,2.0,1.0,ec LDU de Quito,2.1,0.9,60.0,26464.0,Marlon Freitas,4-2-3-1,Darío Herrera,Match Report,0
2024-05-12,16:00,Série A,Matchweek 6,Sun,Away,D,1.0,1.0,Fortaleza,0.6,0.6,57.0,15914.0,Tchê Tchê,4-2-3-1,Wilton Pereira Sampaio,Match Report,0
2024-05-16,17:00,Libertadores,Group stage,Thu,Away,W,1.0,0.0,pe Universitario,0.5,0.6,44.0,53242.0,Tchê Tchê,4-2-3-1,Cristián Garay,Match Report,0
2024-05-28,17:00,Libertadores,Group stage,Tue,Away,D,0.0,0.0,co Junior,0.5,0.5,42.0,16189.0,Gatito Fernández,4-2-3-1,Jesús Valenzuela,Match Report,0
2024-06-01,21:00,Série A,Matchweek 7,Sat,Away,W,1.0,0.0,Corinthians,1.1,0.7,47.0,41281.0,Tchê Tchê,4-2-3-1,Anderson Daronco,Match Report,0
2024-06-11,20:00,Série A,Matchweek 8,Tue,Home,W,1.0,0.0,Fluminense,1.7,0.2,44.0,0.0,Tchê Tchê,4-4-1-1,Flavio Rodrigues de Souza,Match Report,0
2024-06-16,18:30,Série A,Matchweek 9,Sun,Away,W,2.0,1.0,Grêmio,0.7,1.0,55.0,0.0,Tchê Tchê,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,0
2024-06-19,19:00,Série A,Matchweek 10,Wed,Home,D,1.0,1.0,Ath Paranaense,0.5,1.4,62.0,0.0,Tchê Tchê,4-2-3-1,Ramon Abatti,Match Report,0
2024-06-22,16:00,Série A,Matchweek 11,Sat,Away,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-26,19:00,Série A,Matchweek 12,Wed,Home,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-29,19:00,Série A,Matchweek 13,Sat,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-03,18:00,Série A,Matchweek 14,Wed,Away,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-07,18:00,Série A,Matchweek 15,Sun,Home,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-10,0,Série A,Matchweek 16,Wed,Away,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-17,0,Série A,Matchweek 17,Wed,Home,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-20,0,Série A,Matchweek 18,Sat,Home,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-24,0,Série A,Matchweek 19,Wed,Away,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-27,0,Série A,Matchweek 20,Sat,Home,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-03,0,Série A,Matchweek 21,Sat,Away,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-10,0,Série A,Matchweek 22,Sat,Away,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-14,21:30,Libertadores,Round of 16,Wed,Home,0,0.0,0.0,br Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 1 of 2
2024-08-17,0,Série A,Matchweek 23,Sat,Home,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-21,21:30,Libertadores,Round of 16,Wed,Away,0,0.0,0.0,br Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 2 of 2
2024-08-24,0,Série A,Matchweek 24,Sat,Away,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-31,0,Série A,Matchweek 25,Sat,Home,0,0.0,0.0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-14,0,Série A,Matchweek 26,Sat,Home,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-21,0,Série A,Matchweek 27,Sat,Away,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-28,0,Série A,Matchweek 28,Sat,Home,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-04,0,Série A,Matchweek 29,Fri,Away,0,0.0,0.0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-19,0,Série A,Matchweek 30,Sat,Home,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-25,0,Série A,Matchweek 31,Fri,Away,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-06,0,Série A,Matchweek 32,Wed,Home,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-13,0,Série A,Matchweek 33,Wed,Home,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-20,0,Série A,Matchweek 34,Wed,Away,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-23,0,Série A,Matchweek 35,Sat,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-30,0,Série A,Matchweek 36,Sat,Away,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
