Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Hugo,br BRA,DF,22-274,4.0,148,185,80.0,2397,807,66,74,89.2,66,81,81.5,9,15,60.0,1,0.8,0.9,0.2,4,5,5,2,14,Matches
Mateo Ponte,uy URU,DF,21-027,3.3,103,128,80.5,1715,678,45,54,83.3,50,55,90.9,8,13,61.5,0,0.1,0.2,-0.1,1,9,3,2,9,Matches
Óscar Romero,py PAR,"MF,FW",31-352,3.4,115,156,73.7,2315,799,48,57,84.2,42,55,76.4,23,31,74.2,1,0.4,1.2,0.6,5,23,6,0,21,Matches
Tiquinho Soares,br BRA,FW,33-155,3.2,56,78,71.8,856,287,31,45,68.9,20,25,80.0,3,4,75.0,0,0.5,0.3,-0.5,6,6,5,0,10,Matches
Gatito Fernández,py PAR,GK,36-083,3.0,74,96,77.1,2241,1591,10,10,100.0,35,36,97.2,29,49,59.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alexander Barboza,ar ARG,DF,29-096,2.4,91,116,78.4,1576,602,37,42,88.1,50,57,87.7,3,14,21.4,0,0.1,0.1,-0.1,1,4,1,0,12,Matches
Carlos Eduardo,br BRA,FW,34-247,2.1,52,67,77.6,1039,306,21,28,75.0,23,25,92.0,8,12,66.7,0,0.1,0.0,-0.1,3,11,0,0,7,Matches
Fernando Marçal,br BRA,DF,35-122,0.5,23,31,74.2,379,222,12,15,80.0,7,7,100.0,2,6,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Matheus Nascimento,br BRA,FW,20-109,0.3,2,2,100.0,15,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Diego Hernández,uy URU,"FW,MF",23-364,1.8,58,73,79.5,1064,309,28,31,90.3,19,23,82.6,9,15,60.0,2,0.3,0.3,1.7,3,6,0,0,7,Matches
Yarlen Augusto,br BRA,MF,18-121,0.9,5,12,41.7,58,4,4,6,66.7,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Pablo,br BRA,DF,32-365,0.3,16,18,88.9,322,115,4,5,80.0,10,10,100.0,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Fabiano,br BRA,DF,18-066,0.2,5,7,71.4,102,16,1,2,50.0,4,5,80.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jacob Montes,ni NCA,"FW,MF",25-244,0.2,3,7,42.9,43,1,1,4,25.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Patrick de Paula,br BRA,MF,24-286,0.2,3,5,60.0,46,31,2,3,66.7,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,0,0,28.6,10.0,3910,4776,81.9,71943,27308,1611,1830,88.0,1774,1995,88.9,434,705,61.6,13,9.1,8.7,3.9,102,327,71,18,380,0
Opponent Total,0,0,28.2,10.0,3619,4506,80.3,64388,24239,1606,1815,88.5,1508,1762,85.6,396,673,58.8,6,7.1,7.4,-1.1,96,337,68,15,388,0
