Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Bastos,ao ANG,DF,33-085,9.4,1,0,0,6,2,0,0,8,11,0,0,0,31,17,9,65.4,Matches
Júnior Santos,br BRA,FW,29-253,8.8,1,0,0,12,10,4,14,1,7,0,0,0,26,18,11,62.1,Matches
Lucas Halter,br BRA,DF,24-049,7.8,1,0,0,10,2,0,0,2,6,0,0,0,24,7,11,38.9,Matches
Marlon Freitas,br BRA,MF,29-085,7.4,2,0,0,5,3,0,7,9,11,0,0,0,31,5,6,45.5,Matches
Luiz Henrique,br BRA,"MF,FW",23-170,6.2,2,0,0,7,11,3,11,4,10,0,0,0,17,5,12,29.4,Matches
John,br BRA,GK,28-128,7.0,1,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0.0,Matches
Tchê Tchê,br BRA,"MF,FW",31-295,6.8,1,0,0,3,7,0,9,2,4,0,0,0,26,1,9,10.0,Matches
Damián Suárez,uy URU,DF,36-054,6.4,2,0,0,10,4,2,16,6,9,0,0,0,22,4,8,33.3,Matches
Danilo Barbosa,br BRA,MF,28-113,5.3,3,0,0,12,7,0,0,16,8,1,0,0,28,8,7,53.3,Matches
Cuiabano,br BRA,DF,21-125,5.5,1,0,0,9,9,0,35,6,13,0,0,0,24,8,4,66.7,Matches
Gregore,br BRA,MF,30-110,4.9,2,0,0,23,2,0,1,5,12,0,0,0,27,14,11,56.0,Matches
Jeffinho,br BRA,"FW,MF",24-173,3.6,2,0,0,7,6,0,1,2,2,0,0,0,19,2,5,28.6,Matches
Jefferson Savarino,ve VEN,"MF,FW",27-222,4.9,1,0,0,3,3,2,19,0,1,0,0,0,21,2,1,66.7,Matches
Hugo,br BRA,DF,22-274,4.0,0,0,0,6,5,0,11,1,5,0,1,0,15,0,5,0.0,Matches
Mateo Ponte,uy URU,DF,21-027,3.3,1,0,0,6,1,0,9,5,6,0,0,0,15,2,2,50.0,Matches
Óscar Romero,py PAR,"MF,FW",31-352,3.4,2,0,0,6,9,0,13,5,8,0,0,0,20,1,5,16.7,Matches
Tiquinho Soares,br BRA,FW,33-155,3.2,2,0,0,7,11,2,0,0,1,0,0,0,9,3,8,27.3,Matches
Gatito Fernández,py PAR,GK,36-083,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,Matches
Alexander Barboza,ar ARG,DF,29-096,2.4,2,1,0,2,0,1,0,1,1,0,0,0,10,8,2,80.0,Matches
Carlos Eduardo,br BRA,FW,34-247,2.1,0,0,0,4,3,1,4,0,1,0,0,0,3,4,6,40.0,Matches
Fernando Marçal,br BRA,DF,35-122,0.5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0.0,Matches
Matheus Nascimento,br BRA,FW,20-109,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,Matches
Diego Hernández,uy URU,"FW,MF",23-364,1.8,2,0,0,8,3,1,10,1,2,0,0,0,14,0,1,0.0,Matches
Yarlen Augusto,br BRA,MF,18-121,0.9,1,0,0,2,0,0,0,1,1,0,0,0,1,1,4,20.0,Matches
Pablo,br BRA,DF,32-365,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,100.0,Matches
Fabiano,br BRA,DF,18-066,0.2,0,0,0,0,3,0,0,0,2,0,0,0,2,0,2,0.0,Matches
Jacob Montes,ni NCA,"FW,MF",25-244,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Patrick de Paula,br BRA,MF,24-286,0.2,1,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0.0,Matches
Squad Total,0,0,28.6,10.0,31,1,0,152,103,16,163,76,123,1,1,0,400,114,130,46.7,0
Opponent Total,0,0,28.2,10.0,32,1,1,108,146,17,206,79,91,0,1,0,389,130,114,53.3,0
