Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Bastos,ao ANG,DF,33-085,9.4,5,0.53,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
Júnior Santos,br BRA,FW,29-253,8.8,24,2.74,14,0,7,2,1,0,4,0.46,2,0,2,0,0,0,Matches
Lucas Halter,br BRA,DF,24-049,7.8,4,0.51,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marlon Freitas,br BRA,MF,29-085,7.4,25,3.36,24,0,0,1,0,0,2,0.27,1,0,0,1,0,0,Matches
Luiz Henrique,br BRA,"MF,FW",23-170,6.2,15,2.4,9,1,0,3,2,0,3,0.48,3,0,0,0,0,0,Matches
John,br BRA,GK,28-128,7.0,3,0.43,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tchê Tchê,br BRA,"MF,FW",31-295,6.8,23,3.37,19,2,0,0,1,1,2,0.29,2,0,0,0,0,0,Matches
Damián Suárez,uy URU,DF,36-054,6.4,13,2.04,10,3,0,0,0,0,1,0.16,0,1,0,0,0,0,Matches
Danilo Barbosa,br BRA,MF,28-113,5.3,8,1.51,4,0,0,2,2,0,2,0.38,0,0,0,1,1,0,Matches
Cuiabano,br BRA,DF,21-125,5.5,8,1.45,6,1,0,1,0,0,1,0.18,1,0,0,0,0,0,Matches
Gregore,br BRA,MF,30-110,4.9,9,1.82,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jeffinho,br BRA,"FW,MF",24-173,3.6,10,2.78,5,1,1,3,0,0,2,0.56,1,0,0,1,0,0,Matches
Jefferson Savarino,ve VEN,"MF,FW",27-222,4.9,19,3.9,12,6,0,1,0,0,2,0.41,1,1,0,0,0,0,Matches
Hugo,br BRA,DF,22-274,4.0,8,1.98,4,3,0,0,1,0,2,0.5,0,1,0,0,1,0,Matches
Mateo Ponte,uy URU,DF,21-027,3.3,2,0.61,2,0,0,0,0,0,1,0.3,1,0,0,0,0,0,Matches
Óscar Romero,py PAR,"MF,FW",31-352,3.4,11,3.18,4,6,0,1,0,0,1,0.29,0,1,0,0,0,0,Matches
Tiquinho Soares,br BRA,FW,33-155,3.2,10,3.15,9,0,0,1,0,0,1,0.31,1,0,0,0,0,0,Matches
Gatito Fernández,py PAR,GK,36-083,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alexander Barboza,ar ARG,DF,29-096,2.4,1,0.42,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Eduardo,br BRA,FW,34-247,2.1,4,1.95,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Marçal,br BRA,DF,35-122,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Nascimento,br BRA,FW,20-109,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Hernández,uy URU,"FW,MF",23-364,1.8,8,4.5,4,3,1,0,0,0,3,1.69,1,1,1,0,0,0,Matches
Yarlen Augusto,br BRA,MF,18-121,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo,br BRA,DF,32-365,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabiano,br BRA,DF,18-066,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jacob Montes,ni NCA,"FW,MF",25-244,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick de Paula,br BRA,MF,24-286,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.6,10.0,210,21.0,150,27,9,15,8,1,28,2.8,15,5,3,3,2,0,0
Opponent Total,0,0,28.2,10.0,229,22.9,166,24,15,11,12,1,13,1.3,7,1,2,3,0,0,0
