Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vladimír Coufal,cz CZE,DF,30.0,34.8,1154,1665,69.3,18778,9229,596,669,89.1,448,627,71.5,84,254,33.1,7,4.0,3.0,3.0,33,98,38,21,119,Matches
Emerson Palmieri,it ITA,DF,28.0,34.9,1421,1745,81.4,19356,7676,893,983,90.8,406,510,79.6,54,104,51.9,2,2.4,2.1,-0.4,25,89,22,7,125,Matches
Jarrod Bowen,eng ENG,FW,26.0,33.5,484,702,68.9,6899,1825,284,341,83.3,141,188,75.0,34,71,47.9,6,5.5,4.8,0.5,31,29,13,3,52,Matches
James Ward-Prowse,eng ENG,MF,28.0,33.3,1386,1672,82.9,23288,7105,702,762,92.1,520,570,91.2,134,270,49.6,7,7.8,6.3,-0.8,64,137,23,8,144,Matches
Tomáš Souček,cz CZE,MF,28.0,31.9,722,962,75.1,11368,3594,364,450,80.9,272,346,78.6,54,86,62.8,2,1.7,1.2,0.3,20,80,8,2,86,Matches
Kurt Zouma,fr FRA,DF,28.0,31.5,962,1148,83.8,18843,6791,335,365,91.8,509,558,91.2,111,198,56.1,0,0.2,0.1,-0.2,4,57,1,0,53,Matches
Alphonse Areola,fr FRA,GK,30.0,30.0,562,867,64.8,17799,12917,74,76,97.4,245,246,99.6,241,538,44.8,0,0.0,0.0,0.0,0,8,0,0,1,Matches
Lucas Paquetá,br BRA,"FW,MF",25.0,29.1,1082,1465,73.9,16561,5842,598,714,83.8,334,435,76.8,95,173,54.9,6,5.4,5.1,0.6,43,143,50,8,187,Matches
Edson Álvarez,mx MEX,MF,25.0,26.4,1033,1207,85.6,17083,5225,518,573,90.4,401,445,90.1,87,132,65.9,1,0.6,0.8,0.4,12,87,6,1,91,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,27.6,677,875,77.4,11263,1764,357,405,88.1,231,281,82.2,70,108,64.8,6,3.5,3.7,2.5,28,32,29,16,80,Matches
Nayef Aguerd,ma MAR,DF,27.0,20.6,943,1177,80.1,19870,8804,335,360,93.1,452,493,91.7,143,297,48.1,0,0.3,0.4,-0.3,4,74,2,0,68,Matches
Michail Antonio,jm JAM,FW,33.0,18.8,180,308,58.4,2635,626,111,154,72.1,48,90,53.3,13,26,50.0,2,0.9,1.3,1.1,8,13,7,2,22,Matches
Konstantinos Mavropanos,gr GRE,DF,25.0,16.7,482,635,75.9,9625,3911,155,179,86.6,266,303,87.8,53,131,40.5,0,0.2,0.1,-0.2,3,29,1,0,38,Matches
Łukasz Fabiański,pl POL,GK,38.0,8.0,160,239,66.9,5259,3852,19,19,100.0,70,70,100.0,70,146,47.9,0,0.0,0.0,0.0,0,8,0,0,1,Matches
Angelo Ogbonna,it ITA,DF,35.0,7.1,171,214,79.9,3291,1109,60,67,89.6,94,104,90.4,14,38,36.8,0,0.0,0.1,0.0,0,6,0,0,4,Matches
Saïd Benrahma,dz ALG,"FW,MF",27.0,6.9,193,257,75.1,2587,504,116,138,84.1,56,76,73.7,8,15,53.3,1,1.4,0.8,-0.4,11,11,11,2,28,Matches
Ben Johnson,eng ENG,"DF,FW",23.0,6.0,246,334,73.7,3816,1465,141,156,90.4,88,121,72.7,14,33,42.4,0,0.0,0.1,0.0,0,18,1,0,22,Matches
Aaron Cresswell,eng ENG,"DF,FW",33.0,4.8,254,308,82.5,4176,1722,142,155,91.6,80,96,83.3,25,48,52.1,0,0.4,0.3,-0.4,5,15,4,0,26,Matches
Pablo Fornals,es ESP,"MF,FW",27.0,4.7,162,210,77.1,2602,713,83,96,86.5,60,75,80.0,12,20,60.0,0,0.3,0.3,-0.3,5,19,6,1,29,Matches
Danny Ings,eng ENG,FW,31.0,4.5,76,107,71.0,854,170,40,50,80.0,19,24,79.2,1,8,12.5,0,0.3,0.3,-0.3,5,2,3,0,8,Matches
Kalvin Phillips,eng ENG,MF,27.0,3.4,141,179,78.8,2507,567,62,74,83.8,64,77,83.1,12,20,60.0,0,0.0,0.0,0.0,0,24,0,0,19,Matches
Maxwel Cornet,ci CIV,"MF,FW",26.0,1.2,36,49,73.5,407,70,27,34,79.4,6,8,75.0,0,1,0.0,0,0.2,0.0,-0.2,4,0,0,0,2,Matches
Divin Mubama,eng ENG,FW,18.0,0.9,16,22,72.7,200,15,12,16,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
George Earthy,eng ENG,FW,18.0,0.4,16,17,94.1,183,43,12,13,92.3,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Thilo Kehrer,de GER,"DF,MF",26.0,0.2,9,9,100.0,86,36,7,7,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Kaelan Casey,eng ENG,DF,18.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.3,38.0,12568,16373,76.8,219336,85575,6043,6856,88.1,4817,5751,83.8,1330,2718,48.9,40,34.8,30.8,5.2,305,979,225,71,1207,0
Opponent Total,0,0,26.1,38.0,19795,23658,83.7,322910,108256,9922,10963,90.5,7956,9023,88.2,1393,2508,55.5,51,51.1,51.0,-0.1,512,1552,477,88,2015,0
