Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Vladimír Coufal,cz CZE,DF,30.0,36,3132.0,87.0,91.6,34.8,36,87.0,28,0,0.0,0,1.39,57.0,69.0,-12.0,-0.34,0.28,48.5,63.9,-15.5,-0.44,0.58,Matches
Emerson Palmieri,it ITA,DF,28.0,36,3137.0,87.0,91.7,34.9,35,88.0,29,1,45.0,0,1.42,58.0,67.0,-9.0,-0.26,1.33,47.3,67.5,-20.2,-0.58,-1.02,Matches
Jarrod Bowen,eng ENG,FW,26.0,34,3019.0,89.0,88.3,33.5,34,89.0,31,0,0.0,0,1.44,53.0,63.0,-10.0,-0.3,0.6,47.8,62.1,-14.2,-0.42,0.58,Matches
James Ward-Prowse,eng ENG,MF,28.0,37,3001.0,81.0,87.7,33.3,34,86.0,28,3,23.0,0,1.38,52.0,65.0,-13.0,-0.39,-0.18,45.0,62.7,-17.7,-0.53,-0.31,Matches
Tomáš Souček,cz CZE,MF,28.0,37,2870.0,78.0,83.9,31.9,34,83.0,25,3,16.0,0,1.32,51.0,64.0,-13.0,-0.41,-0.24,45.4,62.0,-16.7,-0.52,-0.18,Matches
Kurt Zouma,fr FRA,DF,28.0,33,2838.0,86.0,83.0,31.5,32,88.0,29,1,31.0,1,1.39,53.0,63.0,-10.0,-0.32,0.3,43.4,59.2,-15.7,-0.5,-0.03,Matches
Alphonse Areola,fr FRA,GK,30.0,31,2699.0,87.0,78.9,30.0,31,87.0,28,0,0.0,2,1.35,49.0,53.0,-4.0,-0.13,1.11,41.7,54.3,-12.7,-0.42,0.34,Matches
Lucas Paquetá,br BRA,"FW,MF",25.0,31,2622.0,85.0,76.7,29.1,31,85.0,15,0,0.0,0,1.58,52.0,52.0,0.0,0.0,1.58,39.2,50.5,-11.3,-0.39,0.46,Matches
Edson Álvarez,mx MEX,MF,25.0,31,2377.0,77.0,69.5,26.4,28,82.0,18,3,25.0,1,1.48,40.0,45.0,-5.0,-0.19,0.59,35.4,49.0,-13.6,-0.52,-0.07,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,33,2484.0,75.0,72.6,27.6,27,88.0,18,6,17.0,0,1.3,42.0,61.0,-19.0,-0.69,-1.17,36.1,49.0,-12.9,-0.47,0.09,Matches
Nayef Aguerd,ma MAR,DF,27.0,21,1857.0,88.0,54.3,20.6,21,88.0,19,0,0.0,4,1.19,26.0,44.0,-18.0,-0.87,-1.1,25.0,38.2,-13.2,-0.64,-0.32,Matches
Michail Antonio,jm JAM,FW,33.0,26,1695.0,65.0,49.6,18.8,21,75.0,2,5,26.0,0,1.27,33.0,34.0,-1.0,-0.05,0.63,27.1,35.1,-8.0,-0.42,0.14,Matches
Konstantinos Mavropanos,gr GRE,DF,25.0,19,1500.0,79.0,43.9,16.7,16,88.0,15,3,30.0,10,1.32,27.0,27.0,0.0,0.0,0.66,23.7,29.4,-5.7,-0.34,0.27,Matches
Łukasz Fabiański,pl POL,GK,38.0,10,721.0,72.0,21.1,8.0,7,90.0,7,3,30.0,27,1.1,11.0,21.0,-10.0,-1.25,-1.11,10.7,16.8,-6.1,-0.76,-0.34,Matches
Angelo Ogbonna,it ITA,DF,35.0,11,635.0,58.0,18.6,7.1,7,83.0,5,4,13.0,27,1.82,12.0,14.0,-2.0,-0.28,0.1,12.3,15.7,-3.4,-0.48,0.02,Matches
Saïd Benrahma,dz ALG,"FW,MF",27.0,13,620.0,48.0,18.1,6.9,5,73.0,1,8,32.0,7,1.62,12.0,8.0,4.0,0.58,1.16,10.1,13.0,-2.9,-0.43,0.08,Matches
Ben Johnson,eng ENG,"DF,FW",23.0,14,544.0,39.0,15.9,6.0,4,90.0,4,10,18.0,11,1.14,5.0,16.0,-11.0,-1.82,-1.73,7.4,12.5,-5.1,-0.85,-0.42,Matches
Aaron Cresswell,eng ENG,"DF,FW",33.0,11,436.0,40.0,12.7,4.8,4,77.0,2,7,18.0,21,1.0,6.0,11.0,-5.0,-1.03,-0.76,6.6,5.6,0.9,0.19,0.79,Matches
Pablo Fornals,es ESP,"MF,FW",27.0,15,426.0,28.0,12.5,4.7,4,78.0,2,11,11.0,6,1.67,6.0,9.0,-3.0,-0.63,-0.3,6.7,9.6,-2.8,-0.6,-0.12,Matches
Danny Ings,eng ENG,FW,31.0,20,404.0,20.0,11.8,4.5,3,80.0,1,17,10.0,18,0.95,5.0,10.0,-5.0,-1.11,-0.85,6.8,10.6,-3.8,-0.85,-0.4,Matches
Kalvin Phillips,eng ENG,MF,27.0,8,309.0,39.0,9.0,3.4,3,61.0,0,5,25.0,4,0.63,4.0,10.0,-6.0,-1.75,-1.52,3.6,6.9,-3.3,-0.95,-0.5,Matches
Maxwel Cornet,ci CIV,"MF,FW",26.0,7,112.0,16.0,3.3,1.2,1,69.0,0,6,7.0,21,0.43,2.0,3.0,-1.0,-0.8,-0.45,1.3,3.1,-1.8,-1.44,-0.98,Matches
Divin Mubama,eng ENG,FW,18.0,5,80.0,16.0,2.3,0.9,0,0.0,0,5,16.0,26,1.6,2.0,2.0,0.0,0.0,0.38,1.3,2.6,-1.3,-1.46,-0.99,Matches
George Earthy,eng ENG,FW,18.0,3,34.0,11.0,1.0,0.4,0,0.0,0,3,11.0,6,1.0,1.0,0.0,1.0,2.65,3.05,1.2,0.1,1.0,2.75,3.27,Matches
Thilo Kehrer,de GER,"DF,MF",26.0,4,22.0,6.0,0.6,0.2,0,0.0,0,4,6.0,14,1.75,0.0,1.0,-1.0,-4.09,-3.75,0.5,0.5,0.1,0.29,0.79,Matches
Kaelan Casey,eng ENG,DF,18.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,7,3.0,0.0,0.0,0.0,0.0,0.37,0.7,0.0,0.7,59.11,59.62,Matches
Joseph Anang,eng ENG,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Conor Coventry,ie IRL,MF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Levi Laing,eng ENG,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Callum Marshall,nir NIR,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lewis Orford,eng ENG,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Oliver Scarles,eng ENG,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.3,38,3420.0,90.0,100.0,38.0,418,85.0,307,109,17.0,233,1.37,60.0,74.0,-14.0,-0.37,0.0,52.3,71.1,-18.8,-0.49,0.0,0
Opponent Total,0,0,26.1,38,3420.0,90.0,100.0,38.0,418,85.0,266,153,16.0,188,1.37,74.0,60.0,14.0,0.37,0.0,71.1,52.3,18.8,0.49,0.0,0
