Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Vladimír Coufal,cz CZE,DF,30.0,34.8,2025,163,728,814,501,26,2025,38,12,31.6,19,50.0,885,4956,2431,68,35,4,28,13,1010,126,Matches
Emerson Palmieri,it ITA,DF,28.0,34.9,2168,168,679,988,521,39,2168,64,24,37.5,32,50.0,1057,5492,2790,59,47,9,36,17,1242,124,Matches
Jarrod Bowen,eng ENG,FW,26.0,33.5,1094,20,135,410,571,174,1094,97,34,35.1,55,56.7,666,4859,2141,90,40,49,79,58,745,186,Matches
James Ward-Prowse,eng ENG,MF,28.0,33.3,1923,76,375,1001,558,32,1920,21,11,52.4,7,33.3,911,3951,1606,18,26,6,15,11,1155,63,Matches
Tomáš Souček,cz CZE,MF,28.0,31.9,1340,186,456,653,234,72,1340,11,4,36.4,7,63.6,533,1869,596,7,13,2,20,12,677,39,Matches
Kurt Zouma,fr FRA,DF,28.0,31.5,1455,275,798,626,34,28,1455,3,2,66.7,1,33.3,794,3751,2019,7,5,1,13,3,873,1,Matches
Alphonse Areola,fr FRA,GK,30.0,30.0,976,835,969,7,0,0,976,1,1,100.0,0,0.0,498,3168,1945,0,1,0,0,0,345,0,Matches
Lucas Paquetá,br BRA,"FW,MF",25.0,29.1,1845,42,319,1018,533,63,1843,77,41,53.2,29,37.7,1103,4489,1771,34,40,12,72,81,1350,116,Matches
Edson Álvarez,mx MEX,MF,25.0,26.4,1599,150,565,854,201,16,1599,42,27,64.3,14,33.3,890,5147,2227,20,27,1,38,30,948,26,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,27.6,1311,20,193,582,590,102,1311,221,124,56.1,77,34.8,904,6874,3225,117,62,40,80,93,936,216,Matches
Nayef Aguerd,ma MAR,DF,27.0,20.6,1373,187,709,618,50,21,1373,5,3,60.0,2,40.0,861,4211,2388,10,8,0,10,2,912,3,Matches
Michail Antonio,jm JAM,FW,33.0,18.8,527,7,49,226,259,59,527,62,29,46.8,26,41.9,345,2320,1084,48,17,19,69,39,398,104,Matches
Konstantinos Mavropanos,gr GRE,DF,25.0,16.7,821,117,421,372,34,19,821,6,2,33.3,2,33.3,393,2338,1349,10,1,1,7,0,419,2,Matches
Łukasz Fabiański,pl POL,GK,38.0,8.0,260,222,255,5,0,0,260,0,0,0.0,0,0.0,140,822,585,0,0,0,0,0,94,0,Matches
Angelo Ogbonna,it ITA,DF,35.0,7.1,272,61,184,82,6,4,272,1,1,100.0,0,0.0,137,728,263,2,0,1,0,0,152,0,Matches
Saïd Benrahma,dz ALG,"FW,MF",27.0,6.9,355,11,65,128,168,35,354,38,14,36.8,21,55.3,238,1687,790,28,17,15,14,8,245,70,Matches
Ben Johnson,eng ENG,"DF,FW",23.0,6.0,417,21,139,169,119,4,417,25,11,44.0,12,48.0,232,1479,633,17,11,1,6,10,243,33,Matches
Aaron Cresswell,eng ENG,"DF,FW",33.0,4.8,326,18,125,141,61,1,326,1,0,0.0,1,100.0,169,522,220,4,5,0,0,2,210,6,Matches
Pablo Fornals,es ESP,"MF,FW",27.0,4.7,277,7,53,128,98,20,277,12,6,50.0,5,41.7,156,645,256,4,7,2,8,8,176,27,Matches
Danny Ings,eng ENG,FW,31.0,4.5,165,8,20,68,79,24,165,13,6,46.2,6,46.2,94,381,129,7,2,3,9,4,107,29,Matches
Kalvin Phillips,eng ENG,MF,27.0,3.4,215,7,43,153,21,1,215,5,1,20.0,4,80.0,110,585,240,3,1,0,4,3,136,4,Matches
Maxwel Cornet,ci CIV,"MF,FW",26.0,1.2,68,1,12,22,35,8,68,2,0,0.0,1,50.0,34,280,84,3,2,2,1,3,41,8,Matches
Divin Mubama,eng ENG,FW,18.0,0.9,32,0,3,20,9,1,32,0,0,0.0,0,0.0,18,41,12,0,1,0,6,0,24,5,Matches
George Earthy,eng ENG,FW,18.0,0.4,18,0,3,7,8,1,18,0,0,0.0,0,0.0,13,48,13,0,1,0,0,0,15,3,Matches
Thilo Kehrer,de GER,"DF,MF",26.0,0.2,12,2,2,8,2,0,12,0,0,0.0,0,0.0,3,15,5,0,0,0,0,0,6,1,Matches
Kaelan Casey,eng ENG,DF,18.0,0.0,1,1,1,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.3,38.0,20875,2605,7301,9100,4692,750,20869,745,353,47.4,321,43.1,11184,60658,28802,556,369,168,515,397,12459,1192,0
Opponent Total,0,0,26.1,38.0,27970,2456,7914,12490,7789,1289,27960,667,300,45.0,307,46.0,16671,88799,48084,963,666,285,519,377,19625,2004,0
