Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Michael Brouwer,nl NED,GK,30.0,34.0,1494.0,1298.0,1478.0,17.0,0.0,0.0,1494.0,1.0,1.0,100.0,0.0,0.0,833.0,3973.0,2451.0,0.0,0.0,0.0,1.0,0.0,687.0,0.0,Matches
Brian De Keersmaecker,be BEL,MF,23.0,32.8,1728.0,133.0,552.0,992.0,211.0,23.0,1728.0,42.0,21.0,50.0,19.0,45.2,889.0,5348.0,2365.0,33.0,19.0,5.0,26.0,22.0,965.0,38.0,Matches
Justin Hoogma,nl NED,DF,25.0,28.7,1885.0,261.0,924.0,891.0,77.0,21.0,1885.0,9.0,8.0,88.9,1.0,11.1,1129.0,7896.0,5223.0,59.0,19.0,1.0,8.0,7.0,1286.0,5.0,Matches
Emil Hansson,se SWE,"FW,MF",25.0,20.9,913.0,29.0,160.0,312.0,468.0,66.0,910.0,81.0,26.0,32.1,48.0,59.3,621.0,5493.0,3090.0,119.0,87.0,32.0,46.0,15.0,661.0,152.0,Matches
Bryan Limbombe,be BEL,"FW,MF",22.0,19.3,615.0,9.0,93.0,213.0,326.0,73.0,615.0,86.0,31.0,36.0,50.0,58.1,389.0,3335.0,1919.0,61.0,37.0,33.0,55.0,19.0,417.0,108.0,Matches
Navajo Bakboord,nl NED,DF,24.0,18.7,1053.0,67.0,363.0,525.0,174.0,6.0,1053.0,32.0,12.0,37.5,14.0,43.8,521.0,2536.0,1337.0,32.0,16.0,0.0,24.0,16.0,579.0,58.0,Matches
Sven Sonnenberg,de GER,DF,24.0,18.4,1102.0,204.0,598.0,472.0,37.0,22.0,1102.0,0.0,0.0,0.0,0.0,0.0,621.0,3804.0,2274.0,14.0,4.0,0.0,13.0,2.0,686.0,4.0,Matches
Anas Ouahim,de GER,"MF,FW",25.0,13.5,568.0,16.0,111.0,288.0,190.0,22.0,568.0,42.0,15.0,35.7,21.0,50.0,362.0,2051.0,813.0,23.0,19.0,4.0,38.0,24.0,352.0,40.0,Matches
Mario Engels,de GER,"FW,MF",29.0,17.8,500.0,9.0,61.0,176.0,270.0,58.0,500.0,52.0,18.0,34.6,28.0,53.8,270.0,1708.0,698.0,25.0,22.0,12.0,45.0,24.0,293.0,95.0,Matches
Jannes Wieckhoff,de GER,DF,22.0,15.1,847.0,56.0,331.0,327.0,199.0,21.0,847.0,36.0,13.0,36.1,22.0,61.1,410.0,2542.0,1218.0,30.0,25.0,4.0,15.0,11.0,436.0,55.0,Matches
Fredrik Oppegard,no NOR,DF,20.0,15.0,829.0,59.0,283.0,293.0,261.0,25.0,829.0,48.0,16.0,33.3,26.0,54.2,359.0,2844.0,1600.0,52.0,28.0,16.0,18.0,7.0,426.0,79.0,Matches
