Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,12.0,0,18,2,11.1,1.5,0.17,0.0,0.0,19.7,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,7.8,0,13,4,30.8,1.67,0.51,0.0,0.0,12.2,0.0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches
Marko Vejinović,nl NED,MF,33.0,7.5,0,4,1,25.0,0.53,0.13,0.0,0.0,24.9,2.0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Daniel Schwaab,de GER,DF,34.0,6.2,1,3,1,33.3,0.49,0.16,0.33,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,3.9,3,4,3,75.0,1.04,0.78,0.75,1.0,13.7,0.0,0,0,1.7,1.7,0.41,1.3,1.3,Matches
Sava Cestic,rs SRB,DF,22.0,2.3,0,3,1,33.3,1.28,0.43,0.0,0.0,9.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Lasse Wehmeyer,de GER,FW,20.0,1.9,0,3,1,33.3,1.62,0.54,0.0,0.0,9.0,0.0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Antonio Satriano,it ITA,FW,19.0,1.8,0,4,1,25.0,2.21,0.55,0.0,0.0,10.5,0.0,0,0,0.7,0.7,0.19,-0.7,-0.7,Matches
Diego van Oorschot,0,"MF,FW",0.0,0.3,0,1,1,100.0,3.33,3.33,0.0,0.0,14.4,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Squad Total,0,0,25.6,34.0,41,362,116,32.0,10.65,3.41,0.1,0.31,17.9,8.0,5,6,41.8,37.2,0.11,-0.8,-1.2,0
Opponent Total,0,0,24.9,34.0,73,626,221,35.3,18.41,6.5,0.11,0.31,17.1,17.0,5,5,68.1,64.3,0.1,4.9,3.7,0
