Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Michael Brouwer,nl NED,GK,30.0,34.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,25.0,11.0,3.0,78.6,Matches
Brian De Keersmaecker,be BEL,MF,23.0,32.8,6,0,0,42,37,0,10,48,57,0.0,1.0,0,216.0,32.0,31.0,50.8,Matches
Justin Hoogma,nl NED,DF,25.0,28.7,6,1,0,27,7,4,10,17,30,0.0,1.0,0,126.0,66.0,52.0,55.9,Matches
Emil Hansson,se SWE,"FW,MF",25.0,20.9,2,0,0,8,5,2,83,1,6,0.0,1.0,0,129.0,0.0,8.0,0.0,Matches
Bryan Limbombe,be BEL,"FW,MF",22.0,19.3,2,1,0,25,28,4,36,4,9,2.0,0.0,0,83.0,7.0,25.0,21.9,Matches
Navajo Bakboord,nl NED,DF,24.0,18.7,4,0,0,36,26,0,38,17,29,0.0,0.0,1,82.0,14.0,19.0,42.4,Matches
Sven Sonnenberg,de GER,DF,24.0,18.4,3,0,0,13,7,1,1,23,11,0.0,1.0,0,70.0,39.0,13.0,75.0,Matches
Anas Ouahim,de GER,"MF,FW",25.0,13.5,4,0,0,25,37,3,5,11,21,1.0,0.0,0,94.0,8.0,20.0,28.6,Matches
Mario Engels,de GER,"FW,MF",29.0,17.8,4,0,0,22,22,8,64,0,9,0.0,0.0,0,59.0,5.0,28.0,15.2,Matches
Jannes Wieckhoff,de GER,DF,22.0,15.1,3,0,0,11,5,0,29,12,26,0.0,0.0,0,85.0,5.0,21.0,19.2,Matches
Fredrik Oppegard,no NOR,DF,20.0,15.0,1,0,0,10,10,1,38,11,18,0.0,0.0,0,68.0,8.0,12.0,40.0,Matches
Jizz Hornkamp,nl NED,FW,25.0,14.3,2,0,0,23,15,5,4,3,7,1.0,0.0,0,28.0,58.0,49.0,54.2,Matches
Ruben Roosken,nl NED,"DF,FW",23.0,14.6,2,0,0,18,16,1,50,28,28,0.0,1.0,0,72.0,18.0,8.0,69.2,Matches
Ajdin Hrustic,au AUS,"MF,FW",27.0,12.9,3,0,0,11,19,0,47,5,10,0.0,0.0,0,62.0,2.0,5.0,28.6,Matches
Mohamed Sankoh,nl NED,FW,19.0,12.1,2,0,0,12,5,15,1,1,4,0.0,0.0,0,23.0,27.0,44.0,38.0,Matches
Stijn Bultman,nl NED,DF,18.0,12.4,1,0,0,4,1,0,0,17,22,0.0,0.0,0,53.0,18.0,22.0,45.0,Matches
Jetro Willems,nl NED,DF,29.0,11.9,2,0,0,3,17,0,28,10,12,0.0,0.0,0,79.0,7.0,11.0,38.9,Matches
Jordy Bruijn,nl NED,MF,27.0,7.6,1,0,0,10,7,0,24,4,5,0.0,0.0,0,31.0,5.0,10.0,33.3,Matches
Kelvin Leerdam,sr SUR,DF,33.0,8.7,0,0,0,6,3,1,1,7,6,0.0,0.0,0,42.0,10.0,10.0,50.0,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,12.0,10,0,0,24,33,3,51,6,16,0.0,0.0,0,65.0,16.0,31.0,34.0,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,7.8,4,0,0,13,4,2,3,8,14,0.0,0.0,0,34.0,25.0,17.0,59.5,Matches
Marko Vejinović,nl NED,MF,33.0,7.5,5,0,0,16,4,0,35,10,14,0.0,0.0,0,81.0,14.0,14.0,50.0,Matches
Daniel Schwaab,de GER,DF,34.0,6.2,2,0,0,16,3,0,19,5,13,0.0,0.0,0,0.0,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,3.9,0,0,0,3,8,1,4,1,8,0.0,0.0,0,30.0,2.0,8.0,20.0,Matches
Sava Cestic,rs SRB,DF,22.0,2.3,1,0,0,2,0,0,0,6,2,0.0,0.0,0,8.0,8.0,4.0,66.7,Matches
Lasse Wehmeyer,de GER,FW,20.0,1.9,0,0,0,1,2,0,6,0,0,0.0,0.0,0,8.0,2.0,1.0,66.7,Matches
Antonio Satriano,it ITA,FW,19.0,1.8,0,0,0,0,3,1,0,0,1,0.0,0.0,0,7.0,4.0,6.0,40.0,Matches
Diego van Oorschot,0,"MF,FW",0.0,0.3,0,0,0,1,0,0,1,0,1,0.0,0.0,0,4.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,34.0,70,2,0,382,325,52,588,256,379,4.0,5.0,1,1664.0,411.0,472.0,46.5,0
Opponent Total,0,0,24.9,34.0,49,3,2,337,369,55,759,231,371,3.0,6.0,0,1755.0,472.0,411.0,53.5,0
