Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Michael Brouwer,nl NED,GK,30.0,34,34,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches
Brian De Keersmaecker,be BEL,MF,23.0,33,33,2951.0,32.8,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,2.4,3.4,33.0,133.0,38.0,0.06,0.06,0.12,0.06,0.12,0.03,0.07,0.1,0.03,0.1,Matches
Justin Hoogma,nl NED,DF,25.0,30,30,2584.0,28.7,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,1.1,2.0,59.0,164.0,5.0,0.07,0.07,0.14,0.07,0.14,0.03,0.04,0.07,0.03,0.07,Matches
Emil Hansson,se SWE,"FW,MF",25.0,24,24,1885.0,20.9,5.0,6.0,11.0,3.0,2.0,3.0,2.0,0.0,3.8,1.5,3.1,4.6,119.0,69.0,152.0,0.24,0.29,0.53,0.14,0.43,0.18,0.15,0.33,0.07,0.22,Matches
Bryan Limbombe,be BEL,"FW,MF",22.0,31,20,1735.0,19.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.3,2.3,1.5,3.8,61.0,41.0,108.0,0.1,0.0,0.1,0.1,0.1,0.12,0.08,0.2,0.12,0.2,Matches
Navajo Bakboord,nl NED,DF,24.0,22,20,1683.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.7,2.4,32.0,69.0,58.0,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.13,0.04,0.13,Matches
Sven Sonnenberg,de GER,DF,24.0,25,18,1655.0,18.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.2,1.6,14.0,48.0,4.0,0.05,0.0,0.05,0.05,0.05,0.08,0.01,0.09,0.08,0.09,Matches
Anas Ouahim,de GER,"MF,FW",25.0,18,16,1219.0,13.5,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,1.0,2.5,23.0,43.0,40.0,0.15,0.07,0.22,0.15,0.22,0.11,0.07,0.18,0.11,0.18,Matches
Mario Engels,de GER,"FW,MF",29.0,34,15,1598.0,17.8,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,4.1,4.1,2.9,7.0,25.0,20.0,95.0,0.28,0.17,0.45,0.28,0.45,0.23,0.17,0.4,0.23,0.4,Matches
Jannes Wieckhoff,de GER,DF,22.0,18,15,1360.0,15.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.9,2.0,30.0,35.0,55.0,0.0,0.07,0.07,0.0,0.07,0.07,0.06,0.13,0.07,0.13,Matches
