Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Michael Brouwer,nl NED,GK,30.0,34.0,2.0,0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,3.0,14.0,2.0,Matches
Brian De Keersmaecker,be BEL,MF,23.0,32.8,83.0,57,56.0,21.0,6.0,42.0,92.0,45.7,50.0,70.0,26.0,44.0,48,131.0,64.0,1.0,Matches
Justin Hoogma,nl NED,DF,25.0,28.7,48.0,30,35.0,9.0,4.0,26.0,38.0,68.4,12.0,44.0,27.0,17.0,17,65.0,108.0,0.0,Matches
Emil Hansson,se SWE,"FW,MF",25.0,20.9,13.0,6,6.0,2.0,5.0,7.0,26.0,26.9,19.0,5.0,0.0,5.0,1,14.0,16.0,0.0,Matches
Bryan Limbombe,be BEL,"FW,MF",22.0,19.3,17.0,9,7.0,2.0,8.0,9.0,21.0,42.9,12.0,16.0,2.0,14.0,4,21.0,9.0,0.0,Matches
Navajo Bakboord,nl NED,DF,24.0,18.7,43.0,29,30.0,13.0,0.0,23.0,49.0,46.9,26.0,33.0,9.0,24.0,17,60.0,49.0,1.0,Matches
Sven Sonnenberg,de GER,DF,24.0,18.4,17.0,11,16.0,1.0,0.0,10.0,16.0,62.5,6.0,20.0,15.0,5.0,23,40.0,113.0,3.0,Matches
Anas Ouahim,de GER,"MF,FW",25.0,13.5,37.0,21,15.0,17.0,5.0,16.0,46.0,34.8,30.0,10.0,3.0,7.0,11,48.0,8.0,0.0,Matches
Mario Engels,de GER,"FW,MF",29.0,17.8,13.0,9,8.0,4.0,1.0,3.0,12.0,25.0,9.0,6.0,0.0,6.0,0,13.0,9.0,0.0,Matches
Jannes Wieckhoff,de GER,DF,22.0,15.1,40.0,26,28.0,9.0,3.0,30.0,52.0,57.7,22.0,23.0,10.0,13.0,12,52.0,32.0,1.0,Matches
Fredrik Oppegard,no NOR,DF,20.0,15.0,39.0,18,24.0,13.0,2.0,19.0,26.0,73.1,7.0,18.0,5.0,13.0,11,50.0,39.0,0.0,Matches
Jizz Hornkamp,nl NED,FW,25.0,14.3,12.0,7,2.0,5.0,5.0,1.0,6.0,16.7,5.0,13.0,5.0,8.0,3,15.0,16.0,0.0,Matches
Ruben Roosken,nl NED,"DF,FW",23.0,14.6,45.0,28,22.0,16.0,7.0,24.0,40.0,60.0,16.0,19.0,6.0,13.0,28,73.0,40.0,0.0,Matches
Ajdin Hrustic,au AUS,"MF,FW",27.0,12.9,15.0,10,6.0,6.0,3.0,7.0,21.0,33.3,14.0,9.0,4.0,5.0,5,20.0,14.0,1.0,Matches
Mohamed Sankoh,nl NED,FW,19.0,12.1,5.0,4,0.0,3.0,2.0,0.0,3.0,0.0,3.0,8.0,0.0,8.0,1,6.0,5.0,0.0,Matches
Stijn Bultman,nl NED,DF,18.0,12.4,29.0,22,18.0,10.0,1.0,14.0,20.0,70.0,6.0,24.0,9.0,15.0,17,46.0,62.0,0.0,Matches
Jetro Willems,nl NED,DF,29.0,11.9,18.0,12,14.0,3.0,1.0,11.0,16.0,68.8,5.0,13.0,6.0,7.0,10,28.0,40.0,1.0,Matches
Jordy Bruijn,nl NED,MF,27.0,7.6,10.0,5,7.0,2.0,1.0,4.0,14.0,28.6,10.0,5.0,1.0,4.0,4,14.0,8.0,0.0,Matches
Kelvin Leerdam,sr SUR,DF,33.0,8.7,8.0,6,6.0,2.0,0.0,5.0,6.0,83.3,1.0,19.0,13.0,6.0,7,15.0,41.0,1.0,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,12.0,24.0,16,11.0,10.0,3.0,13.0,25.0,52.0,12.0,14.0,3.0,11.0,6,30.0,9.0,0.0,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,7.8,21.0,14,7.0,12.0,2.0,4.0,14.0,28.6,10.0,10.0,4.0,6.0,8,29.0,13.0,1.0,Matches
Marko Vejinović,nl NED,MF,33.0,7.5,39.0,14,17.0,20.0,2.0,16.0,33.0,48.5,17.0,30.0,7.0,23.0,10,49.0,38.0,0.0,Matches
Daniel Schwaab,de GER,DF,34.0,6.2,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,3.9,13.0,8,7.0,3.0,3.0,7.0,11.0,63.6,4.0,4.0,0.0,4.0,1,14.0,1.0,0.0,Matches
Sava Cestic,rs SRB,DF,22.0,2.3,3.0,2,2.0,1.0,0.0,3.0,4.0,75.0,1.0,7.0,6.0,1.0,6,9.0,11.0,0.0,Matches
Lasse Wehmeyer,de GER,FW,20.0,1.9,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,Matches
Antonio Satriano,it ITA,FW,19.0,1.8,2.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Matches
Diego van Oorschot,0,"MF,FW",0.0,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,Matches
Squad Total,0,0,25.6,34.0,597.0,379,347.0,186.0,64.0,296.0,597.0,49.6,301.0,422.0,162.0,260.0,256,853.0,761.0,12.0,0
Opponent Total,0,0,24.9,34.0,583.0,371,280.0,208.0,95.0,320.0,556.0,57.6,236.0,328.0,88.0,240.0,231,814.0,621.0,7.0,0
