Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Ruben Roosken,nl NED,"DF,FW",23.0,23,1312.0,57.0,42.9,14.6,14,84.0,10,9,16.0,8,1.0,13.0,38.0,-25.0,-1.71,-1.3,18.2,31.2,-13.0,-0.89,-0.21,Matches
Ajdin Hrustic,au AUS,"MF,FW",27.0,14,1165.0,83.0,38.1,12.9,14,83.0,8,0,0.0,1,1.0,13.0,24.0,-11.0,-0.85,0.2,14.1,24.4,-10.3,-0.8,-0.04,Matches
Mohamed Sankoh,nl NED,FW,19.0,28,1088.0,39.0,35.6,12.1,12,69.0,3,16,16.0,4,0.93,15.0,28.0,-13.0,-1.08,-0.16,19.7,24.0,-4.4,-0.36,0.64,Matches
Stijn Bultman,nl NED,DF,18.0,14,1117.0,80.0,36.5,12.4,11,89.0,9,3,45.0,11,1.29,23.0,27.0,-4.0,-0.32,1.02,18.2,25.5,-7.3,-0.59,0.29,Matches
Jetro Willems,nl NED,DF,29.0,20,1075.0,54.0,35.1,11.9,11,80.0,4,9,22.0,13,1.05,16.0,25.0,-9.0,-0.75,0.33,15.1,24.0,-8.9,-0.74,0.05,Matches
Jordy Bruijn,nl NED,MF,27.0,14,680.0,49.0,22.2,7.6,11,56.0,0,3,21.0,3,0.86,7.0,16.0,-9.0,-1.19,-0.28,6.3,18.6,-12.3,-1.62,-1.1,Matches
Kelvin Leerdam,sr SUR,DF,33.0,12,781.0,65.0,25.5,8.7,10,76.0,4,2,11.0,0,0.92,6.0,18.0,-12.0,-1.38,-0.55,7.6,18.0,-10.4,-1.2,-0.57,Matches
Thomas Bruns,nl NED,"MF,FW",31.0,24,1082.0,45.0,35.4,12.0,8,74.0,1,16,30.0,4,1.04,15.0,29.0,-14.0,-1.16,-0.3,14.0,23.9,-9.9,-0.83,-0.08,Matches
Sem Scheperman,nl NED,"MF,DF",21.0,22,702.0,32.0,22.9,7.8,8,61.0,0,14,16.0,12,0.91,9.0,19.0,-10.0,-1.28,-0.4,11.9,14.9,-2.9,-0.38,0.51,Matches
Marko Vejinović,nl NED,MF,33.0,14,674.0,48.0,22.0,7.5,7,70.0,2,7,26.0,7,0.64,9.0,16.0,-7.0,-0.93,0.05,17.3,28.4,-11.0,-0.81,-0.06,Matches
Daniel Schwaab,de GER,DF,34.0,11,555.0,50.0,18.1,6.2,6,73.0,2,5,23.0,1,1.18,9.0,10.0,-1.0,-0.16,0.99,0.0,0.0,0.0,0.0,0.0,Matches
Abdenego Nankishi,de GER,FW,21.0,10,347.0,35.0,11.3,3.9,2,61.0,0,8,28.0,4,1.1,8.0,6.0,2.0,0.52,1.68,7.1,7.6,-0.5,-0.12,0.73,Matches
Sava Cestic,rs SRB,DF,22.0,6,211.0,35.0,6.9,2.3,2,67.0,0,4,19.0,13,0.83,2.0,13.0,-11.0,-4.69,-4.0,2.4,9.1,-6.7,-2.85,-2.23,Matches
Lasse Wehmeyer,de GER,FW,20.0,7,167.0,24.0,5.5,1.9,2,52.0,0,5,13.0,13,1.29,4.0,5.0,-1.0,-0.54,0.46,3.3,3.8,-0.5,-0.29,0.52,Matches
Antonio Satriano,it ITA,FW,19.0,6,163.0,27.0,5.3,1.8,1,61.0,0,5,20.0,8,1.0,4.0,4.0,0.0,0.0,1.03,2.8,3.0,-0.1,-0.08,0.74,Matches
Diego van Oorschot,0,"MF,FW",0.0,4,27.0,7.0,0.9,0.3,0,0.0,0,4,7.0,10,1.75,1.0,1.0,0.0,0.0,0.98,0.3,1.3,-1.0,-3.34,-2.59,Matches
Tim Geypens,id IDN,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Melih Ibrahimoglu,tr TUR,MF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robin Jalving,nl NED,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Timo Jansink,nl NED,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabian de Keijzer,nl NED,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sylian Mokono,nl NED,DF,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jop Tijink,nl NED,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,34,3060.0,90.0,100.0,34.0,374,80.0,216,156,23.0,215,0.97,41.0,74.0,-33.0,-0.97,0.0,41.8,68.1,-26.3,-0.77,0.0,0
Opponent Total,0,0,24.9,34,3060.0,90.0,100.0,34.0,374,80.0,228,144,18.0,219,1.85,74.0,41.0,33.0,0.97,0.0,68.1,41.8,26.3,0.77,0.0,0
