Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jordan Pickford,eng ENG,GK,29.0,38.0,986,1576,62.6,33034,26388,144,145,99.3,378,390,96.9,461,1031,44.7,0,0.1,0.4,-0.1,4,97,8,0,6,Matches
James Tarkowski,eng ENG,DF,30.0,38.0,1195,1550,77.1,25219,10527,396,474,83.5,588,683,86.1,196,335,58.5,1,2.5,2.7,-1.5,22,127,23,3,130,Matches
Jarrad Branthwaite,eng ENG,DF,21.0,34.6,1105,1385,79.8,20561,8048,440,507,86.8,531,612,86.8,115,212,54.2,0,1.0,1.3,-1.0,4,60,1,0,74,Matches
James Garner,eng ENG,MF,22.0,33.4,958,1244,77.0,16067,4432,464,536,86.6,374,437,85.6,90,185,48.6,2,4.6,3.7,-2.6,44,98,24,6,100,Matches
Dwight McNeil,eng ENG,"MF,FW",23.0,32.1,874,1266,69.0,14956,5035,465,534,87.1,263,371,70.9,116,252,46.0,6,8.8,8.2,-2.8,69,72,54,20,114,Matches
Abdoulaye Doucouré,ml MLI,"FW,MF",30.0,29.2,683,893,76.5,9807,2329,381,453,84.1,239,288,83.0,28,59,47.5,1,2.9,1.5,-1.9,34,43,18,1,97,Matches
Vitaliy Mykolenko,ua UKR,DF,24.0,27.4,869,1166,74.5,13579,5739,488,549,88.9,275,368,74.7,81,169,47.9,0,0.9,1.1,-0.9,13,46,17,10,55,Matches
Ashley Young,eng ENG,"DF,MF",38.0,25.3,723,1052,68.7,12752,5653,339,386,87.8,290,384,75.5,83,219,37.9,0,1.5,1.4,-1.5,21,62,22,11,82,Matches
Dominic Calvert-Lewin,eng ENG,FW,26.0,24.1,248,440,56.4,2917,647,175,271,64.6,49,99,49.5,6,12,50.0,2,3.1,1.6,-1.1,19,13,12,0,31,Matches
Jack Harrison,eng ENG,"MF,FW",26.0,24.6,409,631,64.8,5825,2378,243,291,83.5,127,195,65.1,23,73,31.5,3,3.4,3.3,-0.4,28,37,34,11,62,Matches
Idrissa Gana Gueye,sn SEN,MF,33.0,20.9,758,898,84.4,11688,3236,384,428,89.7,317,361,87.8,39,66,59.1,0,1.1,0.8,-1.1,15,70,9,1,83,Matches
Amadou Onana,be BEL,MF,21.0,23.2,871,1036,84.1,14568,4039,444,499,89.0,312,357,87.4,85,115,73.9,0,2.7,1.4,-2.7,18,102,14,1,107,Matches
Ben Godfrey,eng ENG,DF,25.0,12.4,336,484,69.4,5725,2373,147,180,81.7,157,204,77.0,23,62,37.1,0,0.3,0.5,-0.3,3,32,6,2,43,Matches
Nathan Patterson,sct SCO,DF,21.0,11.2,393,550,71.5,6185,2761,219,252,86.9,124,182,68.1,38,86,44.2,2,1.7,1.0,0.3,8,30,14,6,38,Matches
Beto,gw GNB,FW,25.0,10.6,108,180,60.0,1451,323,66,98,67.3,34,53,64.2,5,7,71.4,0,0.9,0.3,-0.9,11,7,6,0,14,Matches
Séamus Coleman,ie IRL,DF,34.0,7.4,207,306,67.6,3381,1481,111,132,84.1,76,103,73.8,16,51,31.4,0,1.0,0.7,-1.0,3,15,4,2,22,Matches
Arnaut Danjuma,nl NED,"MF,FW",26.0,6.6,102,152,67.1,1420,357,57,69,82.6,37,54,68.5,2,7,28.6,0,1.1,0.4,-1.1,6,6,2,0,9,Matches
Michael Keane,eng ENG,DF,30.0,4.9,171,221,77.4,3519,1261,47,60,78.3,98,113,86.7,23,42,54.8,0,0.0,0.1,0.0,0,15,0,0,14,Matches
André Gomes,pt POR,"MF,FW",30.0,5.6,223,291,76.6,3909,971,112,132,84.8,80,95,84.2,27,51,52.9,0,0.4,0.5,-0.4,4,24,6,1,36,Matches
Alex Iwobi,ng NGA,MF,27.0,1.6,27,42,64.3,545,179,13,14,92.9,7,10,70.0,7,15,46.7,0,0.2,0.4,-0.2,4,1,3,1,4,Matches
Lewis Dobbin,eng ENG,MF,20.0,2.6,44,65,67.7,537,95,32,36,88.9,9,17,52.9,2,5,40.0,0,0.5,0.1,-0.5,4,0,3,1,3,Matches
Youssef Chermiti,pt POR,FW,19.0,2.3,35,58,60.3,486,108,19,32,59.4,12,19,63.2,1,1,100.0,0,0.8,0.3,-0.8,4,1,4,0,5,Matches
Neal Maupay,fr FRA,FW,26.0,1.2,22,26,84.6,353,14,12,13,92.3,8,9,88.9,1,1,100.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Thomas Cannon,ie IRL,FW,20.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tyler Onyango,eng ENG,MF,20.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lewis Warrington,eng ENG,FW,20.0,0.0,2,2,100.0,53,0,0,0,0.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.1,38.0,11349,15514,73.2,208537,88374,5198,6091,85.3,4386,5405,81.1,1469,3057,48.1,17,38.1,31.8,-21.1,339,958,284,77,1129,0
Opponent Total,0,0,26.3,38.0,18660,22807,81.8,317642,109149,8781,9822,89.4,7837,8928,87.8,1567,2941,53.3,30,37.3,34.3,-7.3,401,1288,355,87,1642,0
