Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Guillaume Restes,fr FRA,GK,18.0,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,19,1,Matches
Rasmus Nicolaisen,dk DEN,DF,26.0,32.5,50,30,39,11,0,26,44,59.1,18,44,33,11,42,92,158,1,Matches
Logan Costa,cv CPV,DF,22.0,29.4,40,24,31,9,0,15,24,62.5,9,42,27,15,23,63,120,1,Matches
Thijs Dallinga,nl NED,FW,22.0,27.9,29,15,6,11,12,9,15,60.0,6,11,4,7,3,32,35,0,Matches
Gabriel Suazo,cl CHI,DF,25.0,26.2,66,32,40,19,7,38,86,44.2,48,37,4,33,26,92,33,0,Matches
Vincent Sierro,ch SUI,MF,27.0,25.1,41,24,15,20,6,27,77,35.1,50,37,13,24,27,68,33,0,Matches
Cristian Cásseres Jr.,ve VEN,MF,23.0,21.6,70,34,31,33,6,29,61,47.5,32,34,4,30,27,97,33,1,Matches
Aron Dønnum,no NOR,"FW,MF",25.0,17.7,16,10,3,8,5,7,22,31.8,15,13,0,13,8,24,16,1,Matches
Mikkel Desler,dk DEN,DF,28.0,17.2,18,12,8,7,3,9,17,52.9,8,32,13,19,19,37,38,0,Matches
Stijn Spierings,nl NED,MF,27.0,16.8,53,40,26,20,7,29,52,55.8,23,22,5,17,26,79,32,0,Matches
Moussa Diarra,ml MLI,DF,22.0,15.5,32,12,16,15,1,13,27,48.1,14,30,14,16,20,52,43,0,Matches
Niklas Schmidt,de GER,MF,25.0,14.1,36,21,13,19,4,16,33,48.5,17,14,7,7,4,40,13,0,Matches
Frank Magri,cm CMR,"FW,MF",23.0,16.0,22,14,5,12,5,15,21,71.4,6,16,4,12,4,26,17,0,Matches
Yann Gboho,fr FRA,"MF,FW",22.0,13.3,14,4,6,6,2,8,23,34.8,15,21,1,20,4,18,2,0,Matches
Waren Kamanzi,no NOR,"DF,FW",22.0,13.2,36,24,16,16,4,13,23,56.5,10,11,3,8,9,45,35,0,Matches
Christian Mawissa,fr FRA,DF,18.0,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41,1,Matches
Gelabert,es ESP,"MF,FW",22.0,8.4,14,8,5,6,3,7,20,35.0,13,8,2,6,5,19,8,0,Matches
Zakaria Aboukhlal,ma MAR,"MF,FW",23.0,8.4,9,8,1,5,3,3,12,25.0,9,9,1,8,1,10,2,0,Matches
Kévin Keben Biakolo,cm CMR,DF,19.0,5.8,4,2,4,0,0,3,6,50.0,3,7,0,7,8,12,17,0,Matches
Denis Genreau,au AUS,"MF,FW",24.0,5.2,12,9,6,6,0,8,15,53.3,7,8,1,7,6,18,8,0,Matches
Shavy Babicka,ga GAB,"FW,MF",23.0,4.1,11,8,2,7,2,2,5,40.0,3,6,1,5,0,11,2,0,Matches
Yanis Begraoui,ma MAR,"FW,MF",22.0,3.3,5,3,1,3,1,3,9,33.3,6,4,0,4,5,10,5,0,Matches
Ibrahim Cissoko,nl NED,"FW,MF",20.0,2.7,4,3,3,1,0,1,3,33.3,2,3,0,3,1,5,0,0,Matches
Naatan Skyttä,fi FIN,"MF,FW",21.0,1.3,4,4,2,1,1,1,1,100.0,0,0,0,0,0,4,0,0,Matches
Mamady Bangré,bf BFA,"FW,MF",22.0,1.1,4,2,2,2,0,3,4,75.0,1,0,0,0,4,8,3,0,Matches
Fares Chaïbi,dz ALG,"FW,MF",20.0,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Squad Total,0,0,23.8,34.0,612,358,295,241,76,294,626,47.0,332,431,148,283,294,906,715,6,0
Opponent Total,0,0,25.9,34.0,532,327,248,224,60,265,554,47.8,289,435,126,309,313,845,605,12,0
