Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Guillaume Restes,fr FRA,GK,18.0,34.0,666,897,74.2,16109,10808,173,174,99.4,333,342,97.4,156,373,41.8,0,0.0,0.0,0.0,0,3,1,0,0,Matches
Rasmus Nicolaisen,dk DEN,DF,26.0,32.5,1426,1679,84.9,27959,10332,450,513,87.7,822,897,91.6,143,242,59.1,0,0.6,0.5,-0.6,5,71,2,0,95,Matches
Logan Costa,cv CPV,DF,22.0,29.4,1491,1784,83.6,29121,12198,511,559,91.4,768,868,88.5,181,302,59.9,1,0.6,0.7,0.4,6,129,6,2,145,Matches
Thijs Dallinga,nl NED,FW,22.0,27.9,416,621,67.0,5875,1080,245,343,71.4,117,174,67.2,22,38,57.9,2,1.2,1.8,0.8,17,19,15,2,38,Matches
Gabriel Suazo,cl CHI,DF,25.0,26.2,1163,1482,78.5,18986,6659,566,644,87.9,491,614,80.0,79,149,53.0,4,3.0,4.1,1.0,43,72,45,11,114,Matches
Vincent Sierro,ch SUI,MF,27.0,25.1,1020,1316,77.5,19618,6153,366,431,84.9,500,583,85.8,129,239,54.0,2,2.3,2.8,-0.3,32,134,24,5,135,Matches
Cristian Cásseres Jr.,ve VEN,MF,23.0,21.6,837,1030,81.3,14686,3969,366,424,86.3,376,432,87.0,79,128,61.7,3,1.7,2.0,1.3,15,65,5,2,87,Matches
Aron Dønnum,no NOR,"FW,MF",25.0,17.7,428,571,75.0,7389,2129,214,261,82.0,154,197,78.2,49,78,62.8,1,2.1,3.0,-1.1,24,36,23,2,66,Matches
Mikkel Desler,dk DEN,DF,28.0,17.2,788,944,83.5,11478,3595,440,489,90.0,288,342,84.2,26,53,49.1,1,0.7,1.1,0.3,8,49,5,2,81,Matches
Stijn Spierings,nl NED,MF,27.0,16.8,944,1089,86.7,16872,5521,412,455,90.5,397,434,91.5,105,146,71.9,1,0.6,1.0,0.4,14,144,8,0,157,Matches
Moussa Diarra,ml MLI,DF,22.0,15.5,550,680,80.9,9600,3899,223,266,83.8,282,326,86.5,34,57,59.6,2,1.1,0.9,0.9,10,56,19,4,70,Matches
Niklas Schmidt,de GER,MF,25.0,14.1,679,840,80.8,13440,4232,263,306,85.9,296,337,87.8,107,159,67.3,1,2.4,2.6,-1.4,28,80,16,7,106,Matches
Frank Magri,cm CMR,"FW,MF",23.0,16.0,231,333,69.4,3287,906,126,164,76.8,86,124,69.4,4,12,33.3,2,1.6,1.1,0.4,14,21,13,4,34,Matches
Yann Gboho,fr FRA,"MF,FW",22.0,13.3,211,285,74.0,2980,816,124,152,81.6,69,86,80.2,6,10,60.0,2,1.7,1.7,0.3,18,24,18,1,48,Matches
