D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,15:00,Ligue 1,Matchweek 1,Sun,Away,W,2,1,Nantes,1.1,1.1,56,30578,Vincent Sierro,4-3-3,Willy Delajod,Match Report,0
2023-08-19,21:00,Ligue 1,Matchweek 2,Sat,Home,D,1,1,Paris S-G,1.2,2.1,24,27332,Vincent Sierro,3-4-3,Thomas Léonard,Match Report,0
2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Away,L,0,2,Strasbourg,0.3,3.4,61,25090,Vincent Sierro,4-4-2,Benoît Bastien,Match Report,0
2023-09-03,13:00,Ligue 1,Matchweek 4,Sun,Home,D,2,2,Clermont Foot,0.6,1.8,37,28285,Vincent Sierro,3-4-1-2,Florent Batta,Match Report,0
2023-09-17,17:05,Ligue 1,Matchweek 5,Sun,Away,D,0,0,Marseille,0.7,1.5,39,63477,Vincent Sierro,4-4-2,François Letexier,Match Report,0
2023-09-21,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,be Union SG,1.4,1.3,53,12162,Vincent Sierro,4-2-3-1,Rohit Saggi,Match Report,0
2023-09-24,15:00,Ligue 1,Matchweek 6,Sun,Away,L,1,2,Lens,0.4,2.5,38,37506,Rasmus Nicolaisen,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,0
2023-10-01,15:00,Ligue 1,Matchweek 7,Sun,Home,W,3,0,Metz,1.3,0.7,66,24770,Rasmus Nicolaisen,4-2-3-1,Gaël Angoula,Match Report,0
2023-10-05,21:00,Europa Lg,Group stage,Thu,Home,W,1,0,at LASK,1.3,1.7,46,29233,Vincent Sierro,4-1-4-1,Nick Walsh,Match Report,0
2023-10-08,15:00,Ligue 1,Matchweek 8,Sun,Away,D,1,1,Brest,1.2,1.5,45,13549,Rasmus Nicolaisen,4-4-1-1,Pierre Gaillouste,Match Report,0
2023-10-22,15:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Reims,0.8,1.3,49,23895,Vincent Sierro,4-1-4-1,Jeremy Stinat,Match Report,0
2023-10-26,20:00,Europa Lg,Group stage,Thu,Away,L,1,5,eng Liverpool,1.1,2.9,38,49338,Vincent Sierro,5-3-2,Rade Obrenović,Match Report,0
2023-10-29,15:00,Ligue 1,Matchweek 10,Sun,Away,L,0,3,Montpellier,1.2,3.0,61,13209,Rasmus Nicolaisen,4-3-3,Thomas Léonard,Match Report,0
2023-11-05,15:00,Ligue 1,Matchweek 11,Sun,Home,L,1,2,Le Havre,2.6,1.1,52,23060,Rasmus Nicolaisen,4-3-3,Marc Bollengier,Match Report,0
2023-11-09,18:45,Europa Lg,Group stage,Thu,Home,W,3,2,eng Liverpool,1.0,1.1,29,32026,Vincent Sierro,4-4-2,Georgi Kabakov,Match Report,0
2023-11-12,15:00,Ligue 1,Matchweek 12,Sun,Away,D,1,1,Lille,0.1,2.5,40,34959,Vincent Sierro,4-2-3-1,Mathieu Vernice,Match Report,0
2023-11-26,13:00,Ligue 1,Matchweek 13,Sun,Away,L,0,1,Nice,1.3,1.0,47,21849,Vincent Sierro,4-2-3-1,François Letexier,Match Report,0
2023-11-30,21:00,Europa Lg,Group stage,Thu,Home,D,0,0,be Union SG,0.4,1.8,53,31205,Vincent Sierro,4-4-2,Matej Jug,Match Report,0
2023-12-03,15:00,Ligue 1,Matchweek 14,Sun,Home,D,1,1,Lorient,1.0,0.8,52,22799,Vincent Sierro,4-2-3-1,Thomas Léonard,Match Report,0
2023-12-10,17:05,Ligue 1,Matchweek 15,Sun,Away,L,0,3,Lyon,1.5,1.7,51,36677,Vincent Sierro,4-3-3,Pierre Gaillouste,Match Report,0
2023-12-14,18:45,Europa Lg,Group stage,Thu,Away,W,2,1,at LASK,1.2,1.4,44,16100,Vincent Sierro,4-4-2,Fabio Maresca,Match Report,0
2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Home,D,0,0,Rennes,0.9,0.7,49,23310,Vincent Sierro,4-4-2,Jeremy Stinat,Match Report,0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,L,1,2,Monaco,1.4,1.9,55,23881,Rasmus Nicolaisen,4-2-3-1,Jérôme Brisard,Match Report,0
2024-01-03,20:45,Trophée des Champions,Trophée des Champions,Wed,Away,L,0,2,Paris S-G,0.0,0.0,35,43792,Vincent Sierro,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,0
2024-01-07,17:30,Coupe de France,Round of 64,Sun,Away,W,3,0,SO Chambéry Foot,0.0,0.0,64,4619,Vincent Sierro,4-2-3-1,Gaël Angoula,Match Report,0
2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Away,W,1,0,Metz,1.0,0.7,60,21065,Vincent Sierro,4-3-3,Florent Batta,Match Report,0
2024-01-21,17:30,Coupe de France,Round of 32,Sun,Away,D,3 (11),3 (12),FC Rouen,0.0,0.0,61,5100,Vincent Sierro,4-3-3,Bastien Dechepy,Match Report,FC Rouen won on penalty kicks following normal time
2024-01-28,17:05,Ligue 1,Matchweek 19,Sun,Home,L,0,2,Lens,1.7,0.8,53,27310,Vincent Sierro,4-2-3-1,Mathieu Vernice,Match Report,0
2024-02-04,15:00,Ligue 1,Matchweek 20,Sun,Away,W,3,2,Reims,1.5,2.8,38,12817,Vincent Sierro,4-2-3-1,Pierre Gaillouste,Match Report,0
2024-02-11,15:00,Ligue 1,Matchweek 21,Sun,Home,L,1,2,Nantes,1.0,0.4,74,28933,Vincent Sierro,4-2-3-1,Gaël Angoula,Match Report,0
2024-02-15,20:00,Europa Lg,Knockout round play-offs,Thu,Away,L,1,2,pt Benfica,0.5,3.4,42,56553,Vincent Sierro,4-2-3-1,Donatas Rumšas,Match Report,Leg 1 of 2
2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Away,W,2,1,Monaco,1.4,1.7,35,4702,Vincent Sierro,3-4-3,Benoît Bastien,Match Report,0
2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Home,D,0,0,pt Benfica,2.0,1.5,47,31556,Vincent Sierro,3-4-3,Maurizio Mariani,Match Report,Leg 2 of 2; Benfica won
2024-02-25,15:00,Ligue 1,Matchweek 23,Sun,Home,W,3,1,Lille,2.1,0.6,32,24124,Rasmus Nicolaisen,3-4-1-2,Mathieu Vernice,Match Report,0
2024-03-03,13:00,Ligue 1,Matchweek 24,Sun,Home,W,2,1,Nice,1.8,1.4,44,25507,Vincent Sierro,3-4-3,Jérémie Pignard,Match Report,0
2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Away,L,0,1,Le Havre,0.3,1.0,51,21462,Vincent Sierro,3-4-3,Romain Lissorgue,Match Report,0
2024-03-15,21:00,Ligue 1,Matchweek 26,Fri,Home,L,2,3,Lyon,2.4,1.4,50,28434,Vincent Sierro,3-4-3,Jeremy Stinat,Match Report,0
2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Away,W,3,0,Clermont Foot,1.8,0.8,45,10499,Vincent Sierro,3-4-3,Pierre Gaillouste,Match Report,0
2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Home,D,0,0,Strasbourg,1.0,0.5,48,23495,Vincent Sierro,3-4-3,Ruddy Buquet,Match Report,0
2024-04-13,21:00,Ligue 1,Matchweek 29,Sat,Away,W,2,1,Rennes,0.5,1.0,45,28055,Rasmus Nicolaisen,3-4-3,Florent Batta,Match Report,0
2024-04-21,19:00,Ligue 1,Matchweek 30,Sun,Home,D,2,2,Marseille,0.5,1.1,46,30119,Vincent Sierro,3-4-3,Clément Turpin,Match Report,0
2024-04-28,15:00,Ligue 1,Matchweek 31,Sun,Away,W,2,1,Lorient,1.8,1.4,50,16125,Vincent Sierro,3-4-3,Gaël Angoula,Match Report,0
2024-05-03,19:00,Ligue 1,Matchweek 32,Fri,Home,L,1,2,Montpellier,1.3,0.5,63,24559,Vincent Sierro,4-3-3,Marc Bollengier,Match Report,0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,W,3,1,Paris S-G,1.6,2.1,36,47000,Vincent Sierro,3-4-3,Florent Batta,Match Report,0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,L,0,3,Brest,0.9,1.6,52,28885,Rasmus Nicolaisen,3-4-3,Jérémie Pignard,Match Report,0
