Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Guillaume Restes,fr FRA,GK,18.0,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rasmus Nicolaisen,dk DEN,DF,26.0,32.5,2,19,5,26.3,0.58,0.15,0.11,0.4,10.3,0,0,0,1.1,1.1,0.06,0.9,0.9,Matches
Logan Costa,cv CPV,DF,22.0,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches
Thijs Dallinga,nl NED,FW,22.0,27.9,14,81,32,39.5,2.9,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,1.2,Matches
Gabriel Suazo,cl CHI,DF,25.0,26.2,0,10,3,30.0,0.38,0.11,0.0,0.0,17.3,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Vincent Sierro,ch SUI,MF,27.0,25.1,6,31,6,19.4,1.23,0.24,0.06,0.33,25.2,7,4,5,5.9,1.9,0.06,0.1,0.1,Matches
Cristian Cásseres Jr.,ve VEN,MF,23.0,21.6,1,15,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Aron Dønnum,no NOR,"FW,MF",25.0,17.7,0,21,9,42.9,1.18,0.51,0.0,0.0,19.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Mikkel Desler,dk DEN,DF,28.0,17.2,0,16,0,0.0,0.93,0.0,0.0,0.0,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0,Matches
Stijn Spierings,nl NED,MF,27.0,16.8,0,11,1,9.1,0.65,0.06,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Moussa Diarra,ml MLI,DF,22.0,15.5,1,5,2,40.0,0.32,0.13,0.2,0.5,14.0,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
Niklas Schmidt,de GER,MF,25.0,14.1,1,20,13,65.0,1.42,0.92,0.05,0.08,27.6,2,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Frank Magri,cm CMR,"FW,MF",23.0,16.0,5,41,14,34.1,2.57,0.88,0.12,0.36,16.3,0,0,0,3.1,3.1,0.07,1.9,1.9,Matches
Yann Gboho,fr FRA,"MF,FW",22.0,13.3,3,23,8,34.8,1.74,0.6,0.13,0.38,17.0,0,0,0,1.2,1.2,0.05,1.8,1.8,Matches
Waren Kamanzi,no NOR,"DF,FW",22.0,13.2,0,6,0,0.0,0.45,0.0,0.0,0.0,15.4,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
Christian Mawissa,fr FRA,DF,18.0,12.4,2,5,2,40.0,0.4,0.16,0.4,1.0,13.1,0,0,0,1.0,1.0,0.19,1.0,1.0,Matches
Gelabert,es ESP,"MF,FW",22.0,8.4,1,14,4,28.6,1.67,0.48,0.07,0.25,20.1,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
Zakaria Aboukhlal,ma MAR,"MF,FW",23.0,8.4,3,27,7,25.9,3.22,0.84,0.07,0.29,18.7,0,1,1,2.8,2.0,0.07,0.2,0.0,Matches
Kévin Keben Biakolo,cm CMR,DF,19.0,5.8,0,1,0,0.0,0.17,0.0,0.0,0.0,10.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Denis Genreau,au AUS,"MF,FW",24.0,5.2,0,3,1,33.3,0.58,0.19,0.0,0.0,22.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Shavy Babicka,ga GAB,"FW,MF",23.0,4.1,1,8,4,50.0,1.93,0.97,0.13,0.25,18.7,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Yanis Begraoui,ma MAR,"FW,MF",22.0,3.3,0,8,4,50.0,2.4,1.2,0.0,0.0,17.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Ibrahim Cissoko,nl NED,"FW,MF",20.0,2.7,1,8,4,50.0,2.99,1.49,0.13,0.25,20.2,0,0,0,0.8,0.8,0.1,0.2,0.2,Matches
Naatan Skyttä,fi FIN,"MF,FW",21.0,1.3,0,5,2,40.0,3.75,1.5,0.0,0.0,12.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Mamady Bangré,bf BFA,"FW,MF",22.0,1.1,0,3,0,0.0,2.67,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Fares Chaïbi,dz ALG,"FW,MF",20.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,23.8,34.0,42,395,128,32.4,11.62,3.76,0.09,0.28,17.4,11,6,9,40.3,33.3,0.09,1.7,2.7,0
Opponent Total,0,0,25.9,34.0,46,461,135,29.3,13.56,3.97,0.09,0.31,17.5,18,4,4,48.1,44.9,0.1,-2.1,-2.9,0
