Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Téji Savanier,fr FRA,MF,31.0,30.7,1888,1549,322,137,10,47,231,13,125,32,83,0,1306,17,31,Matches
Benjamin Lecomte,fr FRA,GK,32.0,30.0,1006,669,333,112,0,2,0,0,0,0,0,0,670,4,1,Matches
Joris Chotard,fr FRA,MF,21.0,28.7,1179,1113,62,55,6,19,33,3,3,0,3,0,961,4,27,Matches
Akor Adams,ng NGA,FW,23.0,25.0,385,375,10,0,2,1,12,1,0,0,0,0,250,0,20,Matches
Becir Omeragic,ch SUI,"DF,MF",21.0,25.7,1060,1003,57,34,0,10,3,4,0,0,0,0,904,0,12,Matches
Musa Al-Taamari,jo JOR,FW,26.0,21.4,553,515,35,7,4,3,22,19,3,1,0,0,402,3,34,Matches
Jordan Ferri,fr FRA,MF,31.0,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20,Matches
Boubakar Kouyaté,ml MLI,DF,26.0,21.4,873,836,34,25,1,5,1,2,0,0,0,0,719,3,8,Matches
Issiaga Sylla,gn GUI,"DF,FW",29.0,16.2,719,564,150,10,0,2,43,140,0,0,0,0,528,5,24,Matches
Falaye Sacko,ml MLI,DF,28.0,15.4,784,636,148,10,0,2,27,138,0,0,0,0,605,0,20,Matches
Arnaud Nordin,fr FRA,"FW,MF",25.0,13.8,390,376,11,1,2,0,35,3,1,0,1,0,304,3,17,Matches
Christopher Jullien,fr FRA,DF,30.0,13.7,512,477,34,18,0,0,1,1,0,0,0,0,441,1,2,Matches
Wahbi Khazri,tn TUN,FW,32.0,12.6,318,298,18,3,3,14,11,7,4,2,1,0,227,2,11,Matches
Modibo Sagnan,ml MLI,DF,24.0,11.7,517,500,15,10,0,5,1,2,0,0,0,0,442,2,6,Matches
Maxime Estève,fr FRA,DF,21.0,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5,Matches
Lucas Mincarelli,fr FRA,"DF,MF",19.0,10.9,438,346,92,2,1,0,26,90,0,0,0,0,326,0,17,Matches
Enzo Tchato,cm CMR,DF,20.0,12.5,639,526,111,9,0,1,49,102,0,0,0,0,478,2,17,Matches
Khalil Fayad,fr FRA,"FW,MF",19.0,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6,Matches
Silvan Hefti,ch SUI,"DF,FW",25.0,7.9,328,268,59,2,0,1,19,57,0,0,0,0,238,1,15,Matches
Tanguy Coulibaly,fr FRA,"FW,MF",22.0,6.9,172,165,6,0,0,0,8,5,0,0,0,0,137,1,3,Matches
Dimitry Bertaud,cd COD,GK,25.0,4.0,142,103,38,15,0,0,0,0,0,0,0,0,91,1,0,Matches
Léo Leroy,fr FRA,MF,23.0,5.5,184,183,0,0,1,3,1,0,0,0,0,0,132,1,6,Matches
Théo Sainte-Luce,fr FRA,DF,24.0,3.8,172,134,36,4,0,0,7,32,0,0,0,0,136,2,4,Matches
Yann Karamoh,fr FRA,"FW,MF",25.0,3.2,88,85,3,0,0,0,5,0,0,0,0,0,63,0,3,Matches
Axel Gueguin,fr FRA,"DF,FW",18.0,1.5,43,38,5,0,0,0,2,5,0,0,0,0,28,0,3,Matches
Othmane Maamma,fr FRA,FW,17.0,1.0,32,32,0,0,0,0,4,0,0,0,0,0,25,0,1,Matches
Kelvin Yeboah,it ITA,FW,23.0,3.1,79,77,1,0,0,1,3,0,0,0,0,0,58,1,1,Matches
Sacha Delaye,fr FRA,"MF,FW",21.0,1.4,48,48,0,0,0,0,3,0,0,0,0,0,38,0,3,Matches
Elye Wahi,fr FRA,FW,20.0,0.2,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Yanis Issoufou,fr FRA,MF,16.0,0.1,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
Mamadou Sakho,fr FRA,DF,33.0,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0,Matches
Squad Total,0,0,26.1,34.0,14618,12910,1653,489,37,130,601,653,138,35,88,0,11198,55,317,0
Opponent Total,0,0,25.8,34.0,18181,16581,1551,460,44,77,669,611,173,75,72,0,14871,49,308,0
