Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Téji Savanier,fr FRA,MF,31.0,30.7,1306,1888,69.2,27308,10471,477,582,82.0,473,618,76.5,293,562,52.1,6,6.9,8.5,-0.9,91,186,44,8,224,Matches
Benjamin Lecomte,fr FRA,GK,32.0,30.0,670,1006,66.6,19197,14917,102,104,98.1,303,312,97.1,260,580,44.8,1,0.5,0.1,0.5,2,10,0,0,0,Matches
Joris Chotard,fr FRA,MF,21.0,28.7,961,1179,81.5,18558,6343,366,425,86.1,419,489,85.7,142,195,72.8,3,1.9,2.5,1.1,14,111,15,5,111,Matches
Akor Adams,ng NGA,FW,23.0,25.0,250,385,64.9,3676,786,125,185,67.6,89,126,70.6,14,29,48.3,1,1.9,1.4,-0.9,17,14,4,2,17,Matches
Becir Omeragic,ch SUI,"DF,MF",21.0,25.7,904,1060,85.3,17025,5657,341,378,90.2,443,476,93.1,98,165,59.4,0,0.7,0.4,-0.7,10,63,2,0,71,Matches
Musa Al-Taamari,jo JOR,FW,26.0,21.4,402,553,72.7,5492,1444,233,290,80.3,119,158,75.3,16,26,61.5,2,3.5,2.0,-1.5,20,21,28,0,54,Matches
Jordan Ferri,fr FRA,MF,31.0,22.6,1101,1331,82.7,19799,6455,436,500,87.2,492,556,88.5,126,202,62.4,1,1.9,2.1,-0.9,28,118,26,10,173,Matches
Boubakar Kouyaté,ml MLI,DF,26.0,21.4,719,873,82.4,14305,5064,217,251,86.5,387,436,88.8,99,155,63.9,2,1.3,0.4,0.7,5,49,1,0,58,Matches
Issiaga Sylla,gn GUI,"DF,FW",29.0,16.2,528,719,73.4,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,2,1.7,1.0,0.3,16,34,10,7,43,Matches
Falaye Sacko,ml MLI,DF,28.0,15.4,605,784,77.2,10049,3666,267,311,85.9,275,343,80.2,41,84,48.8,1,0.4,1.3,0.6,7,39,13,6,63,Matches
Arnaud Nordin,fr FRA,"FW,MF",25.0,13.8,304,390,77.9,4665,1231,151,182,83.0,113,134,84.3,21,34,61.8,3,3.0,1.4,0.0,21,31,22,4,52,Matches
Christopher Jullien,fr FRA,DF,30.0,13.7,441,512,86.1,8894,2972,114,135,84.4,256,278,92.1,56,81,69.1,0,0.1,0.1,-0.1,2,16,1,1,26,Matches
