D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,15:00,Ligue 1,Matchweek 1,Sun,Home,D,2,2,Le Havre,1.6,1.0,58,15852.0,Téji Savanier,4-2-3-1,Clément Turpin,Match Report,0.0
2023-08-19,19:00,Ligue 1,Matchweek 2,Sat,Away,W,4,1,Lyon,2.9,0.4,37,42576.0,Téji Savanier,4-2-3-1,Mathieu Vernice,Match Report,0.0
2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Home,L,1,3,Reims,0.9,1.4,52,14476.0,Téji Savanier,4-2-3-1,Marc Bollengier,Match Report,0.0
2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0,1,Lille,0.3,1.2,42,35298.0,Téji Savanier,4-2-3-1,Benoît Millot,Match Report,0.0
2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Away,D,2,2,Strasbourg,1.1,2.3,56,25128.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,0.0
2023-09-24,17:05,Ligue 1,Matchweek 6,Sun,Home,D,0,0,Rennes,1.5,0.9,37,15430.0,Téji Savanier,4-2-3-1,Stéphanie Frappart,Match Report,0.0
2023-10-01,17:05,Ligue 1,Matchweek 7,Sun,Away,W,3,0,Lorient,2.8,1.0,49,13492.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,0.0
2023-10-22,15:00,Ligue 1,Matchweek 9,Sun,Away,L,0,2,Nantes,0.5,1.5,43,26864.0,Téji Savanier,4-2-3-1,Marc Bollengier,Match Report,0.0
2023-10-29,15:00,Ligue 1,Matchweek 10,Sun,Home,W,3,0,Toulouse,3.0,1.2,39,13209.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,0.0
2023-11-03,21:00,Ligue 1,Matchweek 11,Fri,Away,L,0,3,Paris S-G,0.5,1.1,30,47647.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,0.0
2023-11-10,21:00,Ligue 1,Matchweek 12,Fri,Home,D,0,0,Nice,0.5,0.7,41,13452.0,Téji Savanier,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,0.0
2023-11-26,15:00,Ligue 1,Matchweek 13,Sun,Home,L,1,3,Brest,1.7,1.7,53,12311.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,0.0
2023-11-29,19:00,Ligue 1,Matchweek 8,Wed,Home,D,1,1,Clermont Foot,2.4,0.4,63,0.0,Téji Savanier,4-2-3-1,Mathieu Vernice,Match Report,0.0
2023-12-03,15:00,Ligue 1,Matchweek 14,Sun,Away,L,0,2,Monaco,0.9,2.2,37,4599.0,Téji Savanier,5-4-1,Jeremy Stinat,Match Report,0.0
2023-12-08,21:00,Ligue 1,Matchweek 15,Fri,Home,D,0,0,Lens,1.3,1.1,35,14169.0,Téji Savanier,3-4-3,Stéphanie Frappart,Match Report,0.0
2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Away,W,1,0,Metz,0.5,0.8,48,23473.0,Téji Savanier,5-3-2,Marc Bollengier,Match Report,0.0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,D,1,1,Marseille,0.9,1.3,32,18565.0,Téji Savanier,5-3-2,Thomas Léonard,Match Report,0.0
2024-01-06,18:00,Coupe de France,Round of 64,Sat,Away,W,2,1,Amiens,0.0,0.0,57,5652.0,Jordan Ferri,3-4-3,Clément Turpin,Match Report,0.0
2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Away,L,0,2,Brest,0.4,3.4,35,12712.0,Téji Savanier,5-3-2,Jérémie Pignard,Match Report,0.0
