Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Édgar Badía,es ESP,GK,32-130,18.0,15,0,1,3,1,14.9,0.3,0.9,0.05,104,238,43.7,372,69,42.7,36.9,135,58.5,44.5,268,6,2.2,12,0.67,12.8,Matches
Cristian Álvarez,ar ARG,GK,38-221,12.7,12,0,0,0,1,9.2,0.23,-1.8,-0.14,86,205,42.0,329,37,45.0,39.3,89,64.0,48.4,168,16,9.5,7,0.55,12.0,Matches
Rebollo,es ESP,GK,24-194,9.0,10,0,0,3,0,7.4,0.25,-2.6,-0.29,61,114,53.5,181,37,40.9,36.5,69,58.0,42.3,118,5,4.2,10,1.11,13.9,Matches
Gaëtan Poussin,fr FRA,GK,25-160,2.3,5,0,1,0,0,2.6,0.33,-2.4,-1.03,22,46,47.8,59,8,52.5,38.9,21,71.4,51.0,34,2,5.9,1,0.43,8.7,Matches
Squad Total,0,0,27.1,42.0,42,0,2,6,2,34.1,0.27,-5.9,-0.14,273,603,45.3,923,151,44.6,0.0,332,57.5,43.5,588,29,4.9,30,0.71,0.0,0
Opponent Total,0,0,27.7,42.0,42,3,0,5,3,41.0,0.26,2.0,0.05,193,576,33.5,1047,188,38.3,35.6,342,51.2,41.8,708,52,7.3,37,0.88,13.1,0
