Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Maikel Mesa,es ESP,"MF,FW",33-017,33.3,11,66,22,33.3,1.98,0.66,0.12,0.36,18.1,1,3,3,8.2,5.8,0.09,2.8,2.2,Matches
Alejandro Francés,es ESP,DF,21-325,35.5,3,27,9,33.3,0.76,0.25,0.11,0.33,19.4,0,0,0,1.3,1.3,0.05,1.7,1.7,Matches
Jair Amador,gq EQG,DF,34-305,31.7,1,19,7,36.8,0.6,0.22,0.05,0.14,11.0,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Ivan Monzón,es ESP,FW,21-180,27.3,5,57,20,35.1,2.09,0.73,0.09,0.25,12.2,0,0,0,7.1,7.1,0.12,-2.1,-2.1,Matches
Toni Moya,es ESP,MF,26-093,28.5,1,45,10,22.2,1.58,0.35,0.02,0.1,24.9,11,0,0,2.6,2.6,0.07,-1.6,-1.6,Matches
Marc Aguado,es ESP,MF,24-120,26.8,0,2,0,0.0,0.07,0.0,0.0,0.0,18.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Fran Gámez,es ESP,DF,32-330,25.4,1,9,1,11.1,0.35,0.04,0.11,1.0,28.0,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Santiago Mouriño,uy URU,DF,22-129,23.8,1,18,4,22.2,0.76,0.17,0.06,0.25,16.0,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Germán Valera,es ESP,"MF,FW",22-097,24.6,1,30,7,23.3,1.22,0.29,0.03,0.14,16.4,0,0,0,2.8,2.8,0.09,-1.8,-1.8,Matches
Victor Mollejo,es ESP,"FW,MF",23-152,20.3,4,35,14,40.0,1.73,0.69,0.11,0.29,14.2,0,0,0,3.0,3.0,0.09,1.0,1.0,Matches
Francho Serrano,es ESP,MF,22-248,18.9,3,25,9,36.0,1.32,0.48,0.12,0.33,21.1,0,0,0,2.1,2.1,0.09,0.9,0.9,Matches
Jaume Grau,es ESP,MF,27-047,20.4,2,12,4,33.3,0.59,0.2,0.17,0.5,24.5,0,0,0,0.7,0.7,0.06,1.3,1.3,Matches
Édgar Badía,es ESP,GK,32-130,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Quentin Lecoeuche,fr FRA,DF,30-138,17.3,0,3,1,33.3,0.17,0.06,0.0,0.0,27.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Lluis López,es ESP,DF,27-108,14.6,0,6,0,0.0,0.41,0.0,0.0,0.0,20.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Sinan Bakış,tr TUR,FW,30-060,12.4,0,24,10,41.7,1.93,0.8,0.0,0.0,18.1,0,0,0,1.8,1.8,0.07,-1.8,-1.8,Matches
