Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Lluis López,es ESP,DF,27-108,18,1318.0,73.0,34.9,14.6,15,86.0,13,3,9.0,17,1.05,15.0,16.0,-1.0,-0.07,-0.1,13.6,10.7,2.9,0.2,0.07,Matches
Sinan Bakış,tr TUR,FW,30-060,19,1119.0,59.0,29.6,12.4,14,73.0,2,5,21.0,9,1.21,18.0,12.0,6.0,0.48,0.69,13.3,12.8,0.5,0.04,-0.16,Matches
Cristian Álvarez,ar ARG,GK,38-221,13,1141.0,88.0,30.2,12.7,13,88.0,11,0,0.0,6,1.54,16.0,12.0,4.0,0.32,0.45,13.2,9.2,4.1,0.32,0.24,Matches
Rebollo,es ESP,GK,24-194,9,810.0,90.0,21.4,9.0,9,90.0,9,0,0.0,23,0.89,6.0,10.0,-4.0,-0.44,-0.57,8.8,8.2,0.6,0.06,-0.11,Matches
Manu Vallejo,es ESP,"FW,MF",27-128,29,926.0,32.0,24.5,10.3,8,69.0,0,21,18.0,10,0.93,9.0,12.0,-3.0,-0.29,-0.39,8.9,9.4,-0.5,-0.05,-0.27,Matches
Andrés Martín,es ESP,DF,22-242,11,752.0,68.0,19.9,8.4,8,86.0,7,3,21.0,10,0.82,4.0,10.0,-6.0,-0.72,-0.9,7.6,7.7,-0.1,-0.01,-0.2,Matches
Adrián Liso,es ESP,"FW,MF",19-080,12,726.0,61.0,19.2,8.1,8,79.0,3,4,24.0,0,1.17,7.0,9.0,-2.0,-0.25,-0.31,9.4,5.0,4.4,0.55,0.49,Matches
Akim Zedadka,dz ALG,DF,29-022,11,681.0,62.0,18.0,7.6,7,82.0,3,4,27.0,5,0.91,4.0,6.0,-2.0,-0.26,-0.32,6.6,4.8,1.8,0.24,0.11,Matches
Carlos Nieto,es ESP,DF,28-046,5,391.0,78.0,10.3,4.3,5,78.0,4,0,0.0,0,3.0,7.0,1.0,6.0,1.38,1.54,4.9,2.2,2.7,0.63,0.53,Matches
Sergio Bermejo,es ESP,"MF,FW",26-309,22,590.0,27.0,15.6,6.6,4,75.0,0,18,16.0,2,1.36,6.0,10.0,-4.0,-0.61,-0.72,6.6,5.6,1.0,0.15,0.0,Matches
Sergi Enrich,es ESP,"FW,MF",34-116,32,688.0,22.0,18.2,7.6,3,64.0,1,29,17.0,9,1.13,6.0,9.0,-3.0,-0.39,-0.48,10.5,7.7,2.9,0.38,0.27,Matches
Gaëtan Poussin,fr FRA,GK,25-160,4,209.0,52.0,5.5,2.3,2,90.0,2,2,15.0,37,1.4,3.0,5.0,-2.0,-0.86,-0.91,3.3,2.6,0.7,0.29,0.14,Matches
Marcos Luna,es ESP,DF,21-077,3,169.0,56.0,4.5,1.9,2,79.0,1,1,11.0,16,1.33,2.0,1.0,1.0,0.53,0.56,1.1,1.3,-0.2,-0.11,-0.27,Matches
Lucas Terrer,es ESP,MF,19-014,4,156.0,39.0,4.1,1.7,2,57.0,0,2,22.0,4,0.5,1.0,4.0,-3.0,-1.73,-1.81,1.3,1.2,0.2,0.09,-0.06,Matches
Raúl Guti,es ESP,MF,27-174,1,55.0,55.0,1.5,0.6,1,55.0,0,0,0.0,0,3.0,1.0,0.0,1.0,1.64,1.66,0.3,0.1,0.1,0.24,0.09,Matches
Alberto Vaquero,es ESP,"MF,FW",20-222,4,61.0,15.0,1.6,0.7,0,0.0,0,4,15.0,22,2.0,1.0,2.0,-1.0,-1.48,-1.5,0.8,0.4,0.5,0.67,0.53,Matches
Pau Sans,es ESP,"MF,FW",19-210,3,40.0,13.0,1.1,0.4,0,0.0,0,3,13.0,11,0.33,0.0,1.0,-1.0,-2.25,-2.27,0.5,0.2,0.3,0.57,0.42,Matches
Cuenca,es ESP,"FW,DF",21-227,4,12.0,3.0,0.3,0.1,0,0.0,0,4,3.0,16,0.75,1.0,0.0,1.0,7.5,7.52,1.3,0.1,1.2,9.05,8.93,Matches
Juan Sebastian Serrano,es ESP,FW,22-135,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,12,1.0,0.0,1.0,-1.0,-11.25,-11.27,0.0,0.2,-0.2,-2.22,-2.38,Matches
Pablo Cortés,es ESP,DF,20-024,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,3,1.0,1.0,0.0,1.0,45.0,45.02,0.8,0.0,0.8,36.47,36.34,Matches
Hugo Barrachina,es ESP,DF,17-296,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Calavia,es ESP,GK,21-065,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guillermo Labrador,es ESP,GK,23-114,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aitor Mañas,es ESP,FW,21-168,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Opere,es ESP,DF,23-093,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.1,42,3780.0,90.0,100.0,42.0,462,82.0,265,194,19.0,279,1.21,42.0,42.0,0.0,0.0,0.0,41.4,35.0,6.4,0.15,0.0,0
Opponent Total,0,0,27.7,42,3780.0,90.0,100.0,42.0,462,82.0,263,198,20.0,252,1.43,42.0,42.0,0.0,0.0,0.0,35.0,41.4,-6.4,-0.15,0.0,0
