Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Maikel Mesa,es ESP,"MF,FW",33-017,33.3,660,845,78.1,10166,2285,356,425,83.8,235,286,82.2,41,71,57.7,1,2.4,2.0,-1.4,28,47,19,1,94,Matches
Alejandro Francés,es ESP,DF,21-325,35.5,1721,2140,80.4,36391,13500,551,624,88.3,877,1007,87.1,281,452,62.2,1,0.7,1.2,0.3,10,175,17,6,178,Matches
Jair Amador,gq EQG,DF,34-305,31.7,1292,1575,82.0,27294,9482,313,361,86.7,806,895,90.1,161,273,59.0,1,0.5,0.9,0.5,6,35,1,0,58,Matches
Ivan Monzón,es ESP,FW,21-180,27.3,296,502,59.0,4052,879,180,268,67.2,88,137,64.2,11,22,50.0,1,3.0,2.0,-2.0,23,32,10,2,45,Matches
Toni Moya,es ESP,MF,26-093,28.5,1231,1670,73.7,24347,8395,457,523,87.4,544,668,81.4,200,400,50.0,4,4.4,4.0,-0.4,53,157,28,6,195,Matches
Marc Aguado,es ESP,MF,24-120,26.8,1182,1330,88.9,20890,5728,491,529,92.8,570,614,92.8,102,130,78.5,2,0.7,0.8,1.3,15,116,5,0,130,Matches
Fran Gámez,es ESP,DF,32-330,25.4,903,1312,68.8,16103,7265,422,488,86.5,358,509,70.3,105,214,49.1,5,3.4,3.4,1.6,34,82,32,19,115,Matches
Santiago Mouriño,uy URU,DF,22-129,23.8,880,1140,77.2,16390,6498,322,376,85.6,477,572,83.4,71,150,47.3,0,0.3,0.4,-0.3,3,77,6,3,92,Matches
Germán Valera,es ESP,"MF,FW",22-097,24.6,534,725,73.7,7984,1839,305,370,82.4,179,237,75.5,30,64,46.9,1,2.7,2.6,-1.7,29,41,31,14,61,Matches
Victor Mollejo,es ESP,"FW,MF",23-152,20.3,387,616,62.8,6101,1447,208,282,73.8,141,208,67.8,25,65,38.5,1,1.0,1.0,0.0,12,39,13,7,49,Matches
Francho Serrano,es ESP,MF,22-248,18.9,570,763,74.7,9851,2645,259,306,84.6,234,290,80.7,59,107,55.1,1,1.9,2.6,-0.9,23,62,21,13,74,Matches
Jaume Grau,es ESP,MF,27-047,20.4,614,780,78.7,11165,3044,269,308,87.3,266,321,82.9,69,106,65.1,1,0.3,0.5,0.7,6,83,5,1,82,Matches
Édgar Badía,es ESP,GK,32-130,18.0,355,508,69.9,11487,8932,51,51,100.0,155,158,98.1,149,298,50.0,0,0.0,0.0,0.0,0,12,0,0,0,Matches
Quentin Lecoeuche,fr FRA,DF,30-138,17.3,588,873,67.4,10899,4219,245,291,84.2,267,384,69.5,68,165,41.2,0,1.0,1.8,-1.0,14,52,16,12,62,Matches
Lluis López,es ESP,DF,27-108,14.6,726,873,83.2,14772,5245,212,244,86.9,423,460,92.0,86,146,58.9,1,0.0,0.2,1.0,2,32,3,0,44,Matches
Sinan Bakış,tr TUR,FW,30-060,12.4,128,185,69.2,1742,233,77,101,76.2,36,49,73.5,6,8,75.0,0,0.2,0.3,-0.2,4,6,2,0,13,Matches
Cristian Álvarez,ar ARG,GK,38-221,12.7,289,419,69.0,9633,7503,32,32,100.0,119,120,99.2,137,265,51.7,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Rebollo,es ESP,GK,24-194,9.0,188,252,74.6,6170,4820,19,19,100.0,86,86,100.0,82,144,56.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Manu Vallejo,es ESP,"FW,MF",27-128,10.3,238,338,70.4,4177,939,117,138,84.8,82,108,75.9,32,63,50.8,2,1.2,1.9,0.8,12,18,11,1,35,Matches
Andrés Martín,es ESP,DF,22-242,8.4,363,466,77.9,6223,2404,161,181,89.0,162,206,78.6,31,57,54.4,0,0.6,0.7,-0.6,7,21,9,3,29,Matches
Adrián Liso,es ESP,"FW,MF",19-080,8.1,96,152,63.2,1395,315,55,68,80.9,25,39,64.1,6,17,35.3,0,0.4,0.4,-0.4,7,5,5,4,11,Matches
Akim Zedadka,dz ALG,DF,29-022,7.6,270,370,73.0,4289,1415,142,170,83.5,109,146,74.7,14,33,42.4,0,0.5,0.5,-0.5,10,11,7,7,20,Matches
Carlos Nieto,es ESP,DF,28-046,4.3,152,216,70.4,2757,1085,62,75,82.7,73,97,75.3,15,34,44.1,1,1.2,0.7,-0.2,5,6,3,2,8,Matches
