Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Maikel Mesa,es ESP,"MF,FW",33-017,41,38,2997.0,33.3,11.0,1.0,12.0,8.0,3.0,3.0,8.0,0.0,8.2,5.8,2.4,8.2,16.0,94.0,112.0,0.33,0.03,0.36,0.24,0.27,0.24,0.07,0.32,0.17,0.25,Matches
Alejandro Francés,es ESP,DF,21-325,36,35,3195.0,35.5,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,1.3,1.3,0.7,1.9,36.0,178.0,19.0,0.08,0.03,0.11,0.08,0.11,0.04,0.02,0.05,0.04,0.05,Matches
Jair Amador,gq EQG,DF,34-305,34,32,2851.0,31.7,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.4,1.4,0.5,1.9,7.0,58.0,5.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,Matches
Ivan Monzón,es ESP,FW,21-180,36,30,2456.0,27.3,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,7.1,7.1,3.0,10.1,40.0,45.0,150.0,0.18,0.04,0.22,0.18,0.22,0.26,0.11,0.37,0.26,0.37,Matches
Toni Moya,es ESP,MF,26-093,36,29,2568.0,28.5,1.0,4.0,5.0,1.0,0.0,0.0,9.0,1.0,2.6,2.6,4.4,7.1,40.0,195.0,59.0,0.04,0.14,0.18,0.04,0.18,0.09,0.16,0.25,0.09,0.25,Matches
Marc Aguado,es ESP,MF,24-120,35,29,2411.0,26.8,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,0.7,0.7,4.0,130.0,12.0,0.0,0.07,0.07,0.0,0.07,0.0,0.02,0.03,0.0,0.03,Matches
Fran Gámez,es ESP,DF,32-330,33,25,2285.0,25.4,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,3.4,3.7,85.0,115.0,144.0,0.04,0.2,0.24,0.04,0.24,0.01,0.13,0.15,0.01,0.15,Matches
Santiago Mouriño,uy URU,DF,22-129,28,25,2142.0,23.8,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.9,0.9,0.3,1.2,50.0,92.0,13.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Germán Valera,es ESP,"MF,FW",22-097,38,24,2210.0,24.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,2.7,5.5,85.0,61.0,207.0,0.04,0.04,0.08,0.04,0.08,0.11,0.11,0.22,0.11,0.22,Matches
Victor Mollejo,es ESP,"FW,MF",23-152,31,20,1825.0,20.3,4.0,1.0,5.0,4.0,0.0,0.0,13.0,0.0,3.0,3.0,1.0,4.0,32.0,49.0,132.0,0.2,0.05,0.25,0.2,0.25,0.15,0.05,0.2,0.15,0.2,Matches
Francho Serrano,es ESP,MF,22-248,22,20,1704.0,18.9,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,1.9,4.0,46.0,74.0,78.0,0.16,0.05,0.21,0.16,0.21,0.11,0.1,0.21,0.11,0.21,Matches
Jaume Grau,es ESP,MF,27-047,36,18,1838.0,20.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.0,15.0,82.0,17.0,0.1,0.05,0.15,0.1,0.15,0.04,0.02,0.05,0.04,0.05,Matches
Édgar Badía,es ESP,GK,32-130,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Quentin Lecoeuche,fr FRA,DF,30-138,26,18,1554.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,1.0,1.1,43.0,62.0,66.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,Matches
Lluis López,es ESP,DF,27-108,18,15,1318.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.2,6.0,44.0,2.0,0.0,0.07,0.07,0.0,0.07,0.01,0.0,0.01,0.01,0.01,Matches
Sinan Bakış,tr TUR,FW,30-060,19,14,1119.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.8,1.8,0.2,2.0,8.0,13.0,61.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16,Matches
Cristian Álvarez,ar ARG,GK,38-221,13,13,1141.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rebollo,es ESP,GK,24-194,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manu Vallejo,es ESP,"FW,MF",27-128,29,8,926.0,10.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,1.2,3.1,19.0,35.0,73.0,0.19,0.19,0.39,0.19,0.39,0.18,0.12,0.3,0.18,0.3,Matches
Andrés Martín,es ESP,DF,22-242,11,8,752.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,17.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Adrián Liso,es ESP,"FW,MF",19-080,12,8,726.0,8.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.5,2.5,0.4,2.9,29.0,11.0,59.0,0.25,0.0,0.25,0.25,0.25,0.31,0.05,0.36,0.31,0.36,Matches
