D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-04,21:00,Libertadores,Group stage,Thu,Away,L,1.0,2.0,ar Talleres,1.0,1.1,63.0,35568.0,Rafinha,4-4-1-1,Alexis Herrera,Match Report,0
2024-04-10,21:30,Libertadores,Group stage,Wed,Home,W,2.0,0.0,cl Cobresal,2.6,0.2,70.0,0.0,Jonathan Calleri,3-4-3,Carlos Ortega,Match Report,0
2024-04-13,21:00,Série A,Matchweek 1,Sat,Home,L,1.0,2.0,Fortaleza,0.5,0.4,72.0,35055.0,Jonathan Calleri,3-4-1-2,Alex Gomes Stefano,Match Report,0
2024-04-17,21:30,Série A,Matchweek 2,Wed,Away,L,1.0,2.0,Flamengo,0.7,1.3,53.0,45166.0,Jonathan Calleri,3-4-3,Anderson Daronco,Match Report,0
2024-04-21,18:30,Série A,Matchweek 3,Sun,Away,W,3.0,0.0,Atl Goianiense,1.7,0.2,65.0,8024.0,Jonathan Calleri,3-4-3,Braulio Machado,Match Report,0
2024-04-25,19:00,Libertadores,Group stage,Thu,Away,W,2.0,0.0,ec Barcelona,1.3,0.7,61.0,20581.0,Jonathan Calleri,4-2-3-1,Juan Gabriel Benítez,Match Report,0
2024-04-29,20:00,Série A,Matchweek 4,Mon,Home,D,0.0,0.0,Palmeiras,0.9,0.8,57.0,55694.0,Jonathan Calleri,3-4-3,Wilton Pereira Sampaio,Match Report,0
2024-05-05,16:00,Série A,Matchweek 5,Sun,Away,W,3.0,1.0,Vitória,2.9,0.2,66.0,25739.0,Jonathan Calleri,3-4-1-2,Ramon Abatti,Match Report,0
2024-05-08,20:30,Libertadores,Group stage,Wed,Away,W,3.0,1.0,cl Cobresal,1.9,0.8,67.0,3029.0,Jonathan Calleri,4-2-3-1,Juan Eduardo López,Match Report,0
2024-05-13,20:00,Série A,Matchweek 6,Mon,Home,W,2.0,1.0,Fluminense,1.8,0.6,50.0,39515.0,Luciano,4-2-3-1,Anderson Daronco,Match Report,0
2024-05-16,21:00,Libertadores,Group stage,Thu,Home,D,0.0,0.0,ec Barcelona,1.2,0.5,62.0,50516.0,Luciano,4-2-3-1,Kevin Ortega,Match Report,0
2024-05-29,21:30,Libertadores,Group stage,Wed,Home,W,2.0,0.0,ar Talleres,1.8,0.4,55.0,56162.0,Lucas Moura,4-2-3-1,Jhon Ospina,Match Report,0
2024-06-02,18:30,Série A,Matchweek 7,Sun,Home,W,2.0,0.0,Cruzeiro,0.6,0.6,55.0,44928.0,Jonathan Calleri,4-4-2,Lucas Paulo Torezin,Match Report,0
2024-06-13,20:00,Série A,Matchweek 8,Thu,Away,D,0.0,0.0,Internacional,0.7,0.2,47.0,0.0,Jonathan Calleri,4-2-3-1,Braulio Machado,Match Report,0
2024-06-16,16:00,Série A,Matchweek 9,Sun,Away,D,2.0,2.0,Corinthians,0.9,0.9,60.0,0.0,Jonathan Calleri,4-2-3-1,Ramon Abatti,Match Report,0
2024-06-19,20:00,Série A,Matchweek 10,Wed,Home,L,0.0,1.0,Cuiabá,0.8,0.4,66.0,0.0,Jonathan Calleri,4-2-3-1,Gustavo Ervino Bauermann,Match Report,0
2024-06-22,21:30,Série A,Matchweek 11,Sat,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
