Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Alisson,br BRA,MF,30-361,9.6,26,2.71,21,0,2,0,2,1,2,0.21,1,0,1,0,0,0,Matches
Robert Arboleda,ec ECU,DF,32-242,8.5,7,0.82,5,0,0,1,0,1,1,0.12,1,0,0,0,0,0,Matches
Igor Vinícius de Souza,br BRA,DF,27-080,8.4,29,3.43,20,5,1,2,1,0,2,0.24,2,0,0,0,0,0,Matches
Jonathan Calleri,ar ARG,FW,30-271,8.3,10,1.21,6,0,0,3,1,0,2,0.24,1,0,0,1,0,0,Matches
Luciano,br BRA,"MF,FW",31-033,8.0,18,2.24,12,0,1,2,3,0,2,0.25,1,0,0,0,1,0,Matches
Diego,br BRA,DF,24-335,8.5,10,1.18,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Pires,br BRA,GK,34-363,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Welington,br BRA,DF,23-122,6.6,19,2.87,12,6,1,0,0,0,2,0.3,1,1,0,0,0,0,Matches
Alan Franco,ar ARG,DF,27-253,5.5,6,1.08,6,0,0,0,0,0,2,0.36,2,0,0,0,0,0,Matches
Rodrigo Nestor,br BRA,"FW,MF",23-316,4.6,16,3.44,9,3,1,3,0,0,2,0.43,2,0,0,0,0,0,Matches
Michel Araujo,uy URU,"DF,FW",27-266,3.8,17,4.46,9,3,4,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Damián Bobadilla,py PAR,MF,22-345,2.6,9,3.48,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André Silva,br BRA,"FW,MF",27-017,3.3,11,3.3,5,0,2,3,0,1,1,0.3,0,0,1,0,0,0,Matches
Lucas Moura,br BRA,FW,31-312,3.0,14,4.6,10,0,1,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Jandrei,br BRA,GK,31-111,3.0,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo Maia,br BRA,MF,22-162,2.9,5,1.74,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giuliano Galoppo,ar ARG,MF,25-002,2.6,8,3.09,6,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Gustavo,br BRA,MF,36-333,2.6,9,3.51,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Nahuel Ferraresi,ve VEN,DF,25-214,2.3,5,2.2,3,1,1,0,0,0,1,0.44,0,0,1,0,0,0,Matches
Juan Santos,br BRA,"MF,FW",22-106,1.7,3,1.74,3,0,0,0,0,0,1,0.58,1,0,0,0,0,0,Matches
Patryck,br BRA,DF,21-154,1.0,1,1.01,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wellington Rato,br BRA,"FW,MF",31-358,0.9,3,3.29,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Moreira,pt POR,DF,20-030,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Erick,br BRA,"MF,DF",26-193,1.6,11,6.78,8,2,0,0,1,0,2,1.23,2,0,0,0,0,0,Matches
Ferreira,br BRA,"MF,FW",26-172,1.6,9,5.74,4,3,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo,br BRA,MF,20-096,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
William Gomes,br BRA,"DF,MF",18-097,0.5,2,4.29,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
James Rodríguez,co COL,MF,32-344,0.4,2,4.74,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,10.0,252,25.2,175,28,16,21,9,3,21,2.1,15,1,3,1,1,0,0
Opponent Total,0,0,28.0,10.0,154,15.4,107,17,10,7,8,5,13,1.3,7,2,1,2,0,1,0
