Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Alisson,br BRA,MF,30-361,9.6,590,664,88.9,10712,2480,236,252,93.7,288,310,92.9,53,66,80.3,1,0.3,0.5,0.7,7,59,2,1,56,Matches
Robert Arboleda,ec ECU,DF,32-242,8.5,541,587,92.2,10707,3819,156,163,95.7,322,336,95.8,58,80,72.5,0,0.5,0.1,-0.5,4,17,2,0,17,Matches
Igor Vinícius de Souza,br BRA,DF,27-080,8.4,482,568,84.9,7240,2648,262,282,92.9,182,210,86.7,22,45,48.9,1,1.2,1.4,-0.2,11,33,9,3,43,Matches
Jonathan Calleri,ar ARG,FW,30-271,8.3,89,150,59.3,1261,259,55,73,75.3,24,43,55.8,5,7,71.4,1,0.3,0.5,0.7,4,9,1,1,8,Matches
Luciano,br BRA,"MF,FW",31-033,8.0,197,243,81.1,2929,484,109,127,85.8,71,77,92.2,9,14,64.3,0,0.8,0.9,-0.8,6,15,3,0,18,Matches
Diego,br BRA,DF,24-335,8.5,513,584,87.8,9627,2832,182,193,94.3,278,298,93.3,46,74,62.2,0,0.1,0.2,-0.1,3,42,2,2,36,Matches
Rafael Pires,br BRA,GK,34-363,7.0,150,184,81.5,4095,2615,24,24,100.0,76,77,98.7,49,81,60.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Welington,br BRA,DF,23-122,6.6,312,382,81.7,5142,1714,150,159,94.3,131,158,82.9,22,45,48.9,1,0.4,0.6,0.6,10,17,8,5,27,Matches
Alan Franco,ar ARG,DF,27-253,5.5,321,357,89.9,6136,2124,113,118,95.8,174,184,94.6,33,46,71.7,1,0.2,0.1,0.8,3,23,0,0,21,Matches
Rodrigo Nestor,br BRA,"FW,MF",23-316,4.6,191,250,76.4,3116,530,103,118,87.3,68,82,82.9,14,34,41.2,1,0.5,0.3,0.5,5,18,5,2,22,Matches
Michel Araujo,uy URU,"DF,FW",27-266,3.8,195,221,88.2,3200,794,105,112,93.8,71,76,93.4,17,27,63.0,1,0.7,0.5,0.3,10,9,8,2,20,Matches
Damián Bobadilla,py PAR,MF,22-345,2.6,108,120,90.0,1866,393,38,47,80.9,55,56,98.2,8,8,100.0,0,0.2,0.4,-0.2,7,13,5,2,10,Matches
André Silva,br BRA,"FW,MF",27-017,3.3,58,83,69.9,954,209,29,31,93.5,22,33,66.7,4,7,57.1,1,0.4,0.2,0.6,7,6,4,3,9,Matches
Lucas Moura,br BRA,FW,31-312,3.0,99,127,78.0,1486,360,57,66,86.4,28,40,70.0,8,11,72.7,0,0.2,0.2,-0.2,6,15,6,1,10,Matches
Jandrei,br BRA,GK,31-111,3.0,91,117,77.8,2633,1759,14,14,100.0,42,47,89.4,35,56,62.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
