Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Alisson,br BRA,MF,30-361,10,865.0,87.0,96.1,9.6,10,87.0,7,0,0.0,0,1.5,13.0,7.0,6.0,0.62,3.2,11.0,5.4,5.6,0.58,0.08,Matches
Robert Arboleda,ec ECU,DF,32-242,9,765.0,85.0,85.0,8.5,9,85.0,8,0,0.0,0,1.56,13.0,9.0,4.0,0.47,-0.2,10.3,5.4,4.9,0.58,0.02,Matches
Igor Vinícius de Souza,br BRA,DF,27-080,9,760.0,84.0,84.4,8.4,9,84.0,7,0,0.0,0,1.33,10.0,7.0,3.0,0.36,-0.93,9.7,4.7,5.0,0.59,0.08,Matches
Jonathan Calleri,ar ARG,FW,30-271,9,745.0,83.0,82.8,8.3,9,83.0,5,0,0.0,0,1.33,10.0,8.0,2.0,0.24,-1.5,8.7,4.8,3.9,0.48,-0.59,Matches
Luciano,br BRA,"MF,FW",31-033,9,722.0,80.0,80.2,8.0,9,80.0,2,0,0.0,0,1.33,11.0,7.0,4.0,0.5,-0.01,9.3,4.7,4.7,0.58,0.01,Matches
Diego,br BRA,DF,24-335,9,765.0,85.0,85.0,8.5,8,90.0,8,1,45.0,1,1.33,11.0,8.0,3.0,0.35,-0.98,9.5,4.6,4.9,0.58,0.01,Matches
Rafael Pires,br BRA,GK,34-363,7,630.0,90.0,70.0,7.0,7,90.0,7,0,0.0,0,1.86,12.0,6.0,6.0,0.86,1.19,9.0,4.1,4.8,0.69,0.37,Matches
Welington,br BRA,DF,23-122,8,595.0,74.0,66.1,6.6,7,85.0,6,1,1.0,1,1.5,8.0,5.0,3.0,0.45,-0.14,5.6,3.9,1.7,0.26,-0.94,Matches
Alan Franco,ar ARG,DF,27-253,6,498.0,83.0,55.3,5.5,6,83.0,4,0,0.0,2,2.14,10.0,4.0,6.0,1.08,1.31,7.3,2.6,4.7,0.84,0.59,Matches
Rodrigo Nestor,br BRA,"FW,MF",23-316,8,418.0,52.0,46.4,4.6,5,71.0,1,3,21.0,2,1.75,9.0,6.0,3.0,0.65,0.27,5.2,2.4,2.8,0.61,0.05,Matches
Michel Araujo,uy URU,"DF,FW",27-266,8,343.0,43.0,38.1,3.8,4,65.0,1,4,21.0,1,1.38,3.0,2.0,1.0,0.26,-0.38,5.2,1.7,3.5,0.92,0.55,Matches
Damián Bobadilla,py PAR,MF,22-345,5,233.0,47.0,25.9,2.6,4,56.0,1,1,9.0,2,2.6,2.0,1.0,1.0,0.39,-0.15,2.9,1.7,1.1,0.44,-0.19,Matches
André Silva,br BRA,"FW,MF",27-017,8,300.0,38.0,33.3,3.3,3,76.0,1,5,14.0,2,1.75,6.0,2.0,4.0,1.2,1.05,4.0,1.9,2.2,0.65,0.1,Matches
Lucas Moura,br BRA,FW,31-312,4,274.0,69.0,30.4,3.0,3,81.0,1,1,30.0,0,1.25,4.0,3.0,1.0,0.33,-0.25,2.5,1.7,0.8,0.26,-0.46,Matches
Jandrei,br BRA,GK,31-111,3,270.0,90.0,30.0,3.0,3,90.0,3,0,0.0,7,0.67,2.0,3.0,-1.0,-0.33,-1.19,2.5,1.5,1.0,0.32,-0.37,Matches
Pablo Maia,br BRA,MF,22-162,3,259.0,86.0,28.8,2.9,3,86.0,1,0,0.0,0,1.0,5.0,4.0,1.0,0.35,-0.21,2.7,1.7,1.0,0.34,-0.33,Matches
Giuliano Galoppo,ar ARG,MF,25-002,6,233.0,39.0,25.9,2.6,2,59.0,0,4,29.0,4,1.67,4.0,1.0,3.0,1.16,0.89,4.3,0.9,3.4,1.32,1.0,Matches
Luiz Gustavo,br BRA,MF,36-333,4,231.0,58.0,25.7,2.6,2,78.0,0,2,38.0,3,1.25,3.0,3.0,0.0,0.0,-0.67,2.0,1.3,0.7,0.28,-0.4,Matches
Nahuel Ferraresi,ve VEN,DF,25-214,4,205.0,51.0,22.8,2.3,2,68.0,1,2,35.0,3,1.5,3.0,3.0,0.0,0.0,-0.65,2.1,1.1,1.0,0.43,-0.19,Matches
Juan Santos,br BRA,"MF,FW",22-106,4,155.0,39.0,17.2,1.7,2,75.0,1,2,3.0,6,1.75,3.0,1.0,2.0,1.16,0.8,1.9,1.2,0.6,0.37,-0.25,Matches
Patryck,br BRA,DF,21-154,1,89.0,89.0,9.9,1.0,1,89.0,0,0,0.0,8,3.0,2.0,1.0,1.0,1.01,0.57,1.8,0.6,1.2,1.18,0.67,Matches
Wellington Rato,br BRA,"FW,MF",31-358,2,82.0,41.0,9.1,0.9,1,60.0,0,1,22.0,1,0.5,0.0,0.0,0.0,0.0,-0.55,0.8,0.4,0.3,0.38,-0.22,Matches
João Moreira,pt POR,DF,20-030,1,43.0,43.0,4.8,0.5,1,43.0,0,0,0.0,4,3.0,1.0,0.0,1.0,2.09,1.67,0.1,0.2,-0.1,-0.29,-0.91,Matches
Erick,br BRA,"MF,DF",26-193,5,146.0,29.0,16.2,1.6,0,0.0,0,5,29.0,5,1.4,4.0,3.0,1.0,0.62,0.14,2.9,1.5,1.3,0.82,0.28,Matches
Ferreira,br BRA,"MF,FW",26-172,7,141.0,20.0,15.7,1.6,0,0.0,0,7,20.0,2,1.29,3.0,2.0,1.0,0.64,0.16,2.7,1.3,1.4,0.89,0.37,Matches
Rodrigo,br BRA,MF,20-096,2,53.0,27.0,5.9,0.6,0,0.0,0,2,27.0,1,3.0,2.0,0.0,2.0,3.4,3.08,1.5,0.2,1.2,2.1,1.61,Matches
William Gomes,br BRA,"DF,MF",18-097,2,42.0,21.0,4.7,0.5,0,0.0,0,2,21.0,6,0.0,1.0,3.0,-2.0,-4.29,-5.02,0.4,0.4,0.0,0.02,-0.58,Matches
James Rodríguez,co COL,MF,32-344,2,38.0,19.0,4.2,0.4,0,0.0,0,2,19.0,0,0.5,1.0,2.0,-1.0,-2.37,-2.99,0.2,0.3,-0.1,-0.2,-0.81,Matches
Young,br BRA,GK,22-105,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Belém,br BRA,DF,21-128,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henrique,br BRA,MF,17-224,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Sabino,br BRA,DF,27-239,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.5,10,900.0,90.0,100.0,10.0,110,81.0,65,45,22.0,73,1.5,14.0,9.0,5.0,0.5,0.0,11.5,5.7,5.8,0.58,0.0,0
Opponent Total,0,0,28.0,10,900.0,90.0,100.0,10.0,110,81.0,57,49,26.0,69,1.2,9.0,14.0,-5.0,-0.5,0.0,5.7,11.5,-5.8,-0.58,0.0,0
