Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Marcos Felipe,br BRA,GK,28-068,9.0,9,0,2,2,0,8.8,0.2,-0.2,-0.02,47,114,41.2,292,53,30.1,30.7,52,50.0,37.1,145,11,7.6,15,1.67,16.6,Matches
Squad Total,0,0,28.5,9.0,9,0,2,2,0,8.8,0.2,-0.2,-0.02,47,114,41.2,282,53,31.2,0.0,62,41.9,32.3,145,11,7.6,15,1.67,0.0,0
Opponent Total,0,0,28.7,9.0,13,1,0,2,0,13.6,0.34,0.6,0.07,29,76,38.2,166,34,34.9,31.5,53,34.0,31.4,105,5,4.8,16,1.78,17.8,0
