Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Marcos Felipe,br BRA,GK,28-068,9.0,1,0,0,0,2,0,0,0,1,0,0,0,12,1,1,50.0,Matches
Luciano Juba,br BRA,DF,24-296,9.0,0,0,0,2,4,1,31,15,7,0,0,0,47,11,9,55.0,Matches
Jean Lucas,br BRA,MF,25-364,8.8,1,0,0,7,14,1,6,8,8,0,0,0,51,7,10,41.2,Matches
Caio Alexandre,br BRA,MF,25-117,7.8,2,0,0,10,15,0,2,1,11,0,0,0,35,4,3,57.1,Matches
Everton Ribeiro,br BRA,"MF,FW",35-071,7.1,2,0,0,12,15,1,10,13,7,0,0,0,33,2,8,20.0,Matches
Gabriel,br BRA,DF,23-045,8.0,2,0,0,9,4,0,1,12,11,0,0,0,25,22,8,73.3,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28-279,7.5,0,0,0,5,9,1,27,1,2,0,0,0,24,3,4,42.9,Matches
Thaciano,br BRA,FW,29-039,6.8,4,0,0,11,6,4,5,3,3,0,0,0,26,13,13,50.0,Matches
Santiago Arias,co COL,DF,32-159,7.0,1,0,0,8,16,1,15,7,9,0,0,0,37,7,6,53.8,Matches
Everaldo Stum,br BRA,FW,32-351,5.0,2,0,0,9,6,1,6,1,1,0,0,0,11,13,8,61.9,Matches
Kanu,br BRA,DF,27-105,5.0,3,0,0,6,4,0,0,3,3,0,0,0,7,9,6,60.0,Matches
Víctor Cuesta,ar ARG,DF,35-214,3.6,1,0,0,4,3,0,1,3,7,0,0,0,12,3,5,37.5,Matches
Ademir Santos,br BRA,"FW,MF",29-125,3.0,0,0,0,3,11,2,7,2,4,0,0,0,12,3,3,50.0,Matches
Rezende,br BRA,"MF,DF",29-170,3.3,1,0,0,4,4,0,0,4,9,0,0,0,13,7,5,58.3,Matches
Gilberto,br BRA,DF,31-105,1.6,0,0,0,2,1,0,6,0,2,0,0,0,6,1,3,25.0,Matches
Oscar Estupiñan,co COL,"FW,MF",27-174,1.6,1,0,0,2,0,0,0,0,1,0,0,0,1,5,8,38.5,Matches
Biel,br BRA,"FW,MF",23-080,2.6,1,0,0,5,5,1,2,2,2,0,0,0,12,0,3,0.0,Matches
Carlos de Pena,uy URU,"MF,FW",32-101,1.5,3,0,0,2,3,0,13,3,2,0,0,0,8,2,1,66.7,Matches
Rafael Ratão,br BRA,FW,28-203,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,7,12.5,Matches
Cicinho,bg BUL,"DF,MF",35-177,0.2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,50.0,Matches
Yago,br BRA,MF,29-138,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Squad Total,0,0,28.5,9.0,26,0,0,104,123,13,134,78,91,0,0,0,375,116,112,50.9,0
Opponent Total,0,0,28.7,9.0,32,2,1,132,94,38,173,85,96,0,1,0,425,112,116,49.1,0
