D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-13,18:30,Série A,Matchweek 1,Sat,Away,L,1.0,2.0,Internacional,0.7,1.9,48.0,19103.0,Everton Ribeiro,4-4-2,Rodrigo José Pereira de Lima,Match Report,0.0
2024-04-16,21:30,Série A,Matchweek 2,Tue,Home,W,2.0,1.0,Fluminense,1.1,0.4,40.0,23080.0,Everton Ribeiro,4-2-3-1,João Vitor Gobi,Match Report,0.0
2024-04-21,16:00,Série A,Matchweek 3,Sun,Away,D,2.0,2.0,Vitória,2.5,1.6,58.0,27609.0,Everton Ribeiro,4-3-3,Raphael Claus,Match Report,0.0
2024-04-27,21:00,Série A,Matchweek 4,Sat,Home,W,1.0,0.0,Grêmio,1.1,0.1,60.0,35836.0,Everton Ribeiro,4-2-3-1,Braulio Machado,Match Report,0.0
2024-05-05,18:30,Série A,Matchweek 5,Sun,Away,W,2.0,1.0,Botafogo (RJ),2.8,0.8,44.0,22685.0,Everton Ribeiro,4-1-2-1-2◆,Rafael Rodrigo Klein,Match Report,0.0
2024-05-12,18:30,Série A,Matchweek 6,Sun,Home,W,1.0,0.0,Red Bull Bragantino,0.8,0.5,49.0,36820.0,Everton Ribeiro,4-1-2-1-2◆,Gustavo Ervino Bauermann,Match Report,0.0
2024-06-02,16:00,Série A,Matchweek 7,Sun,Away,D,1.0,1.0,Atlético Mineiro,0.4,1.0,36.0,37994.0,Everton Ribeiro,4-1-2-1-2◆,Bruno Arleu,Match Report,0.0
2024-06-13,21:30,Série A,Matchweek 8,Thu,Home,W,1.0,0.0,Fortaleza,1.4,1.2,53.0,0.0,Everton Ribeiro,4-1-2-1-2◆,Felipe Fernandes de Lima,Match Report,0.0
2024-06-16,18:30,Série A,Matchweek 9,Sun,Away,D,2.0,2.0,Criciúma,0.8,1.9,67.0,0.0,Everton Ribeiro,4-1-3-2,Flavio Rodrigues de Souza,Match Report,0.0
2024-06-20,20:00,Série A,Matchweek 10,Thu,Away,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-06-23,16:00,Série A,Matchweek 11,Sun,Home,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-06-26,21:30,Série A,Matchweek 12,Wed,Home,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-06-30,16:00,Série A,Matchweek 13,Sun,Away,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-04,19:00,Série A,Matchweek 14,Thu,Home,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-07,18:30,Série A,Matchweek 15,Sun,Away,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-10,0,Série A,Matchweek 16,Wed,Away,0,0.0,0.0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-17,0,Série A,Matchweek 17,Wed,Home,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-20,0,Série A,Matchweek 18,Sat,Home,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-24,0,Série A,Matchweek 19,Wed,Away,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-27,0,Série A,Matchweek 20,Sat,Home,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-08-03,0,Série A,Matchweek 21,Sat,Away,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-08-10,0,Série A,Matchweek 22,Sat,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-08-17,0,Série A,Matchweek 23,Sat,Away,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-08-24,0,Série A,Matchweek 24,Sat,Home,0,0.0,0.0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-08-31,0,Série A,Matchweek 25,Sat,Away,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-09-14,0,Série A,Matchweek 26,Sat,Home,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-09-21,0,Série A,Matchweek 27,Sat,Away,0,0.0,0.0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-09-28,0,Série A,Matchweek 28,Sat,Home,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-10-04,0,Série A,Matchweek 29,Fri,Home,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-10-19,0,Série A,Matchweek 30,Sat,Away,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-10-25,0,Série A,Matchweek 31,Fri,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-11-06,0,Série A,Matchweek 32,Wed,Home,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
