Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Marcos Felipe,br BRA,GK,28-068,9,9,810,9.0,9,1.0,47,38,80.9,5,3,1,3,33.3,0,0,0,0,0.0,Matches
Squad Total,0,0,28.5,9,9,810,9.0,9,1.0,47,38,80.9,5,3,1,3,33.3,0,0,0,0,0.0,0
Opponent Total,0,0,28.7,9,9,808,9.0,13,1.45,38,25,68.4,1,3,5,0,0.0,1,1,0,0,0.0,0
