Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Marcos Felipe,br BRA,GK,28-068,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luciano Juba,br BRA,DF,24-296,9.0,18,2.0,14,3,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jean Lucas,br BRA,MF,25-364,8.8,24,2.72,18,1,0,3,1,1,2,0.23,2,0,0,0,0,0,Matches
Caio Alexandre,br BRA,MF,25-117,7.8,16,2.05,16,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Everton Ribeiro,br BRA,"MF,FW",35-071,7.1,27,3.82,23,2,0,1,1,0,6,0.85,6,0,0,0,0,0,Matches
Gabriel,br BRA,DF,23-045,8.0,3,0.37,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28-279,7.5,38,5.04,21,9,4,0,3,1,5,0.66,3,1,1,0,0,0,Matches
Thaciano,br BRA,FW,29-039,6.8,18,2.63,10,1,1,3,3,0,1,0.15,0,0,0,1,0,0,Matches
Santiago Arias,co COL,DF,32-159,7.0,15,2.14,11,1,0,1,1,1,1,0.14,0,0,0,1,0,0,Matches
Everaldo Stum,br BRA,FW,32-351,5.0,10,1.99,6,0,1,3,0,0,1,0.2,0,0,1,0,0,0,Matches
Kanu,br BRA,DF,27-105,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Víctor Cuesta,ar ARG,DF,35-214,3.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ademir Santos,br BRA,"FW,MF",29-125,3.0,6,1.96,4,0,0,1,1,0,1,0.33,0,0,0,1,0,0,Matches
Rezende,br BRA,"MF,DF",29-170,3.3,3,0.91,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,DF,31-105,1.6,3,1.85,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Oscar Estupiñan,co COL,"FW,MF",27-174,1.6,5,3.17,4,0,0,0,0,1,1,0.63,1,0,0,0,0,0,Matches
Biel,br BRA,"FW,MF",23-080,2.6,16,6.29,13,0,1,1,1,0,1,0.39,1,0,0,0,0,0,Matches
Carlos de Pena,uy URU,"MF,FW",32-101,1.5,6,4.12,3,2,0,0,1,0,2,1.37,2,0,0,0,0,0,Matches
Rafael Ratão,br BRA,FW,28-203,0.4,3,7.3,1,0,1,1,0,0,1,2.43,0,0,1,0,0,0,Matches
Cicinho,bg BUL,"DF,MF",35-177,0.2,2,10.59,2,0,0,0,0,0,1,5.29,1,0,0,0,0,0,Matches
Yago,br BRA,MF,29-138,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,9.0,213,23.67,154,20,8,14,13,4,24,2.67,17,1,3,3,0,0,0
Opponent Total,0,0,28.7,9.0,226,25.11,146,23,18,20,15,4,14,1.56,5,2,0,4,2,1,0
