Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Gilberto,br BRA,DF,31-105,2,2,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,10.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Oscar Estupiñan,co COL,"FW,MF",27-174,5,1,142.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,0.0,6.0,9.0,0.0,0.63,0.63,0.0,0.63,0.17,0.08,0.25,0.17,0.25,Matches
Biel,br BRA,"FW,MF",23-080,9,0,230.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,1.1,2.8,8.0,11.0,32.0,0.78,0.39,1.17,0.78,1.17,0.68,0.42,1.1,0.68,1.1,Matches
Carlos de Pena,uy URU,"MF,FW",32-101,8,0,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.0,1.2,2.0,10.0,2.0,0.0,0.69,0.69,0.0,0.69,0.08,0.72,0.8,0.08,0.8,Matches
Rafael Ratão,br BRA,FW,28-203,3,0,37.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.0,1.0,7.0,2.43,0.0,2.43,2.43,2.43,2.72,0.0,2.72,2.72,2.72,Matches
Cicinho,bg BUL,"DF,MF",35-177,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches
Yago,br BRA,MF,29-138,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches
Adriel,br BRA,GK,23-158,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ryan Carlos,br BRA,DF,22-127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Duarte,br BRA,DF,29-148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo Fernandes,br BRA,GK,36-078,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Victor,br BRA,DF,22-177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.5,9,99,810.0,9.0,13.0,11.0,24.0,12.0,1.0,1.0,26.0,0.0,11.6,10.8,8.5,19.3,128.0,362.0,359.0,1.44,1.22,2.67,1.33,2.56,1.28,0.95,2.23,1.2,2.14,0
Opponent Total,0,0,28.7,9,99,810.0,9.0,9.0,5.0,14.0,9.0,0.0,0.0,32.0,2.0,9.5,9.5,6.9,16.3,141.0,336.0,333.0,1.0,0.56,1.56,1.0,1.56,1.05,0.76,1.82,1.05,1.82,0
