Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Álex Remiro,es ESP,GK,28.0,36.4,965,1258,76.7,26777,19177,165,165,100.0,489,495,98.8,310,592,52.4,0,0.0,0.1,0.0,1,19,0,0,1,Matches
Martín Zubimendi,es ESP,MF,24.0,29.5,1321,1542,85.7,22165,6269,607,677,89.7,607,677,89.7,86,126,68.3,1,1.5,2.0,-0.5,16,136,15,1,152,Matches
Igor Zubeldia,es ESP,DF,26.0,28.0,1476,1746,84.5,30351,9423,387,450,86.0,913,989,92.3,167,267,62.5,2,1.1,0.8,0.9,10,99,4,0,129,Matches
Robin Le Normand,es ESP,DF,26.0,27.4,1562,1765,88.5,31232,8514,479,524,91.4,886,955,92.8,186,249,74.7,0,0.1,0.8,-0.1,3,94,0,0,106,Matches
Mikel Merino,es ESP,MF,27.0,27.6,1076,1413,76.2,17048,4802,594,711,83.5,363,473,76.7,87,132,65.9,3,1.9,2.8,1.1,20,122,27,3,163,Matches
Brais Méndez,es ESP,"MF,FW",26.0,26.8,942,1244,75.7,14889,4210,512,609,84.1,304,357,85.2,83,181,45.9,6,4.2,4.4,1.8,40,109,30,5,128,Matches
Hamari Traoré,ml MLI,DF,31.0,25.5,1204,1509,79.8,21398,6928,512,585,87.5,548,664,82.5,118,202,58.4,2,1.5,2.2,0.5,29,112,31,10,129,Matches
Takefusa Kubo,jp JPN,"FW,MF",22.0,23.9,611,862,70.9,9540,2892,353,417,84.7,183,255,71.8,54,116,46.6,4,6.4,6.5,-2.4,58,38,31,5,89,Matches
Mikel Oyarzabal,es ESP,"FW,MF",26.0,24.0,373,507,73.6,5041,979,230,283,81.3,106,137,77.4,13,23,56.5,3,1.7,1.3,1.3,21,22,13,0,39,Matches
Ander Barrenetxea,es ESP,"FW,MF",21.0,15.9,372,555,67.0,5706,1226,228,280,81.4,104,163,63.8,26,47,55.3,1,1.3,1.1,-0.3,13,15,15,4,39,Matches
Beñat Turrientes,es ESP,MF,21.0,18.7,598,707,84.6,10126,2148,292,320,91.3,239,260,91.9,54,86,62.8,1,0.5,0.6,0.5,9,47,3,0,51,Matches
Jon Pacheco,es ESP,DF,22.0,17.0,1019,1173,86.9,20084,5738,315,347,90.8,598,635,94.2,102,173,59.0,1,0.2,0.3,0.8,3,50,1,1,53,Matches
