Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Anderson,br BRA,GK,26-107,9,810.0,90.0,100.0,9.0,9,90.0,9,0,0.0,0,1.89,12.0,10.0,2.0,0.22,0.0,8.6,9.1,-0.5,-0.06,0.0,Matches
William,br BRA,DF,29-078,9,810.0,90.0,100.0,9.0,9,90.0,9,0,0.0,0,1.89,12.0,10.0,2.0,0.22,0.0,8.6,9.1,-0.5,-0.06,0.0,Matches
Lucas Silva,br BRA,MF,31-125,9,653.0,73.0,80.6,7.3,9,73.0,0,0,0.0,0,1.89,8.0,9.0,-1.0,-0.14,-1.86,6.8,6.9,-0.1,-0.01,0.22,Matches
João Marcelo,br BRA,DF,24-007,9,721.0,80.0,89.0,8.0,8,90.0,8,1,1.0,0,1.89,9.0,8.0,1.0,0.12,-0.89,7.0,7.1,-0.1,-0.01,0.43,Matches
Matheus Pereira,pt POR,"FW,MF",28-046,8,709.0,89.0,87.5,7.9,8,89.0,5,0,0.0,0,2.0,11.0,9.0,2.0,0.25,0.25,7.9,7.6,0.4,0.05,0.84,Matches
Marlon,br BRA,DF,27-031,8,667.0,83.0,82.3,7.4,8,83.0,7,0,0.0,0,1.75,10.0,8.0,2.0,0.27,0.27,7.2,7.0,0.2,0.03,0.48,Matches
Rafael Silva,br BRA,FW,32-077,8,527.0,66.0,65.1,5.9,8,66.0,1,0,0.0,0,1.75,7.0,8.0,-1.0,-0.17,-1.12,5.1,6.5,-1.4,-0.24,-0.53,Matches
Zé Ivaldo,br BRA,DF,27-120,8,675.0,84.0,83.3,7.5,7,90.0,7,1,45.0,1,2.0,11.0,6.0,5.0,0.67,2.67,7.5,7.5,0.0,0.0,0.33,Matches
Lucas Romero,ar ARG,MF,30-063,7,583.0,83.0,72.0,6.5,7,83.0,2,0,0.0,0,2.0,9.0,7.0,2.0,0.31,0.31,5.6,6.4,-0.8,-0.12,-0.22,Matches
Ramiro Benetti,br BRA,MF,31-029,8,448.0,56.0,55.3,5.0,5,80.0,3,3,17.0,0,1.75,4.0,5.0,-1.0,-0.2,-0.95,4.6,5.5,-0.9,-0.17,-0.26,Matches
Arthur,br BRA,FW,25-353,6,364.0,61.0,44.9,4.0,5,69.0,0,1,21.0,0,2.17,6.0,6.0,0.0,0.0,-0.4,4.0,4.8,-0.8,-0.19,-0.25,Matches
Gabriel Veron,br BRA,"MF,FW",21-291,8,324.0,41.0,40.0,3.6,4,61.0,0,4,20.0,1,1.75,6.0,4.0,2.0,0.56,0.56,4.4,2.6,1.8,0.5,0.93,Matches
Álvaro Barreal,ar ARG,"MF,FW",23-308,7,313.0,45.0,38.6,3.5,3,61.0,0,4,33.0,0,1.86,6.0,4.0,2.0,0.58,0.58,3.2,2.5,0.7,0.19,0.41,Matches
Neris,br BRA,DF,32-003,4,231.0,58.0,28.5,2.6,3,77.0,1,1,1.0,5,1.75,3.0,6.0,-3.0,-1.17,-1.95,2.7,3.7,-1.0,-0.38,-0.46,Matches
Robert,br BRA,MF,19-068,5,211.0,42.0,26.0,2.3,2,84.0,0,3,14.0,3,1.6,2.0,0.0,2.0,0.85,0.85,1.9,2.1,-0.2,-0.08,-0.03,Matches
Machado,br BRA,MF,28-152,2,107.0,54.0,13.2,1.2,2,54.0,0,0,0.0,5,1.5,1.0,3.0,-2.0,-1.68,-2.19,1.8,1.4,0.4,0.33,0.45,Matches
