Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Anderson,br BRA,GK,26-107,9.0,10,1,0,2,1,10.2,0.26,1.2,0.13,20,52,38.5,171,42,23.4,29.3,62,19.4,26.1,121,7,5.8,7,0.78,12.0,Matches
Squad Total,0,0,27.4,9.0,10,1,0,2,1,10.2,0.26,1.2,0.13,20,52,38.5,170,42,23.5,0.0,63,19.0,26.1,121,7,5.8,7,0.78,0.0,0
Opponent Total,0,0,28.8,9.0,12,1,0,0,0,13.0,0.31,1.0,0.11,58,115,50.4,227,40,36.1,34.0,67,49.3,39.4,128,5,3.9,6,0.67,13.3,0
