Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Anderson,br BRA,GK,26-107,9,9,810,9.0,10,1.11,35,26,74.3,5,2,2,3,33.3,1,1,0,0,0.0,Matches
Squad Total,0,0,27.4,9,9,810,9.0,10,1.11,35,26,74.3,5,2,2,3,33.3,1,1,0,0,0.0,0
Opponent Total,0,0,28.8,9,9,810,9.0,12,1.33,38,26,71.1,2,2,5,3,33.3,1,1,0,0,0.0,0
