Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Anderson,br BRA,GK,26-107,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William,br BRA,DF,29-078,9,9,810.0,9.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.4,0.6,1.4,2.1,20.0,48.0,56.0,0.22,0.22,0.44,0.11,0.33,0.15,0.16,0.31,0.07,0.23,Matches
Lucas Silva,br BRA,MF,31-125,9,9,653.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,8.0,27.0,16.0,0.14,0.0,0.14,0.14,0.14,0.04,0.04,0.08,0.04,0.08,Matches
João Marcelo,br BRA,DF,24-007,9,8,721.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,12.0,34.0,2.0,0.0,0.12,0.12,0.0,0.12,0.02,0.01,0.03,0.02,0.03,Matches
Matheus Pereira,pt POR,"FW,MF",28-046,8,8,709.0,7.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.9,1.9,1.3,3.2,19.0,44.0,36.0,0.38,0.13,0.51,0.38,0.51,0.24,0.16,0.4,0.24,0.4,Matches
Marlon,br BRA,DF,27-031,8,8,667.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.5,0.8,14.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches
Rafael Silva,br BRA,FW,32-077,8,8,527.0,5.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,6.0,10.0,27.0,0.51,0.0,0.51,0.51,0.51,0.29,0.02,0.31,0.29,0.31,Matches
Zé Ivaldo,br BRA,DF,27-120,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,8.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.05,0.08,Matches
Lucas Romero,ar ARG,MF,30-063,7,7,583.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.2,0.4,1.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches
Ramiro Benetti,br BRA,MF,31-029,8,5,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches
Arthur,br BRA,FW,25-353,6,5,364.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,11.0,7.0,31.0,0.25,0.25,0.49,0.25,0.49,0.02,0.09,0.11,0.02,0.11,Matches
Gabriel Veron,br BRA,"MF,FW",21-291,8,4,324.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,3.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.14,0.11,0.14,Matches
Álvaro Barreal,ar ARG,"MF,FW",23-308,7,3,313.0,3.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,3.0,15.0,33.0,0.0,0.58,0.58,0.0,0.58,0.24,0.06,0.3,0.24,0.3,Matches
Neris,br BRA,DF,32-003,4,3,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Robert,br BRA,MF,19-068,5,2,211.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,9.0,1.0,14.0,0.0,0.43,0.43,0.0,0.43,0.04,0.05,0.09,0.04,0.09,Matches
Machado,br BRA,MF,28-152,2,2,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Kaiki,br BRA,DF,21-104,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
José Cifuentes,ec ECU,MF,25-100,3,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Vitor Hugo Amorim,br BRA,MF,20-123,5,0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
