Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Lukáš Hrádecký,fi FIN,GK,33.0,33,33,2970,33.0,24,0.73,102,78,76.5,28,5,0,15,45.5,0,0,0,0,0.0,Matches
Matej Kovar,cz CZE,GK,23.0,1,1,90,1.0,0,0.0,3,3,100.0,0,1,0,1,100.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.2,34,34,3060,34.0,24,0.71,105,81,77.1,28,6,0,16,47.1,0,0,0,0,0.0,0
Opponent Total,0,0,26.5,34,34,3060,34.0,89,2.62,240,153,66.3,0,6,28,1,2.9,8,8,0,0,0.0,0
